Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,92,0.1,0.1,480,30,48,15,400,400,5,classical
10,185,0.1,0.1,480,30,48,15,400,400,5,classical
15,259,0.1,0.1,480,30,48,15,400,400,5,classical
20,297,0.1,0.1,480,30,48,15,400,400,5,classical
25,344,0.1,0.1,480,30,48,15,400,400,5,classical
30,356,0.1,0.1,480,30,48,15,400,400,5,classical
35,329,0.1,0.1,480,30,48,15,400,400,5,classical
40,340,0.1,0.1,480,30,48,15,400,400,5,classical
45,342,0.1,0.1,480,30,48,15,400,400,5,classical
50,356,0.1,0.1,480,30,48,15,400,400,5,classical
55,343,0.1,0.1,480,30,48,15,400,400,5,classical
60,360,0.1,0.1,480,30,48,15,400,400,5,classical
65,351,0.1,0.1,480,30,48,15,400,400,5,classical
70,338,0.1,0.1,480,30,48,15,400,400,5,classical
75,352,0.1,0.1,480,30,48,15,400,400,5,classical
80,356,0.1,0.1,480,30,48,15,400,400,5,classical
85,376,0.1,0.1,480,30,48,15,400,400,5,classical
90,364,0.1,0.1,480,30,48,15,400,400,5,classical
95,357,0.1,0.1,480,30,48,15,400,400,5,classical
100,347,0.1,0.1,480,30,48,15,400,400,5,classical
105,352,0.1,0.1,480,30,48,15,400,400,5,classical
110,334,0.1,0.1,480,30,48,15,400,400,5,classical
115,347,0.1,0.1,480,30,48,15,400,400,5,classical
120,356,0.1,0.1,480,30,48,15,400,400,5,classical
125,371,0.1,0.1,480,30,48,15,400,400,5,classical
130,345,0.1,0.1,480,30,48,15,400,400,5,classical
135,350,0.1,0.1,480,30,48,15,400,400,5,classical
140,340,0.1,0.1,480,30,48,15,400,400,5,classical
145,333,0.1,0.1,480,30,48,15,400,400,5,classical
150,339,0.1,0.1,480,30,48,15,400,400,5,classical
155,341,0.1,0.1,480,30,48,15,400,400,5,classical
160,341,0.1,0.1,480,30,48,15,400,400,5,classical
165,337,0.1,0.1,480,30,48,15,400,400,5,classical
170,322,0.1,0.1,480,30,48,15,400,400,5,classical
175,354,0.1,0.1,480,30,48,15,400,400,5,classical
180,347,0.1,0.1,480,30,48,15,400,400,5,classical
185,360,0.1,0.1,480,30,48,15,400,400,5,classical
190,354,0.1,0.1,480,30,48,15,400,400,5,classical
195,341,0.1,0.1,480,30,48,15,400,400,5,classical
200,335,0.1,0.1,480,30,48,15,400,400,5,classical
205,323,0.1,0.1,480,30,48,15,400,400,5,classical
210,322,0.1,0.1,480,30,48,15,400,400,5,classical
215,333,0.1,0.1,480,30,48,15,400,400,5,classical
220,331,0.1,0.1,480,30,48,15,400,400,5,classical
225,348,0.1,0.1,480,30,48,15,400,400,5,classical
230,339,0.1,0.1,480,30,48,15,400,400,5,classical
235,323,0.1,0.1,480,30,48,15,400,400,5,classical
240,311,0.1,0.1,480,30,48,15,400,400,5,classical
245,341,0.1,0.1,480,30,48,15,400,400,5,classical
250,333,0.1,0.1,480,30,48,15,400,400,5,classical
255,345,0.1,0.1,480,30,48,15,400,400,5,classical
260,340,0.1,0.1,480,30,48,15,400,400,5,classical
265,342,0.1,0.1,480,30,48,15,400,400,5,classical
270,350,0.1,0.1,480,30,48,15,400,400,5,classical
275,349,0.1,0.1,480,30,48,15,400,400,5,classical
280,342,0.1,0.1,480,30,48,15,400,400,5,classical
285,340,0.1,0.1,480,30,48,15,400,400,5,classical
290,320,0.1,0.1,480,30,48,15,400,400,5,classical
295,340,0.1,0.1,480,30,48,15,400,400,5,classical
300,348,0.1,0.1,480,30,48,15,400,400,5,classical
305,350,0.1,0.1,480,30,48,15,400,400,5,classical
310,342,0.1,0.1,480,30,48,15,400,400,5,classical
315,324,0.1,0.1,480,30,48,15,400,400,5,classical
320,352,0.1,0.1,480,30,48,15,400,400,5,classical
325,352,0.1,0.1,480,30,48,15,400,400,5,classical
330,352,0.1,0.1,480,30,48,15,400,400,5,classical
335,341,0.1,0.1,480,30,48,15,400,400,5,classical
340,328,0.1,0.1,480,30,48,15,400,400,5,classical
345,323,0.1,0.1,480,30,48,15,400,400,5,classical
350,334,0.1,0.1,480,30,48,15,400,400,5,classical
355,344,0.1,0.1,480,30,48,15,400,400,5,classical
360,337,0.1,0.1,480,30,48,15,400,400,5,classical
365,340,0.1,0.1,480,30,48,15,400,400,5,classical
370,336,0.1,0.1,480,30,48,15,400,400,5,classical
375,334,0.1,0.1,480,30,48,15,400,400,5,classical
380,358,0.1,0.1,480,30,48,15,400,400,5,classical
385,359,0.1,0.1,480,30,48,15,400,400,5,classical
390,348,0.1,0.1,480,30,48,15,400,400,5,classical
395,355,0.1,0.1,480,30,48,15,400,400,5,classical
400,352,0.1,0.1,480,30,48,15,400,400,5,classical
