Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,43,0.08,0.1,250,30,25,20,200,400,5,quantum
10,73,0.08,0.1,250,30,25,20,200,400,5,quantum
15,95,0.08,0.1,250,30,25,20,200,400,5,quantum
20,110,0.08,0.1,250,30,25,20,200,400,5,quantum
25,127,0.08,0.1,250,30,25,20,200,400,5,quantum
30,149,0.08,0.1,250,30,25,20,200,400,5,quantum
35,164,0.08,0.1,250,30,25,20,200,400,5,quantum
40,168,0.08,0.1,250,30,25,20,200,400,5,quantum
45,185,0.08,0.1,250,30,25,20,200,400,5,quantum
50,179,0.08,0.1,250,30,25,20,200,400,5,quantum
55,186,0.08,0.1,250,30,25,20,200,400,5,quantum
60,189,0.08,0.1,250,30,25,20,200,400,5,quantum
65,196,0.08,0.1,250,30,25,20,200,400,5,quantum
70,200,0.08,0.1,250,30,25,20,200,400,5,quantum
75,201,0.08,0.1,250,30,25,20,200,400,5,quantum
80,197,0.08,0.1,250,30,25,20,200,400,5,quantum
85,201,0.08,0.1,250,30,25,20,200,400,5,quantum
90,200,0.08,0.1,250,30,25,20,200,400,5,quantum
95,199,0.08,0.1,250,30,25,20,200,400,5,quantum
100,200,0.08,0.1,250,30,25,20,200,400,5,quantum
105,203,0.08,0.1,250,30,25,20,200,400,5,quantum
110,198,0.08,0.1,250,30,25,20,200,400,5,quantum
115,197,0.08,0.1,250,30,25,20,200,400,5,quantum
120,200,0.08,0.1,250,30,25,20,200,400,5,quantum
125,201,0.08,0.1,250,30,25,20,200,400,5,quantum
130,201,0.08,0.1,250,30,25,20,200,400,5,quantum
135,199,0.08,0.1,250,30,25,20,200,400,5,quantum
140,203,0.08,0.1,250,30,25,20,200,400,5,quantum
145,206,0.08,0.1,250,30,25,20,200,400,5,quantum
150,204,0.08,0.1,250,30,25,20,200,400,5,quantum
155,208,0.08,0.1,250,30,25,20,200,400,5,quantum
160,205,0.08,0.1,250,30,25,20,200,400,5,quantum
165,205,0.08,0.1,250,30,25,20,200,400,5,quantum
170,205,0.08,0.1,250,30,25,20,200,400,5,quantum
175,209,0.08,0.1,250,30,25,20,200,400,5,quantum
180,203,0.08,0.1,250,30,25,20,200,400,5,quantum
185,209,0.08,0.1,250,30,25,20,200,400,5,quantum
190,207,0.08,0.1,250,30,25,20,200,400,5,quantum
195,207,0.08,0.1,250,30,25,20,200,400,5,quantum
200,209,0.08,0.1,250,30,25,20,200,400,5,quantum
205,206,0.08,0.1,250,30,25,20,200,400,5,quantum
210,205,0.08,0.1,250,30,25,20,200,400,5,quantum
215,207,0.08,0.1,250,30,25,20,200,400,5,quantum
220,212,0.08,0.1,250,30,25,20,200,400,5,quantum
225,207,0.08,0.1,250,30,25,20,200,400,5,quantum
230,202,0.08,0.1,250,30,25,20,200,400,5,quantum
235,215,0.08,0.1,250,30,25,20,200,400,5,quantum
240,213,0.08,0.1,250,30,25,20,200,400,5,quantum
245,213,0.08,0.1,250,30,25,20,200,400,5,quantum
250,208,0.08,0.1,250,30,25,20,200,400,5,quantum
255,204,0.08,0.1,250,30,25,20,200,400,5,quantum
260,209,0.08,0.1,250,30,25,20,200,400,5,quantum
265,208,0.08,0.1,250,30,25,20,200,400,5,quantum
270,205,0.08,0.1,250,30,25,20,200,400,5,quantum
275,214,0.08,0.1,250,30,25,20,200,400,5,quantum
280,217,0.08,0.1,250,30,25,20,200,400,5,quantum
285,214,0.08,0.1,250,30,25,20,200,400,5,quantum
290,212,0.08,0.1,250,30,25,20,200,400,5,quantum
295,210,0.08,0.1,250,30,25,20,200,400,5,quantum
300,210,0.08,0.1,250,30,25,20,200,400,5,quantum
305,212,0.08,0.1,250,30,25,20,200,400,5,quantum
310,217,0.08,0.1,250,30,25,20,200,400,5,quantum
315,214,0.08,0.1,250,30,25,20,200,400,5,quantum
320,219,0.08,0.1,250,30,25,20,200,400,5,quantum
325,219,0.08,0.1,250,30,25,20,200,400,5,quantum
330,215,0.08,0.1,250,30,25,20,200,400,5,quantum
335,215,0.08,0.1,250,30,25,20,200,400,5,quantum
340,220,0.08,0.1,250,30,25,20,200,400,5,quantum
345,215,0.08,0.1,250,30,25,20,200,400,5,quantum
350,219,0.08,0.1,250,30,25,20,200,400,5,quantum
355,218,0.08,0.1,250,30,25,20,200,400,5,quantum
360,217,0.08,0.1,250,30,25,20,200,400,5,quantum
365,220,0.08,0.1,250,30,25,20,200,400,5,quantum
370,219,0.08,0.1,250,30,25,20,200,400,5,quantum
375,215,0.08,0.1,250,30,25,20,200,400,5,quantum
380,215,0.08,0.1,250,30,25,20,200,400,5,quantum
385,212,0.08,0.1,250,30,25,20,200,400,5,quantum
390,210,0.08,0.1,250,30,25,20,200,400,5,quantum
395,208,0.08,0.1,250,30,25,20,200,400,5,quantum
400,211,0.08,0.1,250,30,25,20,200,400,5,quantum
