Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,28,0.03,0.1,480,30,48,10,400,400,5,classical
10,36,0.03,0.1,480,30,48,10,400,400,5,classical
15,37,0.03,0.1,480,30,48,10,400,400,5,classical
20,40,0.03,0.1,480,30,48,10,400,400,5,classical
25,40,0.03,0.1,480,30,48,10,400,400,5,classical
30,32,0.03,0.1,480,30,48,10,400,400,5,classical
35,30,0.03,0.1,480,30,48,10,400,400,5,classical
40,36,0.03,0.1,480,30,48,10,400,400,5,classical
45,36,0.03,0.1,480,30,48,10,400,400,5,classical
50,33,0.03,0.1,480,30,48,10,400,400,5,classical
55,26,0.03,0.1,480,30,48,10,400,400,5,classical
60,21,0.03,0.1,480,30,48,10,400,400,5,classical
65,22,0.03,0.1,480,30,48,10,400,400,5,classical
70,25,0.03,0.1,480,30,48,10,400,400,5,classical
75,20,0.03,0.1,480,30,48,10,400,400,5,classical
80,14,0.03,0.1,480,30,48,10,400,400,5,classical
85,20,0.03,0.1,480,30,48,10,400,400,5,classical
90,23,0.03,0.1,480,30,48,10,400,400,5,classical
95,26,0.03,0.1,480,30,48,10,400,400,5,classical
100,29,0.03,0.1,480,30,48,10,400,400,5,classical
105,25,0.03,0.1,480,30,48,10,400,400,5,classical
110,22,0.03,0.1,480,30,48,10,400,400,5,classical
115,29,0.03,0.1,480,30,48,10,400,400,5,classical
120,32,0.03,0.1,480,30,48,10,400,400,5,classical
125,34,0.03,0.1,480,30,48,10,400,400,5,classical
130,31,0.03,0.1,480,30,48,10,400,400,5,classical
135,35,0.03,0.1,480,30,48,10,400,400,5,classical
140,24,0.03,0.1,480,30,48,10,400,400,5,classical
145,22,0.03,0.1,480,30,48,10,400,400,5,classical
150,15,0.03,0.1,480,30,48,10,400,400,5,classical
155,21,0.03,0.1,480,30,48,10,400,400,5,classical
160,19,0.03,0.1,480,30,48,10,400,400,5,classical
165,15,0.03,0.1,480,30,48,10,400,400,5,classical
170,9,0.03,0.1,480,30,48,10,400,400,5,classical
175,12,0.03,0.1,480,30,48,10,400,400,5,classical
180,18,0.03,0.1,480,30,48,10,400,400,5,classical
185,23,0.03,0.1,480,30,48,10,400,400,5,classical
190,17,0.03,0.1,480,30,48,10,400,400,5,classical
195,19,0.03,0.1,480,30,48,10,400,400,5,classical
200,14,0.03,0.1,480,30,48,10,400,400,5,classical
205,11,0.03,0.1,480,30,48,10,400,400,5,classical
210,10,0.03,0.1,480,30,48,10,400,400,5,classical
215,10,0.03,0.1,480,30,48,10,400,400,5,classical
220,13,0.03,0.1,480,30,48,10,400,400,5,classical
225,14,0.03,0.1,480,30,48,10,400,400,5,classical
230,16,0.03,0.1,480,30,48,10,400,400,5,classical
235,12,0.03,0.1,480,30,48,10,400,400,5,classical
240,11,0.03,0.1,480,30,48,10,400,400,5,classical
245,5,0.03,0.1,480,30,48,10,400,400,5,classical
250,4,0.03,0.1,480,30,48,10,400,400,5,classical
255,0,0.03,0.1,480,30,48,10,400,400,5,classical
260,0,0.03,0.1,480,30,48,10,400,400,5,classical
265,0,0.03,0.1,480,30,48,10,400,400,5,classical
270,0,0.03,0.1,480,30,48,10,400,400,5,classical
275,0,0.03,0.1,480,30,48,10,400,400,5,classical
280,0,0.03,0.1,480,30,48,10,400,400,5,classical
285,0,0.03,0.1,480,30,48,10,400,400,5,classical
290,0,0.03,0.1,480,30,48,10,400,400,5,classical
295,0,0.03,0.1,480,30,48,10,400,400,5,classical
300,0,0.03,0.1,480,30,48,10,400,400,5,classical
305,0,0.03,0.1,480,30,48,10,400,400,5,classical
310,0,0.03,0.1,480,30,48,10,400,400,5,classical
315,0,0.03,0.1,480,30,48,10,400,400,5,classical
320,0,0.03,0.1,480,30,48,10,400,400,5,classical
325,0,0.03,0.1,480,30,48,10,400,400,5,classical
330,0,0.03,0.1,480,30,48,10,400,400,5,classical
335,0,0.03,0.1,480,30,48,10,400,400,5,classical
340,0,0.03,0.1,480,30,48,10,400,400,5,classical
345,0,0.03,0.1,480,30,48,10,400,400,5,classical
350,0,0.03,0.1,480,30,48,10,400,400,5,classical
355,0,0.03,0.1,480,30,48,10,400,400,5,classical
360,0,0.03,0.1,480,30,48,10,400,400,5,classical
365,0,0.03,0.1,480,30,48,10,400,400,5,classical
370,0,0.03,0.1,480,30,48,10,400,400,5,classical
375,0,0.03,0.1,480,30,48,10,400,400,5,classical
380,0,0.03,0.1,480,30,48,10,400,400,5,classical
385,0,0.03,0.1,480,30,48,10,400,400,5,classical
390,0,0.03,0.1,480,30,48,10,400,400,5,classical
395,0,0.03,0.1,480,30,48,10,400,400,5,classical
400,0,0.03,0.1,480,30,48,10,400,400,5,classical
