Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,87,0.1,0.1,250,30,10,50,200,200,5,classical
10,173,0.1,0.1,250,30,10,50,200,200,5,classical
15,190,0.1,0.1,250,30,10,50,200,200,5,classical
20,203,0.1,0.1,250,30,10,50,200,200,5,classical
25,180,0.1,0.1,250,30,10,50,200,200,5,classical
30,181,0.1,0.1,250,30,10,50,200,200,5,classical
35,179,0.1,0.1,250,30,10,50,200,200,5,classical
40,184,0.1,0.1,250,30,10,50,200,200,5,classical
45,197,0.1,0.1,250,30,10,50,200,200,5,classical
50,195,0.1,0.1,250,30,10,50,200,200,5,classical
55,191,0.1,0.1,250,30,10,50,200,200,5,classical
60,188,0.1,0.1,250,30,10,50,200,200,5,classical
65,191,0.1,0.1,250,30,10,50,200,200,5,classical
70,190,0.1,0.1,250,30,10,50,200,200,5,classical
75,177,0.1,0.1,250,30,10,50,200,200,5,classical
80,194,0.1,0.1,250,30,10,50,200,200,5,classical
85,192,0.1,0.1,250,30,10,50,200,200,5,classical
90,192,0.1,0.1,250,30,10,50,200,200,5,classical
95,187,0.1,0.1,250,30,10,50,200,200,5,classical
100,188,0.1,0.1,250,30,10,50,200,200,5,classical
105,187,0.1,0.1,250,30,10,50,200,200,5,classical
110,188,0.1,0.1,250,30,10,50,200,200,5,classical
115,188,0.1,0.1,250,30,10,50,200,200,5,classical
120,182,0.1,0.1,250,30,10,50,200,200,5,classical
125,185,0.1,0.1,250,30,10,50,200,200,5,classical
130,200,0.1,0.1,250,30,10,50,200,200,5,classical
135,185,0.1,0.1,250,30,10,50,200,200,5,classical
140,195,0.1,0.1,250,30,10,50,200,200,5,classical
145,199,0.1,0.1,250,30,10,50,200,200,5,classical
150,187,0.1,0.1,250,30,10,50,200,200,5,classical
155,179,0.1,0.1,250,30,10,50,200,200,5,classical
160,198,0.1,0.1,250,30,10,50,200,200,5,classical
165,187,0.1,0.1,250,30,10,50,200,200,5,classical
170,193,0.1,0.1,250,30,10,50,200,200,5,classical
175,193,0.1,0.1,250,30,10,50,200,200,5,classical
180,196,0.1,0.1,250,30,10,50,200,200,5,classical
185,197,0.1,0.1,250,30,10,50,200,200,5,classical
190,196,0.1,0.1,250,30,10,50,200,200,5,classical
195,202,0.1,0.1,250,30,10,50,200,200,5,classical
200,191,0.1,0.1,250,30,10,50,200,200,5,classical
