Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,57,0.1,0.1,250,30,25,10,200,200,5,classical
10,94,0.1,0.1,250,30,25,10,200,200,5,classical
15,102,0.1,0.1,250,30,25,10,200,200,5,classical
20,122,0.1,0.1,250,30,25,10,200,200,5,classical
25,136,0.1,0.1,250,30,25,10,200,200,5,classical
30,154,0.1,0.1,250,30,25,10,200,200,5,classical
35,158,0.1,0.1,250,30,25,10,200,200,5,classical
40,166,0.1,0.1,250,30,25,10,200,200,5,classical
45,162,0.1,0.1,250,30,25,10,200,200,5,classical
50,160,0.1,0.1,250,30,25,10,200,200,5,classical
55,170,0.1,0.1,250,30,25,10,200,200,5,classical
60,162,0.1,0.1,250,30,25,10,200,200,5,classical
65,168,0.1,0.1,250,30,25,10,200,200,5,classical
70,156,0.1,0.1,250,30,25,10,200,200,5,classical
75,148,0.1,0.1,250,30,25,10,200,200,5,classical
80,156,0.1,0.1,250,30,25,10,200,200,5,classical
85,155,0.1,0.1,250,30,25,10,200,200,5,classical
90,161,0.1,0.1,250,30,25,10,200,200,5,classical
95,159,0.1,0.1,250,30,25,10,200,200,5,classical
100,156,0.1,0.1,250,30,25,10,200,200,5,classical
105,169,0.1,0.1,250,30,25,10,200,200,5,classical
110,160,0.1,0.1,250,30,25,10,200,200,5,classical
115,155,0.1,0.1,250,30,25,10,200,200,5,classical
120,158,0.1,0.1,250,30,25,10,200,200,5,classical
125,156,0.1,0.1,250,30,25,10,200,200,5,classical
130,148,0.1,0.1,250,30,25,10,200,200,5,classical
135,158,0.1,0.1,250,30,25,10,200,200,5,classical
140,148,0.1,0.1,250,30,25,10,200,200,5,classical
145,154,0.1,0.1,250,30,25,10,200,200,5,classical
150,159,0.1,0.1,250,30,25,10,200,200,5,classical
155,156,0.1,0.1,250,30,25,10,200,200,5,classical
160,170,0.1,0.1,250,30,25,10,200,200,5,classical
165,149,0.1,0.1,250,30,25,10,200,200,5,classical
170,169,0.1,0.1,250,30,25,10,200,200,5,classical
175,158,0.1,0.1,250,30,25,10,200,200,5,classical
180,165,0.1,0.1,250,30,25,10,200,200,5,classical
185,158,0.1,0.1,250,30,25,10,200,200,5,classical
190,161,0.1,0.1,250,30,25,10,200,200,5,classical
195,164,0.1,0.1,250,30,25,10,200,200,5,classical
200,160,0.1,0.1,250,30,25,10,200,200,5,classical
