Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,73,0.1,0.1,250,30,25,10,200,200,5,classical
10,108,0.1,0.1,250,30,25,10,200,200,5,classical
15,135,0.1,0.1,250,30,25,10,200,200,5,classical
20,159,0.1,0.1,250,30,25,10,200,200,5,classical
25,158,0.1,0.1,250,30,25,10,200,200,5,classical
30,148,0.1,0.1,250,30,25,10,200,200,5,classical
35,155,0.1,0.1,250,30,25,10,200,200,5,classical
40,160,0.1,0.1,250,30,25,10,200,200,5,classical
45,143,0.1,0.1,250,30,25,10,200,200,5,classical
50,153,0.1,0.1,250,30,25,10,200,200,5,classical
55,155,0.1,0.1,250,30,25,10,200,200,5,classical
60,166,0.1,0.1,250,30,25,10,200,200,5,classical
65,155,0.1,0.1,250,30,25,10,200,200,5,classical
70,145,0.1,0.1,250,30,25,10,200,200,5,classical
75,140,0.1,0.1,250,30,25,10,200,200,5,classical
80,152,0.1,0.1,250,30,25,10,200,200,5,classical
85,143,0.1,0.1,250,30,25,10,200,200,5,classical
90,145,0.1,0.1,250,30,25,10,200,200,5,classical
95,164,0.1,0.1,250,30,25,10,200,200,5,classical
100,164,0.1,0.1,250,30,25,10,200,200,5,classical
105,170,0.1,0.1,250,30,25,10,200,200,5,classical
110,166,0.1,0.1,250,30,25,10,200,200,5,classical
115,158,0.1,0.1,250,30,25,10,200,200,5,classical
120,166,0.1,0.1,250,30,25,10,200,200,5,classical
125,157,0.1,0.1,250,30,25,10,200,200,5,classical
130,170,0.1,0.1,250,30,25,10,200,200,5,classical
135,154,0.1,0.1,250,30,25,10,200,200,5,classical
140,158,0.1,0.1,250,30,25,10,200,200,5,classical
145,158,0.1,0.1,250,30,25,10,200,200,5,classical
150,173,0.1,0.1,250,30,25,10,200,200,5,classical
155,157,0.1,0.1,250,30,25,10,200,200,5,classical
160,167,0.1,0.1,250,30,25,10,200,200,5,classical
165,152,0.1,0.1,250,30,25,10,200,200,5,classical
170,154,0.1,0.1,250,30,25,10,200,200,5,classical
175,149,0.1,0.1,250,30,25,10,200,200,5,classical
180,149,0.1,0.1,250,30,25,10,200,200,5,classical
185,154,0.1,0.1,250,30,25,10,200,200,5,classical
190,157,0.1,0.1,250,30,25,10,200,200,5,classical
195,163,0.1,0.1,250,30,25,10,200,200,5,classical
200,151,0.1,0.1,250,30,25,10,200,200,5,classical
