Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,6,0.06,0.06,20,5,2,20,10,150,5,classical
10,11,0.06,0.06,20,5,2,20,10,150,5,classical
15,16,0.06,0.06,20,5,2,20,10,150,5,classical
20,15,0.06,0.06,20,5,2,20,10,150,5,classical
25,15,0.06,0.06,20,5,2,20,10,150,5,classical
30,12,0.06,0.06,20,5,2,20,10,150,5,classical
35,15,0.06,0.06,20,5,2,20,10,150,5,classical
40,14,0.06,0.06,20,5,2,20,10,150,5,classical
45,13,0.06,0.06,20,5,2,20,10,150,5,classical
50,16,0.06,0.06,20,5,2,20,10,150,5,classical
55,18,0.06,0.06,20,5,2,20,10,150,5,classical
60,15,0.06,0.06,20,5,2,20,10,150,5,classical
65,16,0.06,0.06,20,5,2,20,10,150,5,classical
70,15,0.06,0.06,20,5,2,20,10,150,5,classical
75,10,0.06,0.06,20,5,2,20,10,150,5,classical
80,12,0.06,0.06,20,5,2,20,10,150,5,classical
85,9,0.06,0.06,20,5,2,20,10,150,5,classical
90,14,0.06,0.06,20,5,2,20,10,150,5,classical
95,14,0.06,0.06,20,5,2,20,10,150,5,classical
100,14,0.06,0.06,20,5,2,20,10,150,5,classical
105,15,0.06,0.06,20,5,2,20,10,150,5,classical
110,17,0.06,0.06,20,5,2,20,10,150,5,classical
115,14,0.06,0.06,20,5,2,20,10,150,5,classical
120,12,0.06,0.06,20,5,2,20,10,150,5,classical
125,16,0.06,0.06,20,5,2,20,10,150,5,classical
130,16,0.06,0.06,20,5,2,20,10,150,5,classical
135,15,0.06,0.06,20,5,2,20,10,150,5,classical
140,17,0.06,0.06,20,5,2,20,10,150,5,classical
145,17,0.06,0.06,20,5,2,20,10,150,5,classical
150,17,0.06,0.06,20,5,2,20,10,150,5,classical
