Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,8,0.06,0.04,20,5,2,20,10,50,5,classical
10,10,0.06,0.04,20,5,2,20,10,50,5,classical
15,13,0.06,0.04,20,5,2,20,10,50,5,classical
20,14,0.06,0.04,20,5,2,20,10,50,5,classical
25,15,0.06,0.04,20,5,2,20,10,50,5,classical
30,14,0.06,0.04,20,5,2,20,10,50,5,classical
35,15,0.06,0.04,20,5,2,20,10,50,5,classical
40,15,0.06,0.04,20,5,2,20,10,50,5,classical
45,16,0.06,0.04,20,5,2,20,10,50,5,classical
50,16,0.06,0.04,20,5,2,20,10,50,5,classical
