Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,12,0.1,0.08,20,5,2,20,10,150,5,classical
10,15,0.1,0.08,20,5,2,20,10,150,5,classical
15,14,0.1,0.08,20,5,2,20,10,150,5,classical
20,16,0.1,0.08,20,5,2,20,10,150,5,classical
25,18,0.1,0.08,20,5,2,20,10,150,5,classical
30,16,0.1,0.08,20,5,2,20,10,150,5,classical
35,14,0.1,0.08,20,5,2,20,10,150,5,classical
40,20,0.1,0.08,20,5,2,20,10,150,5,classical
45,15,0.1,0.08,20,5,2,20,10,150,5,classical
50,15,0.1,0.08,20,5,2,20,10,150,5,classical
55,16,0.1,0.08,20,5,2,20,10,150,5,classical
60,13,0.1,0.08,20,5,2,20,10,150,5,classical
65,12,0.1,0.08,20,5,2,20,10,150,5,classical
70,13,0.1,0.08,20,5,2,20,10,150,5,classical
75,13,0.1,0.08,20,5,2,20,10,150,5,classical
80,17,0.1,0.08,20,5,2,20,10,150,5,classical
85,16,0.1,0.08,20,5,2,20,10,150,5,classical
90,15,0.1,0.08,20,5,2,20,10,150,5,classical
95,19,0.1,0.08,20,5,2,20,10,150,5,classical
100,18,0.1,0.08,20,5,2,20,10,150,5,classical
105,14,0.1,0.08,20,5,2,20,10,150,5,classical
110,17,0.1,0.08,20,5,2,20,10,150,5,classical
115,17,0.1,0.08,20,5,2,20,10,150,5,classical
120,16,0.1,0.08,20,5,2,20,10,150,5,classical
125,17,0.1,0.08,20,5,2,20,10,150,5,classical
130,17,0.1,0.08,20,5,2,20,10,150,5,classical
135,16,0.1,0.08,20,5,2,20,10,150,5,classical
140,17,0.1,0.08,20,5,2,20,10,150,5,classical
145,14,0.1,0.08,20,5,2,20,10,150,5,classical
150,16,0.1,0.08,20,5,2,20,10,150,5,classical
