Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,8,0.08,0.1,20,5,2,20,10,50,5,classical
10,13,0.08,0.1,20,5,2,20,10,50,5,classical
15,10,0.08,0.1,20,5,2,20,10,50,5,classical
20,13,0.08,0.1,20,5,2,20,10,50,5,classical
25,12,0.08,0.1,20,5,2,20,10,50,5,classical
30,13,0.08,0.1,20,5,2,20,10,50,5,classical
35,10,0.08,0.1,20,5,2,20,10,50,5,classical
40,17,0.08,0.1,20,5,2,20,10,50,5,classical
45,13,0.08,0.1,20,5,2,20,10,50,5,classical
50,15,0.08,0.1,20,5,2,20,10,50,5,classical
