Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,6,0.06,0.1,20,5,2,20,10,50,5,classical
10,8,0.06,0.1,20,5,2,20,10,50,5,classical
15,14,0.06,0.1,20,5,2,20,10,50,5,classical
20,11,0.06,0.1,20,5,2,20,10,50,5,classical
25,13,0.06,0.1,20,5,2,20,10,50,5,classical
30,12,0.06,0.1,20,5,2,20,10,50,5,classical
35,12,0.06,0.1,20,5,2,20,10,50,5,classical
40,12,0.06,0.1,20,5,2,20,10,50,5,classical
45,13,0.06,0.1,20,5,2,20,10,50,5,classical
50,16,0.06,0.1,20,5,2,20,10,50,5,classical
