Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,83,0.1,0.1,250,30,25,20,200,200,5,classical
10,139,0.1,0.1,250,30,25,20,200,200,5,classical
15,173,0.1,0.1,250,30,25,20,200,200,5,classical
20,191,0.1,0.1,250,30,25,20,200,200,5,classical
25,194,0.1,0.1,250,30,25,20,200,200,5,classical
30,184,0.1,0.1,250,30,25,20,200,200,5,classical
35,180,0.1,0.1,250,30,25,20,200,200,5,classical
40,191,0.1,0.1,250,30,25,20,200,200,5,classical
45,187,0.1,0.1,250,30,25,20,200,200,5,classical
50,186,0.1,0.1,250,30,25,20,200,200,5,classical
55,191,0.1,0.1,250,30,25,20,200,200,5,classical
60,202,0.1,0.1,250,30,25,20,200,200,5,classical
65,188,0.1,0.1,250,30,25,20,200,200,5,classical
70,191,0.1,0.1,250,30,25,20,200,200,5,classical
75,180,0.1,0.1,250,30,25,20,200,200,5,classical
80,187,0.1,0.1,250,30,25,20,200,200,5,classical
85,180,0.1,0.1,250,30,25,20,200,200,5,classical
90,171,0.1,0.1,250,30,25,20,200,200,5,classical
95,187,0.1,0.1,250,30,25,20,200,200,5,classical
100,200,0.1,0.1,250,30,25,20,200,200,5,classical
105,194,0.1,0.1,250,30,25,20,200,200,5,classical
110,199,0.1,0.1,250,30,25,20,200,200,5,classical
115,196,0.1,0.1,250,30,25,20,200,200,5,classical
120,183,0.1,0.1,250,30,25,20,200,200,5,classical
125,197,0.1,0.1,250,30,25,20,200,200,5,classical
130,193,0.1,0.1,250,30,25,20,200,200,5,classical
135,191,0.1,0.1,250,30,25,20,200,200,5,classical
140,197,0.1,0.1,250,30,25,20,200,200,5,classical
145,190,0.1,0.1,250,30,25,20,200,200,5,classical
150,194,0.1,0.1,250,30,25,20,200,200,5,classical
155,179,0.1,0.1,250,30,25,20,200,200,5,classical
160,192,0.1,0.1,250,30,25,20,200,200,5,classical
165,193,0.1,0.1,250,30,25,20,200,200,5,classical
170,201,0.1,0.1,250,30,25,20,200,200,5,classical
175,189,0.1,0.1,250,30,25,20,200,200,5,classical
180,200,0.1,0.1,250,30,25,20,200,200,5,classical
185,200,0.1,0.1,250,30,25,20,200,200,5,classical
190,187,0.1,0.1,250,30,25,20,200,200,5,classical
195,208,0.1,0.1,250,30,25,20,200,200,5,classical
200,191,0.1,0.1,250,30,25,20,200,200,5,classical
