Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,125,0.18,0.1,480,30,48,10,400,400,5,classical
10,280,0.18,0.1,480,30,48,10,400,400,5,classical
15,334,0.18,0.1,480,30,48,10,400,400,5,classical
20,366,0.18,0.1,480,30,48,10,400,400,5,classical
25,349,0.18,0.1,480,30,48,10,400,400,5,classical
30,359,0.18,0.1,480,30,48,10,400,400,5,classical
35,384,0.18,0.1,480,30,48,10,400,400,5,classical
40,383,0.18,0.1,480,30,48,10,400,400,5,classical
45,394,0.18,0.1,480,30,48,10,400,400,5,classical
50,379,0.18,0.1,480,30,48,10,400,400,5,classical
55,381,0.18,0.1,480,30,48,10,400,400,5,classical
60,373,0.18,0.1,480,30,48,10,400,400,5,classical
65,363,0.18,0.1,480,30,48,10,400,400,5,classical
70,363,0.18,0.1,480,30,48,10,400,400,5,classical
75,380,0.18,0.1,480,30,48,10,400,400,5,classical
80,384,0.18,0.1,480,30,48,10,400,400,5,classical
85,383,0.18,0.1,480,30,48,10,400,400,5,classical
90,368,0.18,0.1,480,30,48,10,400,400,5,classical
95,375,0.18,0.1,480,30,48,10,400,400,5,classical
100,370,0.18,0.1,480,30,48,10,400,400,5,classical
105,358,0.18,0.1,480,30,48,10,400,400,5,classical
110,372,0.18,0.1,480,30,48,10,400,400,5,classical
115,375,0.18,0.1,480,30,48,10,400,400,5,classical
120,381,0.18,0.1,480,30,48,10,400,400,5,classical
125,381,0.18,0.1,480,30,48,10,400,400,5,classical
130,370,0.18,0.1,480,30,48,10,400,400,5,classical
135,368,0.18,0.1,480,30,48,10,400,400,5,classical
140,358,0.18,0.1,480,30,48,10,400,400,5,classical
145,375,0.18,0.1,480,30,48,10,400,400,5,classical
150,373,0.18,0.1,480,30,48,10,400,400,5,classical
155,372,0.18,0.1,480,30,48,10,400,400,5,classical
160,381,0.18,0.1,480,30,48,10,400,400,5,classical
165,392,0.18,0.1,480,30,48,10,400,400,5,classical
170,376,0.18,0.1,480,30,48,10,400,400,5,classical
175,365,0.18,0.1,480,30,48,10,400,400,5,classical
180,371,0.18,0.1,480,30,48,10,400,400,5,classical
185,366,0.18,0.1,480,30,48,10,400,400,5,classical
190,382,0.18,0.1,480,30,48,10,400,400,5,classical
195,372,0.18,0.1,480,30,48,10,400,400,5,classical
200,382,0.18,0.1,480,30,48,10,400,400,5,classical
205,361,0.18,0.1,480,30,48,10,400,400,5,classical
210,353,0.18,0.1,480,30,48,10,400,400,5,classical
215,372,0.18,0.1,480,30,48,10,400,400,5,classical
220,379,0.18,0.1,480,30,48,10,400,400,5,classical
225,366,0.18,0.1,480,30,48,10,400,400,5,classical
230,364,0.18,0.1,480,30,48,10,400,400,5,classical
235,371,0.18,0.1,480,30,48,10,400,400,5,classical
240,382,0.18,0.1,480,30,48,10,400,400,5,classical
245,374,0.18,0.1,480,30,48,10,400,400,5,classical
250,372,0.18,0.1,480,30,48,10,400,400,5,classical
255,381,0.18,0.1,480,30,48,10,400,400,5,classical
260,372,0.18,0.1,480,30,48,10,400,400,5,classical
265,378,0.18,0.1,480,30,48,10,400,400,5,classical
270,377,0.18,0.1,480,30,48,10,400,400,5,classical
275,373,0.18,0.1,480,30,48,10,400,400,5,classical
280,380,0.18,0.1,480,30,48,10,400,400,5,classical
285,369,0.18,0.1,480,30,48,10,400,400,5,classical
290,376,0.18,0.1,480,30,48,10,400,400,5,classical
295,369,0.18,0.1,480,30,48,10,400,400,5,classical
300,364,0.18,0.1,480,30,48,10,400,400,5,classical
305,377,0.18,0.1,480,30,48,10,400,400,5,classical
310,369,0.18,0.1,480,30,48,10,400,400,5,classical
315,384,0.18,0.1,480,30,48,10,400,400,5,classical
320,386,0.18,0.1,480,30,48,10,400,400,5,classical
325,363,0.18,0.1,480,30,48,10,400,400,5,classical
330,373,0.18,0.1,480,30,48,10,400,400,5,classical
335,370,0.18,0.1,480,30,48,10,400,400,5,classical
340,372,0.18,0.1,480,30,48,10,400,400,5,classical
345,370,0.18,0.1,480,30,48,10,400,400,5,classical
350,384,0.18,0.1,480,30,48,10,400,400,5,classical
355,387,0.18,0.1,480,30,48,10,400,400,5,classical
360,382,0.18,0.1,480,30,48,10,400,400,5,classical
365,376,0.18,0.1,480,30,48,10,400,400,5,classical
370,368,0.18,0.1,480,30,48,10,400,400,5,classical
375,375,0.18,0.1,480,30,48,10,400,400,5,classical
380,365,0.18,0.1,480,30,48,10,400,400,5,classical
385,373,0.18,0.1,480,30,48,10,400,400,5,classical
390,370,0.18,0.1,480,30,48,10,400,400,5,classical
395,383,0.18,0.1,480,30,48,10,400,400,5,classical
400,371,0.18,0.1,480,30,48,10,400,400,5,classical
