Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,5,0.1,0.04,20,5,2,20,10,150,5,quantum
10,5,0.1,0.04,20,5,2,20,10,150,5,quantum
15,5,0.1,0.04,20,5,2,20,10,150,5,quantum
20,5,0.1,0.04,20,5,2,20,10,150,5,quantum
25,9,0.1,0.04,20,5,2,20,10,150,5,quantum
30,8,0.1,0.04,20,5,2,20,10,150,5,quantum
35,8,0.1,0.04,20,5,2,20,10,150,5,quantum
40,8,0.1,0.04,20,5,2,20,10,150,5,quantum
45,8,0.1,0.04,20,5,2,20,10,150,5,quantum
50,8,0.1,0.04,20,5,2,20,10,150,5,quantum
55,9,0.1,0.04,20,5,2,20,10,150,5,quantum
60,11,0.1,0.04,20,5,2,20,10,150,5,quantum
65,12,0.1,0.04,20,5,2,20,10,150,5,quantum
70,12,0.1,0.04,20,5,2,20,10,150,5,quantum
75,12,0.1,0.04,20,5,2,20,10,150,5,quantum
80,12,0.1,0.04,20,5,2,20,10,150,5,quantum
85,12,0.1,0.04,20,5,2,20,10,150,5,quantum
90,17,0.1,0.04,20,5,2,20,10,150,5,quantum
95,18,0.1,0.04,20,5,2,20,10,150,5,quantum
100,20,0.1,0.04,20,5,2,20,10,150,5,quantum
105,18,0.1,0.04,20,5,2,20,10,150,5,quantum
110,19,0.1,0.04,20,5,2,20,10,150,5,quantum
115,18,0.1,0.04,20,5,2,20,10,150,5,quantum
120,18,0.1,0.04,20,5,2,20,10,150,5,quantum
125,18,0.1,0.04,20,5,2,20,10,150,5,quantum
130,18,0.1,0.04,20,5,2,20,10,150,5,quantum
135,18,0.1,0.04,20,5,2,20,10,150,5,quantum
140,19,0.1,0.04,20,5,2,20,10,150,5,quantum
145,19,0.1,0.04,20,5,2,20,10,150,5,quantum
150,19,0.1,0.04,20,5,2,20,10,150,5,quantum
