Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,7,0.04,0.06,20,5,2,20,10,150,5,quantum
10,6,0.04,0.06,20,5,2,20,10,150,5,quantum
15,6,0.04,0.06,20,5,2,20,10,150,5,quantum
20,6,0.04,0.06,20,5,2,20,10,150,5,quantum
25,9,0.04,0.06,20,5,2,20,10,150,5,quantum
30,9,0.04,0.06,20,5,2,20,10,150,5,quantum
35,9,0.04,0.06,20,5,2,20,10,150,5,quantum
40,9,0.04,0.06,20,5,2,20,10,150,5,quantum
45,9,0.04,0.06,20,5,2,20,10,150,5,quantum
50,12,0.04,0.06,20,5,2,20,10,150,5,quantum
55,13,0.04,0.06,20,5,2,20,10,150,5,quantum
60,13,0.04,0.06,20,5,2,20,10,150,5,quantum
65,13,0.04,0.06,20,5,2,20,10,150,5,quantum
70,12,0.04,0.06,20,5,2,20,10,150,5,quantum
75,12,0.04,0.06,20,5,2,20,10,150,5,quantum
80,11,0.04,0.06,20,5,2,20,10,150,5,quantum
85,11,0.04,0.06,20,5,2,20,10,150,5,quantum
90,16,0.04,0.06,20,5,2,20,10,150,5,quantum
95,17,0.04,0.06,20,5,2,20,10,150,5,quantum
100,16,0.04,0.06,20,5,2,20,10,150,5,quantum
105,16,0.04,0.06,20,5,2,20,10,150,5,quantum
110,15,0.04,0.06,20,5,2,20,10,150,5,quantum
115,15,0.04,0.06,20,5,2,20,10,150,5,quantum
120,17,0.04,0.06,20,5,2,20,10,150,5,quantum
125,18,0.04,0.06,20,5,2,20,10,150,5,quantum
130,18,0.04,0.06,20,5,2,20,10,150,5,quantum
135,18,0.04,0.06,20,5,2,20,10,150,5,quantum
140,17,0.04,0.06,20,5,2,20,10,150,5,quantum
145,17,0.04,0.06,20,5,2,20,10,150,5,quantum
150,15,0.04,0.06,20,5,2,20,10,150,5,quantum
