Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,5,0.04,0.08,20,5,2,20,10,150,5,quantum
10,7,0.04,0.08,20,5,2,20,10,150,5,quantum
15,7,0.04,0.08,20,5,2,20,10,150,5,quantum
20,7,0.04,0.08,20,5,2,20,10,150,5,quantum
25,7,0.04,0.08,20,5,2,20,10,150,5,quantum
30,9,0.04,0.08,20,5,2,20,10,150,5,quantum
35,12,0.04,0.08,20,5,2,20,10,150,5,quantum
40,11,0.04,0.08,20,5,2,20,10,150,5,quantum
45,11,0.04,0.08,20,5,2,20,10,150,5,quantum
50,11,0.04,0.08,20,5,2,20,10,150,5,quantum
55,13,0.04,0.08,20,5,2,20,10,150,5,quantum
60,13,0.04,0.08,20,5,2,20,10,150,5,quantum
65,12,0.04,0.08,20,5,2,20,10,150,5,quantum
70,12,0.04,0.08,20,5,2,20,10,150,5,quantum
75,14,0.04,0.08,20,5,2,20,10,150,5,quantum
80,14,0.04,0.08,20,5,2,20,10,150,5,quantum
85,13,0.04,0.08,20,5,2,20,10,150,5,quantum
90,12,0.04,0.08,20,5,2,20,10,150,5,quantum
95,14,0.04,0.08,20,5,2,20,10,150,5,quantum
100,14,0.04,0.08,20,5,2,20,10,150,5,quantum
105,14,0.04,0.08,20,5,2,20,10,150,5,quantum
110,13,0.04,0.08,20,5,2,20,10,150,5,quantum
115,13,0.04,0.08,20,5,2,20,10,150,5,quantum
120,13,0.04,0.08,20,5,2,20,10,150,5,quantum
125,13,0.04,0.08,20,5,2,20,10,150,5,quantum
130,13,0.04,0.08,20,5,2,20,10,150,5,quantum
135,14,0.04,0.08,20,5,2,20,10,150,5,quantum
140,14,0.04,0.08,20,5,2,20,10,150,5,quantum
145,14,0.04,0.08,20,5,2,20,10,150,5,quantum
150,15,0.04,0.08,20,5,2,20,10,150,5,quantum
