Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,7,0.06,0.06,20,5,2,20,10,150,5,quantum
10,8,0.06,0.06,20,5,2,20,10,150,5,quantum
15,9,0.06,0.06,20,5,2,20,10,150,5,quantum
20,13,0.06,0.06,20,5,2,20,10,150,5,quantum
25,14,0.06,0.06,20,5,2,20,10,150,5,quantum
30,15,0.06,0.06,20,5,2,20,10,150,5,quantum
35,15,0.06,0.06,20,5,2,20,10,150,5,quantum
40,15,0.06,0.06,20,5,2,20,10,150,5,quantum
45,16,0.06,0.06,20,5,2,20,10,150,5,quantum
50,16,0.06,0.06,20,5,2,20,10,150,5,quantum
55,15,0.06,0.06,20,5,2,20,10,150,5,quantum
60,15,0.06,0.06,20,5,2,20,10,150,5,quantum
65,15,0.06,0.06,20,5,2,20,10,150,5,quantum
70,14,0.06,0.06,20,5,2,20,10,150,5,quantum
75,14,0.06,0.06,20,5,2,20,10,150,5,quantum
80,15,0.06,0.06,20,5,2,20,10,150,5,quantum
85,15,0.06,0.06,20,5,2,20,10,150,5,quantum
90,14,0.06,0.06,20,5,2,20,10,150,5,quantum
95,15,0.06,0.06,20,5,2,20,10,150,5,quantum
100,15,0.06,0.06,20,5,2,20,10,150,5,quantum
105,15,0.06,0.06,20,5,2,20,10,150,5,quantum
110,15,0.06,0.06,20,5,2,20,10,150,5,quantum
115,14,0.06,0.06,20,5,2,20,10,150,5,quantum
120,13,0.06,0.06,20,5,2,20,10,150,5,quantum
125,14,0.06,0.06,20,5,2,20,10,150,5,quantum
130,14,0.06,0.06,20,5,2,20,10,150,5,quantum
135,13,0.06,0.06,20,5,2,20,10,150,5,quantum
140,13,0.06,0.06,20,5,2,20,10,150,5,quantum
145,14,0.06,0.06,20,5,2,20,10,150,5,quantum
150,16,0.06,0.06,20,5,2,20,10,150,5,quantum
