Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,51,0.08,0.1,250,30,25,20,200,400,5,quantum
10,88,0.08,0.1,250,30,25,20,200,400,5,quantum
15,113,0.08,0.1,250,30,25,20,200,400,5,quantum
20,127,0.08,0.1,250,30,25,20,200,400,5,quantum
25,148,0.08,0.1,250,30,25,20,200,400,5,quantum
30,164,0.08,0.1,250,30,25,20,200,400,5,quantum
35,174,0.08,0.1,250,30,25,20,200,400,5,quantum
40,179,0.08,0.1,250,30,25,20,200,400,5,quantum
45,191,0.08,0.1,250,30,25,20,200,400,5,quantum
50,190,0.08,0.1,250,30,25,20,200,400,5,quantum
55,194,0.08,0.1,250,30,25,20,200,400,5,quantum
60,189,0.08,0.1,250,30,25,20,200,400,5,quantum
65,191,0.08,0.1,250,30,25,20,200,400,5,quantum
70,187,0.08,0.1,250,30,25,20,200,400,5,quantum
75,198,0.08,0.1,250,30,25,20,200,400,5,quantum
80,205,0.08,0.1,250,30,25,20,200,400,5,quantum
85,201,0.08,0.1,250,30,25,20,200,400,5,quantum
90,196,0.08,0.1,250,30,25,20,200,400,5,quantum
95,197,0.08,0.1,250,30,25,20,200,400,5,quantum
100,198,0.08,0.1,250,30,25,20,200,400,5,quantum
105,197,0.08,0.1,250,30,25,20,200,400,5,quantum
110,194,0.08,0.1,250,30,25,20,200,400,5,quantum
115,203,0.08,0.1,250,30,25,20,200,400,5,quantum
120,197,0.08,0.1,250,30,25,20,200,400,5,quantum
125,201,0.08,0.1,250,30,25,20,200,400,5,quantum
130,204,0.08,0.1,250,30,25,20,200,400,5,quantum
135,203,0.08,0.1,250,30,25,20,200,400,5,quantum
140,209,0.08,0.1,250,30,25,20,200,400,5,quantum
145,213,0.08,0.1,250,30,25,20,200,400,5,quantum
150,217,0.08,0.1,250,30,25,20,200,400,5,quantum
155,215,0.08,0.1,250,30,25,20,200,400,5,quantum
160,215,0.08,0.1,250,30,25,20,200,400,5,quantum
165,212,0.08,0.1,250,30,25,20,200,400,5,quantum
170,215,0.08,0.1,250,30,25,20,200,400,5,quantum
175,213,0.08,0.1,250,30,25,20,200,400,5,quantum
180,215,0.08,0.1,250,30,25,20,200,400,5,quantum
185,218,0.08,0.1,250,30,25,20,200,400,5,quantum
190,224,0.08,0.1,250,30,25,20,200,400,5,quantum
195,217,0.08,0.1,250,30,25,20,200,400,5,quantum
200,219,0.08,0.1,250,30,25,20,200,400,5,quantum
205,222,0.08,0.1,250,30,25,20,200,400,5,quantum
210,217,0.08,0.1,250,30,25,20,200,400,5,quantum
215,215,0.08,0.1,250,30,25,20,200,400,5,quantum
220,210,0.08,0.1,250,30,25,20,200,400,5,quantum
225,220,0.08,0.1,250,30,25,20,200,400,5,quantum
230,221,0.08,0.1,250,30,25,20,200,400,5,quantum
235,223,0.08,0.1,250,30,25,20,200,400,5,quantum
240,223,0.08,0.1,250,30,25,20,200,400,5,quantum
245,226,0.08,0.1,250,30,25,20,200,400,5,quantum
250,217,0.08,0.1,250,30,25,20,200,400,5,quantum
255,219,0.08,0.1,250,30,25,20,200,400,5,quantum
260,214,0.08,0.1,250,30,25,20,200,400,5,quantum
265,217,0.08,0.1,250,30,25,20,200,400,5,quantum
270,219,0.08,0.1,250,30,25,20,200,400,5,quantum
275,219,0.08,0.1,250,30,25,20,200,400,5,quantum
280,216,0.08,0.1,250,30,25,20,200,400,5,quantum
285,217,0.08,0.1,250,30,25,20,200,400,5,quantum
290,216,0.08,0.1,250,30,25,20,200,400,5,quantum
295,214,0.08,0.1,250,30,25,20,200,400,5,quantum
300,224,0.08,0.1,250,30,25,20,200,400,5,quantum
305,222,0.08,0.1,250,30,25,20,200,400,5,quantum
310,223,0.08,0.1,250,30,25,20,200,400,5,quantum
315,222,0.08,0.1,250,30,25,20,200,400,5,quantum
320,223,0.08,0.1,250,30,25,20,200,400,5,quantum
325,216,0.08,0.1,250,30,25,20,200,400,5,quantum
330,225,0.08,0.1,250,30,25,20,200,400,5,quantum
335,220,0.08,0.1,250,30,25,20,200,400,5,quantum
340,217,0.08,0.1,250,30,25,20,200,400,5,quantum
345,218,0.08,0.1,250,30,25,20,200,400,5,quantum
350,220,0.08,0.1,250,30,25,20,200,400,5,quantum
355,227,0.08,0.1,250,30,25,20,200,400,5,quantum
360,220,0.08,0.1,250,30,25,20,200,400,5,quantum
365,226,0.08,0.1,250,30,25,20,200,400,5,quantum
370,222,0.08,0.1,250,30,25,20,200,400,5,quantum
375,216,0.08,0.1,250,30,25,20,200,400,5,quantum
380,216,0.08,0.1,250,30,25,20,200,400,5,quantum
385,214,0.08,0.1,250,30,25,20,200,400,5,quantum
390,220,0.08,0.1,250,30,25,20,200,400,5,quantum
395,219,0.08,0.1,250,30,25,20,200,400,5,quantum
400,213,0.08,0.1,250,30,25,20,200,400,5,quantum
