Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
20,268,0.1,0.1,480,30,48,10,400,400,20,classical
40,279,0.1,0.1,480,30,48,10,400,400,20,classical
60,315,0.1,0.1,480,30,48,10,400,400,20,classical
80,311,0.1,0.1,480,30,48,10,400,400,20,classical
100,313,0.1,0.1,480,30,48,10,400,400,20,classical
120,310,0.1,0.1,480,30,48,10,400,400,20,classical
140,288,0.1,0.1,480,30,48,10,400,400,20,classical
160,311,0.1,0.1,480,30,48,10,400,400,20,classical
180,315,0.1,0.1,480,30,48,10,400,400,20,classical
200,304,0.1,0.1,480,30,48,10,400,400,20,classical
220,295,0.1,0.1,480,30,48,10,400,400,20,classical
240,294,0.1,0.1,480,30,48,10,400,400,20,classical
260,298,0.1,0.1,480,30,48,10,400,400,20,classical
280,303,0.1,0.1,480,30,48,10,400,400,20,classical
300,289,0.1,0.1,480,30,48,10,400,400,20,classical
320,312,0.1,0.1,480,30,48,10,400,400,20,classical
340,308,0.1,0.1,480,30,48,10,400,400,20,classical
360,307,0.1,0.1,480,30,48,10,400,400,20,classical
380,320,0.1,0.1,480,30,48,10,400,400,20,classical
400,297,0.1,0.1,480,30,48,10,400,400,20,classical
