Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
20,257,0.1,0.1,480,30,48,10,400,400,20,classical
40,297,0.1,0.1,480,30,48,10,400,400,20,classical
60,327,0.1,0.1,480,30,48,10,400,400,20,classical
80,319,0.1,0.1,480,30,48,10,400,400,20,classical
100,316,0.1,0.1,480,30,48,10,400,400,20,classical
120,286,0.1,0.1,480,30,48,10,400,400,20,classical
140,304,0.1,0.1,480,30,48,10,400,400,20,classical
160,306,0.1,0.1,480,30,48,10,400,400,20,classical
180,317,0.1,0.1,480,30,48,10,400,400,20,classical
200,307,0.1,0.1,480,30,48,10,400,400,20,classical
220,303,0.1,0.1,480,30,48,10,400,400,20,classical
240,289,0.1,0.1,480,30,48,10,400,400,20,classical
260,309,0.1,0.1,480,30,48,10,400,400,20,classical
280,313,0.1,0.1,480,30,48,10,400,400,20,classical
300,314,0.1,0.1,480,30,48,10,400,400,20,classical
320,312,0.1,0.1,480,30,48,10,400,400,20,classical
340,298,0.1,0.1,480,30,48,10,400,400,20,classical
360,303,0.1,0.1,480,30,48,10,400,400,20,classical
380,297,0.1,0.1,480,30,48,10,400,400,20,classical
400,310,0.1,0.1,480,30,48,10,400,400,20,classical
