Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,37,0.1,0.1,250,30,25,20,100,200,5,quantum
10,43,0.1,0.1,250,30,25,20,100,200,5,quantum
15,48,0.1,0.1,250,30,25,20,100,200,5,quantum
20,53,0.1,0.1,250,30,25,20,100,200,5,quantum
25,69,0.1,0.1,250,30,25,20,100,200,5,quantum
30,83,0.1,0.1,250,30,25,20,100,200,5,quantum
35,97,0.1,0.1,250,30,25,20,100,200,5,quantum
40,103,0.1,0.1,250,30,25,20,100,200,5,quantum
45,109,0.1,0.1,250,30,25,20,100,200,5,quantum
50,115,0.1,0.1,250,30,25,20,100,200,5,quantum
55,122,0.1,0.1,250,30,25,20,100,200,5,quantum
60,128,0.1,0.1,250,30,25,20,100,200,5,quantum
65,133,0.1,0.1,250,30,25,20,100,200,5,quantum
70,136,0.1,0.1,250,30,25,20,100,200,5,quantum
75,144,0.1,0.1,250,30,25,20,100,200,5,quantum
80,150,0.1,0.1,250,30,25,20,100,200,5,quantum
85,155,0.1,0.1,250,30,25,20,100,200,5,quantum
90,156,0.1,0.1,250,30,25,20,100,200,5,quantum
95,163,0.1,0.1,250,30,25,20,100,200,5,quantum
100,162,0.1,0.1,250,30,25,20,100,200,5,quantum
105,166,0.1,0.1,250,30,25,20,100,200,5,quantum
110,166,0.1,0.1,250,30,25,20,100,200,5,quantum
115,169,0.1,0.1,250,30,25,20,100,200,5,quantum
120,169,0.1,0.1,250,30,25,20,100,200,5,quantum
125,165,0.1,0.1,250,30,25,20,100,200,5,quantum
130,167,0.1,0.1,250,30,25,20,100,200,5,quantum
135,171,0.1,0.1,250,30,25,20,100,200,5,quantum
140,176,0.1,0.1,250,30,25,20,100,200,5,quantum
145,174,0.1,0.1,250,30,25,20,100,200,5,quantum
150,174,0.1,0.1,250,30,25,20,100,200,5,quantum
155,168,0.1,0.1,250,30,25,20,100,200,5,quantum
160,167,0.1,0.1,250,30,25,20,100,200,5,quantum
165,171,0.1,0.1,250,30,25,20,100,200,5,quantum
170,175,0.1,0.1,250,30,25,20,100,200,5,quantum
175,176,0.1,0.1,250,30,25,20,100,200,5,quantum
180,177,0.1,0.1,250,30,25,20,100,200,5,quantum
185,174,0.1,0.1,250,30,25,20,100,200,5,quantum
190,176,0.1,0.1,250,30,25,20,100,200,5,quantum
195,166,0.1,0.1,250,30,25,20,100,200,5,quantum
200,161,0.1,0.1,250,30,25,20,100,200,5,quantum
