Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,102,0.1,0.1,250,30,15,33,200,200,5,classical
10,166,0.1,0.1,250,30,15,33,200,200,5,classical
15,187,0.1,0.1,250,30,15,33,200,200,5,classical
20,185,0.1,0.1,250,30,15,33,200,200,5,classical
25,197,0.1,0.1,250,30,15,33,200,200,5,classical
30,199,0.1,0.1,250,30,15,33,200,200,5,classical
35,191,0.1,0.1,250,30,15,33,200,200,5,classical
40,182,0.1,0.1,250,30,15,33,200,200,5,classical
45,196,0.1,0.1,250,30,15,33,200,200,5,classical
50,182,0.1,0.1,250,30,15,33,200,200,5,classical
55,190,0.1,0.1,250,30,15,33,200,200,5,classical
60,197,0.1,0.1,250,30,15,33,200,200,5,classical
65,180,0.1,0.1,250,30,15,33,200,200,5,classical
70,189,0.1,0.1,250,30,15,33,200,200,5,classical
75,181,0.1,0.1,250,30,15,33,200,200,5,classical
80,186,0.1,0.1,250,30,15,33,200,200,5,classical
85,185,0.1,0.1,250,30,15,33,200,200,5,classical
90,196,0.1,0.1,250,30,15,33,200,200,5,classical
95,185,0.1,0.1,250,30,15,33,200,200,5,classical
100,195,0.1,0.1,250,30,15,33,200,200,5,classical
105,194,0.1,0.1,250,30,15,33,200,200,5,classical
110,184,0.1,0.1,250,30,15,33,200,200,5,classical
115,199,0.1,0.1,250,30,15,33,200,200,5,classical
120,200,0.1,0.1,250,30,15,33,200,200,5,classical
125,203,0.1,0.1,250,30,15,33,200,200,5,classical
130,187,0.1,0.1,250,30,15,33,200,200,5,classical
135,186,0.1,0.1,250,30,15,33,200,200,5,classical
140,194,0.1,0.1,250,30,15,33,200,200,5,classical
145,190,0.1,0.1,250,30,15,33,200,200,5,classical
150,198,0.1,0.1,250,30,15,33,200,200,5,classical
155,184,0.1,0.1,250,30,15,33,200,200,5,classical
160,189,0.1,0.1,250,30,15,33,200,200,5,classical
165,188,0.1,0.1,250,30,15,33,200,200,5,classical
170,185,0.1,0.1,250,30,15,33,200,200,5,classical
175,191,0.1,0.1,250,30,15,33,200,200,5,classical
180,199,0.1,0.1,250,30,15,33,200,200,5,classical
185,193,0.1,0.1,250,30,15,33,200,200,5,classical
190,195,0.1,0.1,250,30,15,33,200,200,5,classical
195,180,0.1,0.1,250,30,15,33,200,200,5,classical
200,186,0.1,0.1,250,30,15,33,200,200,5,classical
