Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,196,0.1,0.1,480,30,48,10,1600,400,5,classical
10,392,0.1,0.1,480,30,48,10,1600,400,5,classical
15,412,0.1,0.1,480,30,48,10,1600,400,5,classical
20,407,0.1,0.1,480,30,48,10,1600,400,5,classical
25,385,0.1,0.1,480,30,48,10,1600,400,5,classical
30,405,0.1,0.1,480,30,48,10,1600,400,5,classical
35,402,0.1,0.1,480,30,48,10,1600,400,5,classical
40,404,0.1,0.1,480,30,48,10,1600,400,5,classical
45,398,0.1,0.1,480,30,48,10,1600,400,5,classical
50,401,0.1,0.1,480,30,48,10,1600,400,5,classical
55,394,0.1,0.1,480,30,48,10,1600,400,5,classical
60,399,0.1,0.1,480,30,48,10,1600,400,5,classical
65,400,0.1,0.1,480,30,48,10,1600,400,5,classical
70,408,0.1,0.1,480,30,48,10,1600,400,5,classical
75,408,0.1,0.1,480,30,48,10,1600,400,5,classical
80,404,0.1,0.1,480,30,48,10,1600,400,5,classical
85,400,0.1,0.1,480,30,48,10,1600,400,5,classical
90,394,0.1,0.1,480,30,48,10,1600,400,5,classical
95,400,0.1,0.1,480,30,48,10,1600,400,5,classical
100,404,0.1,0.1,480,30,48,10,1600,400,5,classical
105,371,0.1,0.1,480,30,48,10,1600,400,5,classical
110,393,0.1,0.1,480,30,48,10,1600,400,5,classical
115,398,0.1,0.1,480,30,48,10,1600,400,5,classical
120,410,0.1,0.1,480,30,48,10,1600,400,5,classical
125,391,0.1,0.1,480,30,48,10,1600,400,5,classical
130,385,0.1,0.1,480,30,48,10,1600,400,5,classical
135,401,0.1,0.1,480,30,48,10,1600,400,5,classical
140,398,0.1,0.1,480,30,48,10,1600,400,5,classical
145,407,0.1,0.1,480,30,48,10,1600,400,5,classical
150,402,0.1,0.1,480,30,48,10,1600,400,5,classical
155,402,0.1,0.1,480,30,48,10,1600,400,5,classical
160,415,0.1,0.1,480,30,48,10,1600,400,5,classical
165,390,0.1,0.1,480,30,48,10,1600,400,5,classical
170,391,0.1,0.1,480,30,48,10,1600,400,5,classical
175,390,0.1,0.1,480,30,48,10,1600,400,5,classical
180,391,0.1,0.1,480,30,48,10,1600,400,5,classical
185,393,0.1,0.1,480,30,48,10,1600,400,5,classical
190,399,0.1,0.1,480,30,48,10,1600,400,5,classical
195,408,0.1,0.1,480,30,48,10,1600,400,5,classical
200,397,0.1,0.1,480,30,48,10,1600,400,5,classical
205,402,0.1,0.1,480,30,48,10,1600,400,5,classical
210,396,0.1,0.1,480,30,48,10,1600,400,5,classical
215,403,0.1,0.1,480,30,48,10,1600,400,5,classical
220,395,0.1,0.1,480,30,48,10,1600,400,5,classical
225,401,0.1,0.1,480,30,48,10,1600,400,5,classical
230,388,0.1,0.1,480,30,48,10,1600,400,5,classical
235,398,0.1,0.1,480,30,48,10,1600,400,5,classical
240,403,0.1,0.1,480,30,48,10,1600,400,5,classical
245,390,0.1,0.1,480,30,48,10,1600,400,5,classical
250,395,0.1,0.1,480,30,48,10,1600,400,5,classical
255,392,0.1,0.1,480,30,48,10,1600,400,5,classical
260,392,0.1,0.1,480,30,48,10,1600,400,5,classical
265,409,0.1,0.1,480,30,48,10,1600,400,5,classical
270,394,0.1,0.1,480,30,48,10,1600,400,5,classical
275,406,0.1,0.1,480,30,48,10,1600,400,5,classical
280,394,0.1,0.1,480,30,48,10,1600,400,5,classical
285,404,0.1,0.1,480,30,48,10,1600,400,5,classical
290,402,0.1,0.1,480,30,48,10,1600,400,5,classical
295,399,0.1,0.1,480,30,48,10,1600,400,5,classical
300,401,0.1,0.1,480,30,48,10,1600,400,5,classical
305,380,0.1,0.1,480,30,48,10,1600,400,5,classical
310,403,0.1,0.1,480,30,48,10,1600,400,5,classical
315,385,0.1,0.1,480,30,48,10,1600,400,5,classical
320,398,0.1,0.1,480,30,48,10,1600,400,5,classical
325,407,0.1,0.1,480,30,48,10,1600,400,5,classical
330,389,0.1,0.1,480,30,48,10,1600,400,5,classical
335,407,0.1,0.1,480,30,48,10,1600,400,5,classical
340,402,0.1,0.1,480,30,48,10,1600,400,5,classical
345,388,0.1,0.1,480,30,48,10,1600,400,5,classical
350,402,0.1,0.1,480,30,48,10,1600,400,5,classical
355,402,0.1,0.1,480,30,48,10,1600,400,5,classical
360,412,0.1,0.1,480,30,48,10,1600,400,5,classical
365,400,0.1,0.1,480,30,48,10,1600,400,5,classical
370,406,0.1,0.1,480,30,48,10,1600,400,5,classical
375,392,0.1,0.1,480,30,48,10,1600,400,5,classical
380,406,0.1,0.1,480,30,48,10,1600,400,5,classical
385,391,0.1,0.1,480,30,48,10,1600,400,5,classical
390,397,0.1,0.1,480,30,48,10,1600,400,5,classical
395,393,0.1,0.1,480,30,48,10,1600,400,5,classical
400,399,0.1,0.1,480,30,48,10,1600,400,5,classical
