Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,191,0.1,0.1,480,30,48,10,1600,400,5,classical
10,357,0.1,0.1,480,30,48,10,1600,400,5,classical
15,386,0.1,0.1,480,30,48,10,1600,400,5,classical
20,393,0.1,0.1,480,30,48,10,1600,400,5,classical
25,388,0.1,0.1,480,30,48,10,1600,400,5,classical
30,415,0.1,0.1,480,30,48,10,1600,400,5,classical
35,398,0.1,0.1,480,30,48,10,1600,400,5,classical
40,403,0.1,0.1,480,30,48,10,1600,400,5,classical
45,412,0.1,0.1,480,30,48,10,1600,400,5,classical
50,389,0.1,0.1,480,30,48,10,1600,400,5,classical
55,394,0.1,0.1,480,30,48,10,1600,400,5,classical
60,410,0.1,0.1,480,30,48,10,1600,400,5,classical
65,389,0.1,0.1,480,30,48,10,1600,400,5,classical
70,408,0.1,0.1,480,30,48,10,1600,400,5,classical
75,383,0.1,0.1,480,30,48,10,1600,400,5,classical
80,395,0.1,0.1,480,30,48,10,1600,400,5,classical
85,401,0.1,0.1,480,30,48,10,1600,400,5,classical
90,390,0.1,0.1,480,30,48,10,1600,400,5,classical
95,411,0.1,0.1,480,30,48,10,1600,400,5,classical
100,399,0.1,0.1,480,30,48,10,1600,400,5,classical
105,400,0.1,0.1,480,30,48,10,1600,400,5,classical
110,408,0.1,0.1,480,30,48,10,1600,400,5,classical
115,395,0.1,0.1,480,30,48,10,1600,400,5,classical
120,385,0.1,0.1,480,30,48,10,1600,400,5,classical
125,409,0.1,0.1,480,30,48,10,1600,400,5,classical
130,393,0.1,0.1,480,30,48,10,1600,400,5,classical
135,397,0.1,0.1,480,30,48,10,1600,400,5,classical
140,392,0.1,0.1,480,30,48,10,1600,400,5,classical
145,397,0.1,0.1,480,30,48,10,1600,400,5,classical
150,403,0.1,0.1,480,30,48,10,1600,400,5,classical
155,404,0.1,0.1,480,30,48,10,1600,400,5,classical
160,391,0.1,0.1,480,30,48,10,1600,400,5,classical
165,407,0.1,0.1,480,30,48,10,1600,400,5,classical
170,397,0.1,0.1,480,30,48,10,1600,400,5,classical
175,379,0.1,0.1,480,30,48,10,1600,400,5,classical
180,399,0.1,0.1,480,30,48,10,1600,400,5,classical
185,410,0.1,0.1,480,30,48,10,1600,400,5,classical
190,389,0.1,0.1,480,30,48,10,1600,400,5,classical
195,409,0.1,0.1,480,30,48,10,1600,400,5,classical
200,403,0.1,0.1,480,30,48,10,1600,400,5,classical
205,409,0.1,0.1,480,30,48,10,1600,400,5,classical
210,395,0.1,0.1,480,30,48,10,1600,400,5,classical
215,399,0.1,0.1,480,30,48,10,1600,400,5,classical
220,414,0.1,0.1,480,30,48,10,1600,400,5,classical
225,393,0.1,0.1,480,30,48,10,1600,400,5,classical
230,394,0.1,0.1,480,30,48,10,1600,400,5,classical
235,403,0.1,0.1,480,30,48,10,1600,400,5,classical
240,409,0.1,0.1,480,30,48,10,1600,400,5,classical
245,412,0.1,0.1,480,30,48,10,1600,400,5,classical
250,395,0.1,0.1,480,30,48,10,1600,400,5,classical
255,394,0.1,0.1,480,30,48,10,1600,400,5,classical
260,396,0.1,0.1,480,30,48,10,1600,400,5,classical
265,409,0.1,0.1,480,30,48,10,1600,400,5,classical
270,401,0.1,0.1,480,30,48,10,1600,400,5,classical
275,397,0.1,0.1,480,30,48,10,1600,400,5,classical
280,399,0.1,0.1,480,30,48,10,1600,400,5,classical
285,400,0.1,0.1,480,30,48,10,1600,400,5,classical
290,400,0.1,0.1,480,30,48,10,1600,400,5,classical
295,392,0.1,0.1,480,30,48,10,1600,400,5,classical
300,400,0.1,0.1,480,30,48,10,1600,400,5,classical
305,398,0.1,0.1,480,30,48,10,1600,400,5,classical
310,397,0.1,0.1,480,30,48,10,1600,400,5,classical
315,396,0.1,0.1,480,30,48,10,1600,400,5,classical
320,380,0.1,0.1,480,30,48,10,1600,400,5,classical
325,403,0.1,0.1,480,30,48,10,1600,400,5,classical
330,399,0.1,0.1,480,30,48,10,1600,400,5,classical
335,406,0.1,0.1,480,30,48,10,1600,400,5,classical
340,400,0.1,0.1,480,30,48,10,1600,400,5,classical
345,411,0.1,0.1,480,30,48,10,1600,400,5,classical
350,392,0.1,0.1,480,30,48,10,1600,400,5,classical
355,397,0.1,0.1,480,30,48,10,1600,400,5,classical
360,404,0.1,0.1,480,30,48,10,1600,400,5,classical
365,393,0.1,0.1,480,30,48,10,1600,400,5,classical
370,391,0.1,0.1,480,30,48,10,1600,400,5,classical
375,389,0.1,0.1,480,30,48,10,1600,400,5,classical
380,404,0.1,0.1,480,30,48,10,1600,400,5,classical
385,396,0.1,0.1,480,30,48,10,1600,400,5,classical
390,403,0.1,0.1,480,30,48,10,1600,400,5,classical
395,385,0.1,0.1,480,30,48,10,1600,400,5,classical
400,402,0.1,0.1,480,30,48,10,1600,400,5,classical
