Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,78,0.1,0.1,250,30,20,25,200,200,5,classical
10,138,0.1,0.1,250,30,20,25,200,200,5,classical
15,179,0.1,0.1,250,30,20,25,200,200,5,classical
20,186,0.1,0.1,250,30,20,25,200,200,5,classical
25,184,0.1,0.1,250,30,20,25,200,200,5,classical
30,190,0.1,0.1,250,30,20,25,200,200,5,classical
35,192,0.1,0.1,250,30,20,25,200,200,5,classical
40,194,0.1,0.1,250,30,20,25,200,200,5,classical
45,192,0.1,0.1,250,30,20,25,200,200,5,classical
50,196,0.1,0.1,250,30,20,25,200,200,5,classical
55,191,0.1,0.1,250,30,20,25,200,200,5,classical
60,180,0.1,0.1,250,30,20,25,200,200,5,classical
65,189,0.1,0.1,250,30,20,25,200,200,5,classical
70,186,0.1,0.1,250,30,20,25,200,200,5,classical
75,191,0.1,0.1,250,30,20,25,200,200,5,classical
80,179,0.1,0.1,250,30,20,25,200,200,5,classical
85,192,0.1,0.1,250,30,20,25,200,200,5,classical
90,183,0.1,0.1,250,30,20,25,200,200,5,classical
95,181,0.1,0.1,250,30,20,25,200,200,5,classical
100,186,0.1,0.1,250,30,20,25,200,200,5,classical
105,184,0.1,0.1,250,30,20,25,200,200,5,classical
110,182,0.1,0.1,250,30,20,25,200,200,5,classical
115,196,0.1,0.1,250,30,20,25,200,200,5,classical
120,192,0.1,0.1,250,30,20,25,200,200,5,classical
125,188,0.1,0.1,250,30,20,25,200,200,5,classical
130,184,0.1,0.1,250,30,20,25,200,200,5,classical
135,185,0.1,0.1,250,30,20,25,200,200,5,classical
140,182,0.1,0.1,250,30,20,25,200,200,5,classical
145,176,0.1,0.1,250,30,20,25,200,200,5,classical
150,187,0.1,0.1,250,30,20,25,200,200,5,classical
155,188,0.1,0.1,250,30,20,25,200,200,5,classical
160,183,0.1,0.1,250,30,20,25,200,200,5,classical
165,191,0.1,0.1,250,30,20,25,200,200,5,classical
170,193,0.1,0.1,250,30,20,25,200,200,5,classical
175,177,0.1,0.1,250,30,20,25,200,200,5,classical
180,191,0.1,0.1,250,30,20,25,200,200,5,classical
185,194,0.1,0.1,250,30,20,25,200,200,5,classical
190,187,0.1,0.1,250,30,20,25,200,200,5,classical
195,184,0.1,0.1,250,30,20,25,200,200,5,classical
200,178,0.1,0.1,250,30,20,25,200,200,5,classical
