Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,38,0.04,0.1,250,30,25,20,200,400,5,quantum
10,47,0.04,0.1,250,30,25,20,200,400,5,quantum
15,52,0.04,0.1,250,30,25,20,200,400,5,quantum
20,67,0.04,0.1,250,30,25,20,200,400,5,quantum
25,76,0.04,0.1,250,30,25,20,200,400,5,quantum
30,87,0.04,0.1,250,30,25,20,200,400,5,quantum
35,94,0.04,0.1,250,30,25,20,200,400,5,quantum
40,107,0.04,0.1,250,30,25,20,200,400,5,quantum
45,128,0.04,0.1,250,30,25,20,200,400,5,quantum
50,133,0.04,0.1,250,30,25,20,200,400,5,quantum
55,143,0.04,0.1,250,30,25,20,200,400,5,quantum
60,148,0.04,0.1,250,30,25,20,200,400,5,quantum
65,155,0.04,0.1,250,30,25,20,200,400,5,quantum
70,164,0.04,0.1,250,30,25,20,200,400,5,quantum
75,166,0.04,0.1,250,30,25,20,200,400,5,quantum
80,171,0.04,0.1,250,30,25,20,200,400,5,quantum
85,169,0.04,0.1,250,30,25,20,200,400,5,quantum
90,169,0.04,0.1,250,30,25,20,200,400,5,quantum
95,179,0.04,0.1,250,30,25,20,200,400,5,quantum
100,184,0.04,0.1,250,30,25,20,200,400,5,quantum
105,190,0.04,0.1,250,30,25,20,200,400,5,quantum
110,192,0.04,0.1,250,30,25,20,200,400,5,quantum
115,188,0.04,0.1,250,30,25,20,200,400,5,quantum
120,177,0.04,0.1,250,30,25,20,200,400,5,quantum
125,181,0.04,0.1,250,30,25,20,200,400,5,quantum
130,184,0.04,0.1,250,30,25,20,200,400,5,quantum
135,185,0.04,0.1,250,30,25,20,200,400,5,quantum
140,185,0.04,0.1,250,30,25,20,200,400,5,quantum
145,181,0.04,0.1,250,30,25,20,200,400,5,quantum
150,181,0.04,0.1,250,30,25,20,200,400,5,quantum
155,184,0.04,0.1,250,30,25,20,200,400,5,quantum
160,185,0.04,0.1,250,30,25,20,200,400,5,quantum
165,180,0.04,0.1,250,30,25,20,200,400,5,quantum
170,183,0.04,0.1,250,30,25,20,200,400,5,quantum
175,184,0.04,0.1,250,30,25,20,200,400,5,quantum
180,181,0.04,0.1,250,30,25,20,200,400,5,quantum
185,179,0.04,0.1,250,30,25,20,200,400,5,quantum
190,184,0.04,0.1,250,30,25,20,200,400,5,quantum
195,186,0.04,0.1,250,30,25,20,200,400,5,quantum
200,183,0.04,0.1,250,30,25,20,200,400,5,quantum
205,183,0.04,0.1,250,30,25,20,200,400,5,quantum
210,181,0.04,0.1,250,30,25,20,200,400,5,quantum
215,183,0.04,0.1,250,30,25,20,200,400,5,quantum
220,178,0.04,0.1,250,30,25,20,200,400,5,quantum
225,176,0.04,0.1,250,30,25,20,200,400,5,quantum
230,169,0.04,0.1,250,30,25,20,200,400,5,quantum
235,174,0.04,0.1,250,30,25,20,200,400,5,quantum
240,172,0.04,0.1,250,30,25,20,200,400,5,quantum
245,166,0.04,0.1,250,30,25,20,200,400,5,quantum
250,172,0.04,0.1,250,30,25,20,200,400,5,quantum
255,169,0.04,0.1,250,30,25,20,200,400,5,quantum
260,172,0.04,0.1,250,30,25,20,200,400,5,quantum
265,174,0.04,0.1,250,30,25,20,200,400,5,quantum
270,179,0.04,0.1,250,30,25,20,200,400,5,quantum
275,178,0.04,0.1,250,30,25,20,200,400,5,quantum
280,178,0.04,0.1,250,30,25,20,200,400,5,quantum
285,186,0.04,0.1,250,30,25,20,200,400,5,quantum
290,178,0.04,0.1,250,30,25,20,200,400,5,quantum
295,179,0.04,0.1,250,30,25,20,200,400,5,quantum
300,173,0.04,0.1,250,30,25,20,200,400,5,quantum
305,179,0.04,0.1,250,30,25,20,200,400,5,quantum
310,185,0.04,0.1,250,30,25,20,200,400,5,quantum
315,184,0.04,0.1,250,30,25,20,200,400,5,quantum
320,188,0.04,0.1,250,30,25,20,200,400,5,quantum
325,189,0.04,0.1,250,30,25,20,200,400,5,quantum
330,191,0.04,0.1,250,30,25,20,200,400,5,quantum
335,194,0.04,0.1,250,30,25,20,200,400,5,quantum
340,193,0.04,0.1,250,30,25,20,200,400,5,quantum
345,195,0.04,0.1,250,30,25,20,200,400,5,quantum
350,193,0.04,0.1,250,30,25,20,200,400,5,quantum
355,189,0.04,0.1,250,30,25,20,200,400,5,quantum
360,189,0.04,0.1,250,30,25,20,200,400,5,quantum
365,197,0.04,0.1,250,30,25,20,200,400,5,quantum
370,196,0.04,0.1,250,30,25,20,200,400,5,quantum
375,199,0.04,0.1,250,30,25,20,200,400,5,quantum
380,195,0.04,0.1,250,30,25,20,200,400,5,quantum
385,193,0.04,0.1,250,30,25,20,200,400,5,quantum
390,188,0.04,0.1,250,30,25,20,200,400,5,quantum
395,187,0.04,0.1,250,30,25,20,200,400,5,quantum
400,194,0.04,0.1,250,30,25,20,200,400,5,quantum
