Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,79,0.1,0.1,480,30,80,6,400,400,5,classical
10,139,0.1,0.1,480,30,80,6,400,400,5,classical
15,191,0.1,0.1,480,30,80,6,400,400,5,classical
20,220,0.1,0.1,480,30,80,6,400,400,5,classical
25,250,0.1,0.1,480,30,80,6,400,400,5,classical
30,283,0.1,0.1,480,30,80,6,400,400,5,classical
35,297,0.1,0.1,480,30,80,6,400,400,5,classical
40,321,0.1,0.1,480,30,80,6,400,400,5,classical
45,317,0.1,0.1,480,30,80,6,400,400,5,classical
50,310,0.1,0.1,480,30,80,6,400,400,5,classical
55,312,0.1,0.1,480,30,80,6,400,400,5,classical
60,310,0.1,0.1,480,30,80,6,400,400,5,classical
65,307,0.1,0.1,480,30,80,6,400,400,5,classical
70,303,0.1,0.1,480,30,80,6,400,400,5,classical
75,319,0.1,0.1,480,30,80,6,400,400,5,classical
80,320,0.1,0.1,480,30,80,6,400,400,5,classical
85,319,0.1,0.1,480,30,80,6,400,400,5,classical
90,304,0.1,0.1,480,30,80,6,400,400,5,classical
95,305,0.1,0.1,480,30,80,6,400,400,5,classical
100,307,0.1,0.1,480,30,80,6,400,400,5,classical
105,282,0.1,0.1,480,30,80,6,400,400,5,classical
110,276,0.1,0.1,480,30,80,6,400,400,5,classical
115,300,0.1,0.1,480,30,80,6,400,400,5,classical
120,300,0.1,0.1,480,30,80,6,400,400,5,classical
125,304,0.1,0.1,480,30,80,6,400,400,5,classical
130,306,0.1,0.1,480,30,80,6,400,400,5,classical
135,313,0.1,0.1,480,30,80,6,400,400,5,classical
140,298,0.1,0.1,480,30,80,6,400,400,5,classical
145,289,0.1,0.1,480,30,80,6,400,400,5,classical
150,314,0.1,0.1,480,30,80,6,400,400,5,classical
155,304,0.1,0.1,480,30,80,6,400,400,5,classical
160,315,0.1,0.1,480,30,80,6,400,400,5,classical
165,302,0.1,0.1,480,30,80,6,400,400,5,classical
170,300,0.1,0.1,480,30,80,6,400,400,5,classical
175,305,0.1,0.1,480,30,80,6,400,400,5,classical
180,293,0.1,0.1,480,30,80,6,400,400,5,classical
185,311,0.1,0.1,480,30,80,6,400,400,5,classical
190,320,0.1,0.1,480,30,80,6,400,400,5,classical
195,325,0.1,0.1,480,30,80,6,400,400,5,classical
200,304,0.1,0.1,480,30,80,6,400,400,5,classical
205,311,0.1,0.1,480,30,80,6,400,400,5,classical
210,318,0.1,0.1,480,30,80,6,400,400,5,classical
215,306,0.1,0.1,480,30,80,6,400,400,5,classical
220,307,0.1,0.1,480,30,80,6,400,400,5,classical
225,311,0.1,0.1,480,30,80,6,400,400,5,classical
230,311,0.1,0.1,480,30,80,6,400,400,5,classical
235,310,0.1,0.1,480,30,80,6,400,400,5,classical
240,307,0.1,0.1,480,30,80,6,400,400,5,classical
245,276,0.1,0.1,480,30,80,6,400,400,5,classical
250,290,0.1,0.1,480,30,80,6,400,400,5,classical
255,301,0.1,0.1,480,30,80,6,400,400,5,classical
260,323,0.1,0.1,480,30,80,6,400,400,5,classical
265,290,0.1,0.1,480,30,80,6,400,400,5,classical
270,298,0.1,0.1,480,30,80,6,400,400,5,classical
275,304,0.1,0.1,480,30,80,6,400,400,5,classical
280,290,0.1,0.1,480,30,80,6,400,400,5,classical
285,308,0.1,0.1,480,30,80,6,400,400,5,classical
290,311,0.1,0.1,480,30,80,6,400,400,5,classical
295,311,0.1,0.1,480,30,80,6,400,400,5,classical
300,311,0.1,0.1,480,30,80,6,400,400,5,classical
305,306,0.1,0.1,480,30,80,6,400,400,5,classical
310,312,0.1,0.1,480,30,80,6,400,400,5,classical
315,306,0.1,0.1,480,30,80,6,400,400,5,classical
320,295,0.1,0.1,480,30,80,6,400,400,5,classical
325,300,0.1,0.1,480,30,80,6,400,400,5,classical
330,313,0.1,0.1,480,30,80,6,400,400,5,classical
335,307,0.1,0.1,480,30,80,6,400,400,5,classical
340,298,0.1,0.1,480,30,80,6,400,400,5,classical
345,304,0.1,0.1,480,30,80,6,400,400,5,classical
350,299,0.1,0.1,480,30,80,6,400,400,5,classical
355,307,0.1,0.1,480,30,80,6,400,400,5,classical
360,305,0.1,0.1,480,30,80,6,400,400,5,classical
365,305,0.1,0.1,480,30,80,6,400,400,5,classical
370,299,0.1,0.1,480,30,80,6,400,400,5,classical
375,309,0.1,0.1,480,30,80,6,400,400,5,classical
380,289,0.1,0.1,480,30,80,6,400,400,5,classical
385,295,0.1,0.1,480,30,80,6,400,400,5,classical
390,330,0.1,0.1,480,30,80,6,400,400,5,classical
395,312,0.1,0.1,480,30,80,6,400,400,5,classical
400,298,0.1,0.1,480,30,80,6,400,400,5,classical
