Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,105,0.1,0.1,250,30,25,30,100,200,5,classical
10,159,0.1,0.1,250,30,25,30,100,200,5,classical
15,202,0.1,0.1,250,30,25,30,100,200,5,classical
20,209,0.1,0.1,250,30,25,30,100,200,5,classical
25,197,0.1,0.1,250,30,25,30,100,200,5,classical
30,198,0.1,0.1,250,30,25,30,100,200,5,classical
35,209,0.1,0.1,250,30,25,30,100,200,5,classical
40,208,0.1,0.1,250,30,25,30,100,200,5,classical
45,194,0.1,0.1,250,30,25,30,100,200,5,classical
50,206,0.1,0.1,250,30,25,30,100,200,5,classical
55,194,0.1,0.1,250,30,25,30,100,200,5,classical
60,197,0.1,0.1,250,30,25,30,100,200,5,classical
65,202,0.1,0.1,250,30,25,30,100,200,5,classical
70,201,0.1,0.1,250,30,25,30,100,200,5,classical
75,211,0.1,0.1,250,30,25,30,100,200,5,classical
80,192,0.1,0.1,250,30,25,30,100,200,5,classical
85,197,0.1,0.1,250,30,25,30,100,200,5,classical
90,205,0.1,0.1,250,30,25,30,100,200,5,classical
95,203,0.1,0.1,250,30,25,30,100,200,5,classical
100,215,0.1,0.1,250,30,25,30,100,200,5,classical
105,205,0.1,0.1,250,30,25,30,100,200,5,classical
110,210,0.1,0.1,250,30,25,30,100,200,5,classical
115,196,0.1,0.1,250,30,25,30,100,200,5,classical
120,200,0.1,0.1,250,30,25,30,100,200,5,classical
125,197,0.1,0.1,250,30,25,30,100,200,5,classical
130,199,0.1,0.1,250,30,25,30,100,200,5,classical
135,185,0.1,0.1,250,30,25,30,100,200,5,classical
140,200,0.1,0.1,250,30,25,30,100,200,5,classical
145,201,0.1,0.1,250,30,25,30,100,200,5,classical
150,202,0.1,0.1,250,30,25,30,100,200,5,classical
155,186,0.1,0.1,250,30,25,30,100,200,5,classical
160,198,0.1,0.1,250,30,25,30,100,200,5,classical
165,189,0.1,0.1,250,30,25,30,100,200,5,classical
170,194,0.1,0.1,250,30,25,30,100,200,5,classical
175,208,0.1,0.1,250,30,25,30,100,200,5,classical
180,202,0.1,0.1,250,30,25,30,100,200,5,classical
185,191,0.1,0.1,250,30,25,30,100,200,5,classical
190,202,0.1,0.1,250,30,25,30,100,200,5,classical
195,206,0.1,0.1,250,30,25,30,100,200,5,classical
200,205,0.1,0.1,250,30,25,30,100,200,5,classical
