Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,116,0.1,0.1,250,30,25,30,100,200,5,classical
10,169,0.1,0.1,250,30,25,30,100,200,5,classical
15,194,0.1,0.1,250,30,25,30,100,200,5,classical
20,202,0.1,0.1,250,30,25,30,100,200,5,classical
25,209,0.1,0.1,250,30,25,30,100,200,5,classical
30,194,0.1,0.1,250,30,25,30,100,200,5,classical
35,208,0.1,0.1,250,30,25,30,100,200,5,classical
40,210,0.1,0.1,250,30,25,30,100,200,5,classical
45,204,0.1,0.1,250,30,25,30,100,200,5,classical
50,202,0.1,0.1,250,30,25,30,100,200,5,classical
55,203,0.1,0.1,250,30,25,30,100,200,5,classical
60,195,0.1,0.1,250,30,25,30,100,200,5,classical
65,203,0.1,0.1,250,30,25,30,100,200,5,classical
70,195,0.1,0.1,250,30,25,30,100,200,5,classical
75,199,0.1,0.1,250,30,25,30,100,200,5,classical
80,200,0.1,0.1,250,30,25,30,100,200,5,classical
85,199,0.1,0.1,250,30,25,30,100,200,5,classical
90,188,0.1,0.1,250,30,25,30,100,200,5,classical
95,195,0.1,0.1,250,30,25,30,100,200,5,classical
100,193,0.1,0.1,250,30,25,30,100,200,5,classical
105,204,0.1,0.1,250,30,25,30,100,200,5,classical
110,206,0.1,0.1,250,30,25,30,100,200,5,classical
115,197,0.1,0.1,250,30,25,30,100,200,5,classical
120,196,0.1,0.1,250,30,25,30,100,200,5,classical
125,198,0.1,0.1,250,30,25,30,100,200,5,classical
130,206,0.1,0.1,250,30,25,30,100,200,5,classical
135,204,0.1,0.1,250,30,25,30,100,200,5,classical
140,207,0.1,0.1,250,30,25,30,100,200,5,classical
145,204,0.1,0.1,250,30,25,30,100,200,5,classical
150,216,0.1,0.1,250,30,25,30,100,200,5,classical
155,199,0.1,0.1,250,30,25,30,100,200,5,classical
160,200,0.1,0.1,250,30,25,30,100,200,5,classical
165,207,0.1,0.1,250,30,25,30,100,200,5,classical
170,209,0.1,0.1,250,30,25,30,100,200,5,classical
175,196,0.1,0.1,250,30,25,30,100,200,5,classical
180,197,0.1,0.1,250,30,25,30,100,200,5,classical
185,209,0.1,0.1,250,30,25,30,100,200,5,classical
190,192,0.1,0.1,250,30,25,30,100,200,5,classical
195,199,0.1,0.1,250,30,25,30,100,200,5,classical
200,196,0.1,0.1,250,30,25,30,100,200,5,classical
