Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,152,0.1,0.1,480,30,48,10,800,400,5,classical
10,273,0.1,0.1,480,30,48,10,800,400,5,classical
15,347,0.1,0.1,480,30,48,10,800,400,5,classical
20,352,0.1,0.1,480,30,48,10,800,400,5,classical
25,356,0.1,0.1,480,30,48,10,800,400,5,classical
30,349,0.1,0.1,480,30,48,10,800,400,5,classical
35,353,0.1,0.1,480,30,48,10,800,400,5,classical
40,357,0.1,0.1,480,30,48,10,800,400,5,classical
45,352,0.1,0.1,480,30,48,10,800,400,5,classical
50,355,0.1,0.1,480,30,48,10,800,400,5,classical
55,372,0.1,0.1,480,30,48,10,800,400,5,classical
60,335,0.1,0.1,480,30,48,10,800,400,5,classical
65,358,0.1,0.1,480,30,48,10,800,400,5,classical
70,357,0.1,0.1,480,30,48,10,800,400,5,classical
75,357,0.1,0.1,480,30,48,10,800,400,5,classical
80,339,0.1,0.1,480,30,48,10,800,400,5,classical
85,352,0.1,0.1,480,30,48,10,800,400,5,classical
90,357,0.1,0.1,480,30,48,10,800,400,5,classical
95,349,0.1,0.1,480,30,48,10,800,400,5,classical
100,376,0.1,0.1,480,30,48,10,800,400,5,classical
105,364,0.1,0.1,480,30,48,10,800,400,5,classical
110,362,0.1,0.1,480,30,48,10,800,400,5,classical
115,351,0.1,0.1,480,30,48,10,800,400,5,classical
120,370,0.1,0.1,480,30,48,10,800,400,5,classical
125,352,0.1,0.1,480,30,48,10,800,400,5,classical
130,371,0.1,0.1,480,30,48,10,800,400,5,classical
135,376,0.1,0.1,480,30,48,10,800,400,5,classical
140,371,0.1,0.1,480,30,48,10,800,400,5,classical
145,352,0.1,0.1,480,30,48,10,800,400,5,classical
150,368,0.1,0.1,480,30,48,10,800,400,5,classical
155,344,0.1,0.1,480,30,48,10,800,400,5,classical
160,357,0.1,0.1,480,30,48,10,800,400,5,classical
165,357,0.1,0.1,480,30,48,10,800,400,5,classical
170,352,0.1,0.1,480,30,48,10,800,400,5,classical
175,344,0.1,0.1,480,30,48,10,800,400,5,classical
180,368,0.1,0.1,480,30,48,10,800,400,5,classical
185,346,0.1,0.1,480,30,48,10,800,400,5,classical
190,356,0.1,0.1,480,30,48,10,800,400,5,classical
195,349,0.1,0.1,480,30,48,10,800,400,5,classical
200,352,0.1,0.1,480,30,48,10,800,400,5,classical
205,373,0.1,0.1,480,30,48,10,800,400,5,classical
210,361,0.1,0.1,480,30,48,10,800,400,5,classical
215,363,0.1,0.1,480,30,48,10,800,400,5,classical
220,364,0.1,0.1,480,30,48,10,800,400,5,classical
225,370,0.1,0.1,480,30,48,10,800,400,5,classical
230,357,0.1,0.1,480,30,48,10,800,400,5,classical
235,355,0.1,0.1,480,30,48,10,800,400,5,classical
240,363,0.1,0.1,480,30,48,10,800,400,5,classical
245,367,0.1,0.1,480,30,48,10,800,400,5,classical
250,366,0.1,0.1,480,30,48,10,800,400,5,classical
255,372,0.1,0.1,480,30,48,10,800,400,5,classical
260,346,0.1,0.1,480,30,48,10,800,400,5,classical
265,362,0.1,0.1,480,30,48,10,800,400,5,classical
270,358,0.1,0.1,480,30,48,10,800,400,5,classical
275,364,0.1,0.1,480,30,48,10,800,400,5,classical
280,357,0.1,0.1,480,30,48,10,800,400,5,classical
285,354,0.1,0.1,480,30,48,10,800,400,5,classical
290,345,0.1,0.1,480,30,48,10,800,400,5,classical
295,352,0.1,0.1,480,30,48,10,800,400,5,classical
300,348,0.1,0.1,480,30,48,10,800,400,5,classical
305,362,0.1,0.1,480,30,48,10,800,400,5,classical
310,370,0.1,0.1,480,30,48,10,800,400,5,classical
315,345,0.1,0.1,480,30,48,10,800,400,5,classical
320,363,0.1,0.1,480,30,48,10,800,400,5,classical
325,355,0.1,0.1,480,30,48,10,800,400,5,classical
330,378,0.1,0.1,480,30,48,10,800,400,5,classical
335,347,0.1,0.1,480,30,48,10,800,400,5,classical
340,366,0.1,0.1,480,30,48,10,800,400,5,classical
345,357,0.1,0.1,480,30,48,10,800,400,5,classical
350,357,0.1,0.1,480,30,48,10,800,400,5,classical
355,366,0.1,0.1,480,30,48,10,800,400,5,classical
360,340,0.1,0.1,480,30,48,10,800,400,5,classical
365,360,0.1,0.1,480,30,48,10,800,400,5,classical
370,343,0.1,0.1,480,30,48,10,800,400,5,classical
375,363,0.1,0.1,480,30,48,10,800,400,5,classical
380,358,0.1,0.1,480,30,48,10,800,400,5,classical
385,366,0.1,0.1,480,30,48,10,800,400,5,classical
390,348,0.1,0.1,480,30,48,10,800,400,5,classical
395,342,0.1,0.1,480,30,48,10,800,400,5,classical
400,365,0.1,0.1,480,30,48,10,800,400,5,classical
