Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,93,0.1,0.1,250,30,5,100,200,200,5,classical
10,164,0.1,0.1,250,30,5,100,200,200,5,classical
15,197,0.1,0.1,250,30,5,100,200,200,5,classical
20,198,0.1,0.1,250,30,5,100,200,200,5,classical
25,186,0.1,0.1,250,30,5,100,200,200,5,classical
30,182,0.1,0.1,250,30,5,100,200,200,5,classical
35,187,0.1,0.1,250,30,5,100,200,200,5,classical
40,190,0.1,0.1,250,30,5,100,200,200,5,classical
45,190,0.1,0.1,250,30,5,100,200,200,5,classical
50,192,0.1,0.1,250,30,5,100,200,200,5,classical
55,182,0.1,0.1,250,30,5,100,200,200,5,classical
60,190,0.1,0.1,250,30,5,100,200,200,5,classical
65,201,0.1,0.1,250,30,5,100,200,200,5,classical
70,183,0.1,0.1,250,30,5,100,200,200,5,classical
75,202,0.1,0.1,250,30,5,100,200,200,5,classical
80,193,0.1,0.1,250,30,5,100,200,200,5,classical
85,204,0.1,0.1,250,30,5,100,200,200,5,classical
90,198,0.1,0.1,250,30,5,100,200,200,5,classical
95,201,0.1,0.1,250,30,5,100,200,200,5,classical
100,176,0.1,0.1,250,30,5,100,200,200,5,classical
105,189,0.1,0.1,250,30,5,100,200,200,5,classical
110,190,0.1,0.1,250,30,5,100,200,200,5,classical
115,195,0.1,0.1,250,30,5,100,200,200,5,classical
120,190,0.1,0.1,250,30,5,100,200,200,5,classical
125,187,0.1,0.1,250,30,5,100,200,200,5,classical
130,174,0.1,0.1,250,30,5,100,200,200,5,classical
135,190,0.1,0.1,250,30,5,100,200,200,5,classical
140,187,0.1,0.1,250,30,5,100,200,200,5,classical
145,188,0.1,0.1,250,30,5,100,200,200,5,classical
150,185,0.1,0.1,250,30,5,100,200,200,5,classical
155,193,0.1,0.1,250,30,5,100,200,200,5,classical
160,180,0.1,0.1,250,30,5,100,200,200,5,classical
165,194,0.1,0.1,250,30,5,100,200,200,5,classical
170,193,0.1,0.1,250,30,5,100,200,200,5,classical
175,196,0.1,0.1,250,30,5,100,200,200,5,classical
180,186,0.1,0.1,250,30,5,100,200,200,5,classical
185,199,0.1,0.1,250,30,5,100,200,200,5,classical
190,178,0.1,0.1,250,30,5,100,200,200,5,classical
195,196,0.1,0.1,250,30,5,100,200,200,5,classical
200,185,0.1,0.1,250,30,5,100,200,200,5,classical
