Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,62,0.1,0.1,480,30,48,18,96,400,5,classical
10,87,0.1,0.1,480,30,48,18,96,400,5,classical
15,131,0.1,0.1,480,30,48,18,96,400,5,classical
20,144,0.1,0.1,480,30,48,18,96,400,5,classical
25,179,0.1,0.1,480,30,48,18,96,400,5,classical
30,227,0.1,0.1,480,30,48,18,96,400,5,classical
35,230,0.1,0.1,480,30,48,18,96,400,5,classical
40,267,0.1,0.1,480,30,48,18,96,400,5,classical
45,270,0.1,0.1,480,30,48,18,96,400,5,classical
50,296,0.1,0.1,480,30,48,18,96,400,5,classical
55,310,0.1,0.1,480,30,48,18,96,400,5,classical
60,311,0.1,0.1,480,30,48,18,96,400,5,classical
65,304,0.1,0.1,480,30,48,18,96,400,5,classical
70,319,0.1,0.1,480,30,48,18,96,400,5,classical
75,323,0.1,0.1,480,30,48,18,96,400,5,classical
80,315,0.1,0.1,480,30,48,18,96,400,5,classical
85,324,0.1,0.1,480,30,48,18,96,400,5,classical
90,308,0.1,0.1,480,30,48,18,96,400,5,classical
95,315,0.1,0.1,480,30,48,18,96,400,5,classical
100,307,0.1,0.1,480,30,48,18,96,400,5,classical
105,313,0.1,0.1,480,30,48,18,96,400,5,classical
110,318,0.1,0.1,480,30,48,18,96,400,5,classical
115,299,0.1,0.1,480,30,48,18,96,400,5,classical
120,313,0.1,0.1,480,30,48,18,96,400,5,classical
125,308,0.1,0.1,480,30,48,18,96,400,5,classical
130,307,0.1,0.1,480,30,48,18,96,400,5,classical
135,325,0.1,0.1,480,30,48,18,96,400,5,classical
140,313,0.1,0.1,480,30,48,18,96,400,5,classical
145,340,0.1,0.1,480,30,48,18,96,400,5,classical
150,321,0.1,0.1,480,30,48,18,96,400,5,classical
155,320,0.1,0.1,480,30,48,18,96,400,5,classical
160,318,0.1,0.1,480,30,48,18,96,400,5,classical
165,326,0.1,0.1,480,30,48,18,96,400,5,classical
170,320,0.1,0.1,480,30,48,18,96,400,5,classical
175,307,0.1,0.1,480,30,48,18,96,400,5,classical
180,326,0.1,0.1,480,30,48,18,96,400,5,classical
185,323,0.1,0.1,480,30,48,18,96,400,5,classical
190,323,0.1,0.1,480,30,48,18,96,400,5,classical
195,320,0.1,0.1,480,30,48,18,96,400,5,classical
200,325,0.1,0.1,480,30,48,18,96,400,5,classical
205,310,0.1,0.1,480,30,48,18,96,400,5,classical
210,307,0.1,0.1,480,30,48,18,96,400,5,classical
215,300,0.1,0.1,480,30,48,18,96,400,5,classical
220,301,0.1,0.1,480,30,48,18,96,400,5,classical
225,285,0.1,0.1,480,30,48,18,96,400,5,classical
230,326,0.1,0.1,480,30,48,18,96,400,5,classical
235,314,0.1,0.1,480,30,48,18,96,400,5,classical
240,318,0.1,0.1,480,30,48,18,96,400,5,classical
245,309,0.1,0.1,480,30,48,18,96,400,5,classical
250,299,0.1,0.1,480,30,48,18,96,400,5,classical
255,304,0.1,0.1,480,30,48,18,96,400,5,classical
260,322,0.1,0.1,480,30,48,18,96,400,5,classical
265,330,0.1,0.1,480,30,48,18,96,400,5,classical
270,324,0.1,0.1,480,30,48,18,96,400,5,classical
275,328,0.1,0.1,480,30,48,18,96,400,5,classical
280,316,0.1,0.1,480,30,48,18,96,400,5,classical
285,315,0.1,0.1,480,30,48,18,96,400,5,classical
290,311,0.1,0.1,480,30,48,18,96,400,5,classical
295,329,0.1,0.1,480,30,48,18,96,400,5,classical
300,334,0.1,0.1,480,30,48,18,96,400,5,classical
305,329,0.1,0.1,480,30,48,18,96,400,5,classical
310,318,0.1,0.1,480,30,48,18,96,400,5,classical
315,327,0.1,0.1,480,30,48,18,96,400,5,classical
320,326,0.1,0.1,480,30,48,18,96,400,5,classical
325,330,0.1,0.1,480,30,48,18,96,400,5,classical
330,317,0.1,0.1,480,30,48,18,96,400,5,classical
335,312,0.1,0.1,480,30,48,18,96,400,5,classical
340,330,0.1,0.1,480,30,48,18,96,400,5,classical
345,330,0.1,0.1,480,30,48,18,96,400,5,classical
350,331,0.1,0.1,480,30,48,18,96,400,5,classical
355,329,0.1,0.1,480,30,48,18,96,400,5,classical
360,315,0.1,0.1,480,30,48,18,96,400,5,classical
365,305,0.1,0.1,480,30,48,18,96,400,5,classical
370,321,0.1,0.1,480,30,48,18,96,400,5,classical
375,301,0.1,0.1,480,30,48,18,96,400,5,classical
380,294,0.1,0.1,480,30,48,18,96,400,5,classical
385,305,0.1,0.1,480,30,48,18,96,400,5,classical
390,298,0.1,0.1,480,30,48,18,96,400,5,classical
395,297,0.1,0.1,480,30,48,18,96,400,5,classical
400,309,0.1,0.1,480,30,48,18,96,400,5,classical
