Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,88,0.1,0.1,480,30,48,11,432,400,5,classical
10,144,0.1,0.1,480,30,48,11,432,400,5,classical
15,236,0.1,0.1,480,30,48,11,432,400,5,classical
20,299,0.1,0.1,480,30,48,11,432,400,5,classical
25,311,0.1,0.1,480,30,48,11,432,400,5,classical
30,314,0.1,0.1,480,30,48,11,432,400,5,classical
35,321,0.1,0.1,480,30,48,11,432,400,5,classical
40,317,0.1,0.1,480,30,48,11,432,400,5,classical
45,335,0.1,0.1,480,30,48,11,432,400,5,classical
50,322,0.1,0.1,480,30,48,11,432,400,5,classical
55,304,0.1,0.1,480,30,48,11,432,400,5,classical
60,315,0.1,0.1,480,30,48,11,432,400,5,classical
65,331,0.1,0.1,480,30,48,11,432,400,5,classical
70,315,0.1,0.1,480,30,48,11,432,400,5,classical
75,339,0.1,0.1,480,30,48,11,432,400,5,classical
80,311,0.1,0.1,480,30,48,11,432,400,5,classical
85,300,0.1,0.1,480,30,48,11,432,400,5,classical
90,320,0.1,0.1,480,30,48,11,432,400,5,classical
95,323,0.1,0.1,480,30,48,11,432,400,5,classical
100,320,0.1,0.1,480,30,48,11,432,400,5,classical
105,335,0.1,0.1,480,30,48,11,432,400,5,classical
110,342,0.1,0.1,480,30,48,11,432,400,5,classical
115,315,0.1,0.1,480,30,48,11,432,400,5,classical
120,314,0.1,0.1,480,30,48,11,432,400,5,classical
125,325,0.1,0.1,480,30,48,11,432,400,5,classical
130,341,0.1,0.1,480,30,48,11,432,400,5,classical
135,317,0.1,0.1,480,30,48,11,432,400,5,classical
140,317,0.1,0.1,480,30,48,11,432,400,5,classical
145,319,0.1,0.1,480,30,48,11,432,400,5,classical
150,317,0.1,0.1,480,30,48,11,432,400,5,classical
155,313,0.1,0.1,480,30,48,11,432,400,5,classical
160,322,0.1,0.1,480,30,48,11,432,400,5,classical
165,313,0.1,0.1,480,30,48,11,432,400,5,classical
170,343,0.1,0.1,480,30,48,11,432,400,5,classical
175,316,0.1,0.1,480,30,48,11,432,400,5,classical
180,316,0.1,0.1,480,30,48,11,432,400,5,classical
185,317,0.1,0.1,480,30,48,11,432,400,5,classical
190,317,0.1,0.1,480,30,48,11,432,400,5,classical
195,335,0.1,0.1,480,30,48,11,432,400,5,classical
200,324,0.1,0.1,480,30,48,11,432,400,5,classical
205,340,0.1,0.1,480,30,48,11,432,400,5,classical
210,346,0.1,0.1,480,30,48,11,432,400,5,classical
215,318,0.1,0.1,480,30,48,11,432,400,5,classical
220,318,0.1,0.1,480,30,48,11,432,400,5,classical
225,329,0.1,0.1,480,30,48,11,432,400,5,classical
230,337,0.1,0.1,480,30,48,11,432,400,5,classical
235,327,0.1,0.1,480,30,48,11,432,400,5,classical
240,340,0.1,0.1,480,30,48,11,432,400,5,classical
245,330,0.1,0.1,480,30,48,11,432,400,5,classical
250,349,0.1,0.1,480,30,48,11,432,400,5,classical
255,330,0.1,0.1,480,30,48,11,432,400,5,classical
260,343,0.1,0.1,480,30,48,11,432,400,5,classical
265,347,0.1,0.1,480,30,48,11,432,400,5,classical
270,340,0.1,0.1,480,30,48,11,432,400,5,classical
275,310,0.1,0.1,480,30,48,11,432,400,5,classical
280,320,0.1,0.1,480,30,48,11,432,400,5,classical
285,310,0.1,0.1,480,30,48,11,432,400,5,classical
290,316,0.1,0.1,480,30,48,11,432,400,5,classical
295,325,0.1,0.1,480,30,48,11,432,400,5,classical
300,329,0.1,0.1,480,30,48,11,432,400,5,classical
305,306,0.1,0.1,480,30,48,11,432,400,5,classical
310,322,0.1,0.1,480,30,48,11,432,400,5,classical
315,316,0.1,0.1,480,30,48,11,432,400,5,classical
320,315,0.1,0.1,480,30,48,11,432,400,5,classical
325,304,0.1,0.1,480,30,48,11,432,400,5,classical
330,328,0.1,0.1,480,30,48,11,432,400,5,classical
335,324,0.1,0.1,480,30,48,11,432,400,5,classical
340,327,0.1,0.1,480,30,48,11,432,400,5,classical
345,317,0.1,0.1,480,30,48,11,432,400,5,classical
350,318,0.1,0.1,480,30,48,11,432,400,5,classical
355,318,0.1,0.1,480,30,48,11,432,400,5,classical
360,316,0.1,0.1,480,30,48,11,432,400,5,classical
365,340,0.1,0.1,480,30,48,11,432,400,5,classical
370,346,0.1,0.1,480,30,48,11,432,400,5,classical
375,341,0.1,0.1,480,30,48,11,432,400,5,classical
380,353,0.1,0.1,480,30,48,11,432,400,5,classical
385,324,0.1,0.1,480,30,48,11,432,400,5,classical
390,329,0.1,0.1,480,30,48,11,432,400,5,classical
395,318,0.1,0.1,480,30,48,11,432,400,5,classical
400,332,0.1,0.1,480,30,48,11,432,400,5,classical
