Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,99,0.2,0.1,250,30,25,20,200,400,5,quantum
10,147,0.2,0.1,250,30,25,20,200,400,5,quantum
15,173,0.2,0.1,250,30,25,20,200,400,5,quantum
20,192,0.2,0.1,250,30,25,20,200,400,5,quantum
25,208,0.2,0.1,250,30,25,20,200,400,5,quantum
30,217,0.2,0.1,250,30,25,20,200,400,5,quantum
35,217,0.2,0.1,250,30,25,20,200,400,5,quantum
40,226,0.2,0.1,250,30,25,20,200,400,5,quantum
45,230,0.2,0.1,250,30,25,20,200,400,5,quantum
50,230,0.2,0.1,250,30,25,20,200,400,5,quantum
55,229,0.2,0.1,250,30,25,20,200,400,5,quantum
60,225,0.2,0.1,250,30,25,20,200,400,5,quantum
65,227,0.2,0.1,250,30,25,20,200,400,5,quantum
70,229,0.2,0.1,250,30,25,20,200,400,5,quantum
75,231,0.2,0.1,250,30,25,20,200,400,5,quantum
80,231,0.2,0.1,250,30,25,20,200,400,5,quantum
85,235,0.2,0.1,250,30,25,20,200,400,5,quantum
90,236,0.2,0.1,250,30,25,20,200,400,5,quantum
95,235,0.2,0.1,250,30,25,20,200,400,5,quantum
100,237,0.2,0.1,250,30,25,20,200,400,5,quantum
105,234,0.2,0.1,250,30,25,20,200,400,5,quantum
110,234,0.2,0.1,250,30,25,20,200,400,5,quantum
115,234,0.2,0.1,250,30,25,20,200,400,5,quantum
120,233,0.2,0.1,250,30,25,20,200,400,5,quantum
125,230,0.2,0.1,250,30,25,20,200,400,5,quantum
130,234,0.2,0.1,250,30,25,20,200,400,5,quantum
135,232,0.2,0.1,250,30,25,20,200,400,5,quantum
140,233,0.2,0.1,250,30,25,20,200,400,5,quantum
145,234,0.2,0.1,250,30,25,20,200,400,5,quantum
150,228,0.2,0.1,250,30,25,20,200,400,5,quantum
155,229,0.2,0.1,250,30,25,20,200,400,5,quantum
160,229,0.2,0.1,250,30,25,20,200,400,5,quantum
165,232,0.2,0.1,250,30,25,20,200,400,5,quantum
170,230,0.2,0.1,250,30,25,20,200,400,5,quantum
175,231,0.2,0.1,250,30,25,20,200,400,5,quantum
180,235,0.2,0.1,250,30,25,20,200,400,5,quantum
185,230,0.2,0.1,250,30,25,20,200,400,5,quantum
190,231,0.2,0.1,250,30,25,20,200,400,5,quantum
195,233,0.2,0.1,250,30,25,20,200,400,5,quantum
200,233,0.2,0.1,250,30,25,20,200,400,5,quantum
205,230,0.2,0.1,250,30,25,20,200,400,5,quantum
210,234,0.2,0.1,250,30,25,20,200,400,5,quantum
215,234,0.2,0.1,250,30,25,20,200,400,5,quantum
220,236,0.2,0.1,250,30,25,20,200,400,5,quantum
225,234,0.2,0.1,250,30,25,20,200,400,5,quantum
230,233,0.2,0.1,250,30,25,20,200,400,5,quantum
235,232,0.2,0.1,250,30,25,20,200,400,5,quantum
240,236,0.2,0.1,250,30,25,20,200,400,5,quantum
245,232,0.2,0.1,250,30,25,20,200,400,5,quantum
250,231,0.2,0.1,250,30,25,20,200,400,5,quantum
255,229,0.2,0.1,250,30,25,20,200,400,5,quantum
260,231,0.2,0.1,250,30,25,20,200,400,5,quantum
265,232,0.2,0.1,250,30,25,20,200,400,5,quantum
270,228,0.2,0.1,250,30,25,20,200,400,5,quantum
275,229,0.2,0.1,250,30,25,20,200,400,5,quantum
280,234,0.2,0.1,250,30,25,20,200,400,5,quantum
285,233,0.2,0.1,250,30,25,20,200,400,5,quantum
290,230,0.2,0.1,250,30,25,20,200,400,5,quantum
295,230,0.2,0.1,250,30,25,20,200,400,5,quantum
300,227,0.2,0.1,250,30,25,20,200,400,5,quantum
305,228,0.2,0.1,250,30,25,20,200,400,5,quantum
310,227,0.2,0.1,250,30,25,20,200,400,5,quantum
315,229,0.2,0.1,250,30,25,20,200,400,5,quantum
320,228,0.2,0.1,250,30,25,20,200,400,5,quantum
325,225,0.2,0.1,250,30,25,20,200,400,5,quantum
330,222,0.2,0.1,250,30,25,20,200,400,5,quantum
335,221,0.2,0.1,250,30,25,20,200,400,5,quantum
340,226,0.2,0.1,250,30,25,20,200,400,5,quantum
345,230,0.2,0.1,250,30,25,20,200,400,5,quantum
350,229,0.2,0.1,250,30,25,20,200,400,5,quantum
355,231,0.2,0.1,250,30,25,20,200,400,5,quantum
360,231,0.2,0.1,250,30,25,20,200,400,5,quantum
365,231,0.2,0.1,250,30,25,20,200,400,5,quantum
370,232,0.2,0.1,250,30,25,20,200,400,5,quantum
375,233,0.2,0.1,250,30,25,20,200,400,5,quantum
380,236,0.2,0.1,250,30,25,20,200,400,5,quantum
385,234,0.2,0.1,250,30,25,20,200,400,5,quantum
390,236,0.2,0.1,250,30,25,20,200,400,5,quantum
395,236,0.2,0.1,250,30,25,20,200,400,5,quantum
400,234,0.2,0.1,250,30,25,20,200,400,5,quantum
