Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,94,0.18,0.1,250,30,25,20,200,400,5,quantum
10,147,0.18,0.1,250,30,25,20,200,400,5,quantum
15,176,0.18,0.1,250,30,25,20,200,400,5,quantum
20,193,0.18,0.1,250,30,25,20,200,400,5,quantum
25,207,0.18,0.1,250,30,25,20,200,400,5,quantum
30,211,0.18,0.1,250,30,25,20,200,400,5,quantum
35,207,0.18,0.1,250,30,25,20,200,400,5,quantum
40,222,0.18,0.1,250,30,25,20,200,400,5,quantum
45,228,0.18,0.1,250,30,25,20,200,400,5,quantum
50,231,0.18,0.1,250,30,25,20,200,400,5,quantum
55,231,0.18,0.1,250,30,25,20,200,400,5,quantum
60,229,0.18,0.1,250,30,25,20,200,400,5,quantum
65,230,0.18,0.1,250,30,25,20,200,400,5,quantum
70,234,0.18,0.1,250,30,25,20,200,400,5,quantum
75,233,0.18,0.1,250,30,25,20,200,400,5,quantum
80,235,0.18,0.1,250,30,25,20,200,400,5,quantum
85,234,0.18,0.1,250,30,25,20,200,400,5,quantum
90,231,0.18,0.1,250,30,25,20,200,400,5,quantum
95,233,0.18,0.1,250,30,25,20,200,400,5,quantum
100,234,0.18,0.1,250,30,25,20,200,400,5,quantum
105,235,0.18,0.1,250,30,25,20,200,400,5,quantum
110,236,0.18,0.1,250,30,25,20,200,400,5,quantum
115,233,0.18,0.1,250,30,25,20,200,400,5,quantum
120,233,0.18,0.1,250,30,25,20,200,400,5,quantum
125,235,0.18,0.1,250,30,25,20,200,400,5,quantum
130,236,0.18,0.1,250,30,25,20,200,400,5,quantum
135,236,0.18,0.1,250,30,25,20,200,400,5,quantum
140,238,0.18,0.1,250,30,25,20,200,400,5,quantum
145,236,0.18,0.1,250,30,25,20,200,400,5,quantum
150,234,0.18,0.1,250,30,25,20,200,400,5,quantum
155,230,0.18,0.1,250,30,25,20,200,400,5,quantum
160,233,0.18,0.1,250,30,25,20,200,400,5,quantum
165,235,0.18,0.1,250,30,25,20,200,400,5,quantum
170,235,0.18,0.1,250,30,25,20,200,400,5,quantum
175,239,0.18,0.1,250,30,25,20,200,400,5,quantum
180,234,0.18,0.1,250,30,25,20,200,400,5,quantum
185,237,0.18,0.1,250,30,25,20,200,400,5,quantum
190,241,0.18,0.1,250,30,25,20,200,400,5,quantum
195,239,0.18,0.1,250,30,25,20,200,400,5,quantum
200,236,0.18,0.1,250,30,25,20,200,400,5,quantum
205,239,0.18,0.1,250,30,25,20,200,400,5,quantum
210,234,0.18,0.1,250,30,25,20,200,400,5,quantum
215,232,0.18,0.1,250,30,25,20,200,400,5,quantum
220,233,0.18,0.1,250,30,25,20,200,400,5,quantum
225,236,0.18,0.1,250,30,25,20,200,400,5,quantum
230,238,0.18,0.1,250,30,25,20,200,400,5,quantum
235,238,0.18,0.1,250,30,25,20,200,400,5,quantum
240,239,0.18,0.1,250,30,25,20,200,400,5,quantum
245,238,0.18,0.1,250,30,25,20,200,400,5,quantum
250,236,0.18,0.1,250,30,25,20,200,400,5,quantum
255,232,0.18,0.1,250,30,25,20,200,400,5,quantum
260,236,0.18,0.1,250,30,25,20,200,400,5,quantum
265,236,0.18,0.1,250,30,25,20,200,400,5,quantum
270,238,0.18,0.1,250,30,25,20,200,400,5,quantum
275,245,0.18,0.1,250,30,25,20,200,400,5,quantum
280,242,0.18,0.1,250,30,25,20,200,400,5,quantum
285,240,0.18,0.1,250,30,25,20,200,400,5,quantum
290,242,0.18,0.1,250,30,25,20,200,400,5,quantum
295,244,0.18,0.1,250,30,25,20,200,400,5,quantum
300,248,0.18,0.1,250,30,25,20,200,400,5,quantum
305,242,0.18,0.1,250,30,25,20,200,400,5,quantum
310,243,0.18,0.1,250,30,25,20,200,400,5,quantum
315,238,0.18,0.1,250,30,25,20,200,400,5,quantum
320,245,0.18,0.1,250,30,25,20,200,400,5,quantum
325,246,0.18,0.1,250,30,25,20,200,400,5,quantum
330,244,0.18,0.1,250,30,25,20,200,400,5,quantum
335,241,0.18,0.1,250,30,25,20,200,400,5,quantum
340,236,0.18,0.1,250,30,25,20,200,400,5,quantum
345,239,0.18,0.1,250,30,25,20,200,400,5,quantum
350,235,0.18,0.1,250,30,25,20,200,400,5,quantum
355,236,0.18,0.1,250,30,25,20,200,400,5,quantum
360,240,0.18,0.1,250,30,25,20,200,400,5,quantum
365,239,0.18,0.1,250,30,25,20,200,400,5,quantum
370,237,0.18,0.1,250,30,25,20,200,400,5,quantum
375,233,0.18,0.1,250,30,25,20,200,400,5,quantum
380,239,0.18,0.1,250,30,25,20,200,400,5,quantum
385,239,0.18,0.1,250,30,25,20,200,400,5,quantum
390,242,0.18,0.1,250,30,25,20,200,400,5,quantum
395,243,0.18,0.1,250,30,25,20,200,400,5,quantum
400,242,0.18,0.1,250,30,25,20,200,400,5,quantum
