Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,63,0.1,0.1,250,30,25,20,200,400,5,quantum
10,101,0.1,0.1,250,30,25,20,200,400,5,quantum
15,121,0.1,0.1,250,30,25,20,200,400,5,quantum
20,149,0.1,0.1,250,30,25,20,200,400,5,quantum
25,170,0.1,0.1,250,30,25,20,200,400,5,quantum
30,178,0.1,0.1,250,30,25,20,200,400,5,quantum
35,178,0.1,0.1,250,30,25,20,200,400,5,quantum
40,193,0.1,0.1,250,30,25,20,200,400,5,quantum
45,199,0.1,0.1,250,30,25,20,200,400,5,quantum
50,198,0.1,0.1,250,30,25,20,200,400,5,quantum
55,202,0.1,0.1,250,30,25,20,200,400,5,quantum
60,202,0.1,0.1,250,30,25,20,200,400,5,quantum
65,205,0.1,0.1,250,30,25,20,200,400,5,quantum
70,209,0.1,0.1,250,30,25,20,200,400,5,quantum
75,210,0.1,0.1,250,30,25,20,200,400,5,quantum
80,213,0.1,0.1,250,30,25,20,200,400,5,quantum
85,208,0.1,0.1,250,30,25,20,200,400,5,quantum
90,204,0.1,0.1,250,30,25,20,200,400,5,quantum
95,214,0.1,0.1,250,30,25,20,200,400,5,quantum
100,216,0.1,0.1,250,30,25,20,200,400,5,quantum
105,221,0.1,0.1,250,30,25,20,200,400,5,quantum
110,222,0.1,0.1,250,30,25,20,200,400,5,quantum
115,220,0.1,0.1,250,30,25,20,200,400,5,quantum
120,213,0.1,0.1,250,30,25,20,200,400,5,quantum
125,214,0.1,0.1,250,30,25,20,200,400,5,quantum
130,220,0.1,0.1,250,30,25,20,200,400,5,quantum
135,219,0.1,0.1,250,30,25,20,200,400,5,quantum
140,221,0.1,0.1,250,30,25,20,200,400,5,quantum
145,219,0.1,0.1,250,30,25,20,200,400,5,quantum
150,224,0.1,0.1,250,30,25,20,200,400,5,quantum
155,221,0.1,0.1,250,30,25,20,200,400,5,quantum
160,222,0.1,0.1,250,30,25,20,200,400,5,quantum
165,213,0.1,0.1,250,30,25,20,200,400,5,quantum
170,214,0.1,0.1,250,30,25,20,200,400,5,quantum
175,216,0.1,0.1,250,30,25,20,200,400,5,quantum
180,216,0.1,0.1,250,30,25,20,200,400,5,quantum
185,218,0.1,0.1,250,30,25,20,200,400,5,quantum
190,214,0.1,0.1,250,30,25,20,200,400,5,quantum
195,214,0.1,0.1,250,30,25,20,200,400,5,quantum
200,212,0.1,0.1,250,30,25,20,200,400,5,quantum
205,211,0.1,0.1,250,30,25,20,200,400,5,quantum
210,213,0.1,0.1,250,30,25,20,200,400,5,quantum
215,212,0.1,0.1,250,30,25,20,200,400,5,quantum
220,217,0.1,0.1,250,30,25,20,200,400,5,quantum
225,217,0.1,0.1,250,30,25,20,200,400,5,quantum
230,221,0.1,0.1,250,30,25,20,200,400,5,quantum
235,214,0.1,0.1,250,30,25,20,200,400,5,quantum
240,220,0.1,0.1,250,30,25,20,200,400,5,quantum
245,218,0.1,0.1,250,30,25,20,200,400,5,quantum
250,212,0.1,0.1,250,30,25,20,200,400,5,quantum
255,219,0.1,0.1,250,30,25,20,200,400,5,quantum
260,218,0.1,0.1,250,30,25,20,200,400,5,quantum
265,214,0.1,0.1,250,30,25,20,200,400,5,quantum
270,211,0.1,0.1,250,30,25,20,200,400,5,quantum
275,216,0.1,0.1,250,30,25,20,200,400,5,quantum
280,224,0.1,0.1,250,30,25,20,200,400,5,quantum
285,226,0.1,0.1,250,30,25,20,200,400,5,quantum
290,226,0.1,0.1,250,30,25,20,200,400,5,quantum
295,228,0.1,0.1,250,30,25,20,200,400,5,quantum
300,233,0.1,0.1,250,30,25,20,200,400,5,quantum
305,230,0.1,0.1,250,30,25,20,200,400,5,quantum
310,230,0.1,0.1,250,30,25,20,200,400,5,quantum
315,221,0.1,0.1,250,30,25,20,200,400,5,quantum
320,226,0.1,0.1,250,30,25,20,200,400,5,quantum
325,226,0.1,0.1,250,30,25,20,200,400,5,quantum
330,232,0.1,0.1,250,30,25,20,200,400,5,quantum
335,227,0.1,0.1,250,30,25,20,200,400,5,quantum
340,228,0.1,0.1,250,30,25,20,200,400,5,quantum
345,220,0.1,0.1,250,30,25,20,200,400,5,quantum
350,226,0.1,0.1,250,30,25,20,200,400,5,quantum
355,232,0.1,0.1,250,30,25,20,200,400,5,quantum
360,229,0.1,0.1,250,30,25,20,200,400,5,quantum
365,231,0.1,0.1,250,30,25,20,200,400,5,quantum
370,226,0.1,0.1,250,30,25,20,200,400,5,quantum
375,228,0.1,0.1,250,30,25,20,200,400,5,quantum
380,232,0.1,0.1,250,30,25,20,200,400,5,quantum
385,234,0.1,0.1,250,30,25,20,200,400,5,quantum
390,239,0.1,0.1,250,30,25,20,200,400,5,quantum
395,232,0.1,0.1,250,30,25,20,200,400,5,quantum
400,235,0.1,0.1,250,30,25,20,200,400,5,quantum
