Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,83,0.1,0.1,480,30,40,12,400,400,5,classical
10,142,0.1,0.1,480,30,40,12,400,400,5,classical
15,221,0.1,0.1,480,30,40,12,400,400,5,classical
20,262,0.1,0.1,480,30,40,12,400,400,5,classical
25,306,0.1,0.1,480,30,40,12,400,400,5,classical
30,303,0.1,0.1,480,30,40,12,400,400,5,classical
35,302,0.1,0.1,480,30,40,12,400,400,5,classical
40,315,0.1,0.1,480,30,40,12,400,400,5,classical
45,322,0.1,0.1,480,30,40,12,400,400,5,classical
50,315,0.1,0.1,480,30,40,12,400,400,5,classical
55,303,0.1,0.1,480,30,40,12,400,400,5,classical
60,313,0.1,0.1,480,30,40,12,400,400,5,classical
65,328,0.1,0.1,480,30,40,12,400,400,5,classical
70,324,0.1,0.1,480,30,40,12,400,400,5,classical
75,322,0.1,0.1,480,30,40,12,400,400,5,classical
80,304,0.1,0.1,480,30,40,12,400,400,5,classical
85,307,0.1,0.1,480,30,40,12,400,400,5,classical
90,303,0.1,0.1,480,30,40,12,400,400,5,classical
95,313,0.1,0.1,480,30,40,12,400,400,5,classical
100,322,0.1,0.1,480,30,40,12,400,400,5,classical
105,308,0.1,0.1,480,30,40,12,400,400,5,classical
110,290,0.1,0.1,480,30,40,12,400,400,5,classical
115,302,0.1,0.1,480,30,40,12,400,400,5,classical
120,317,0.1,0.1,480,30,40,12,400,400,5,classical
125,312,0.1,0.1,480,30,40,12,400,400,5,classical
130,317,0.1,0.1,480,30,40,12,400,400,5,classical
135,319,0.1,0.1,480,30,40,12,400,400,5,classical
140,319,0.1,0.1,480,30,40,12,400,400,5,classical
145,321,0.1,0.1,480,30,40,12,400,400,5,classical
150,312,0.1,0.1,480,30,40,12,400,400,5,classical
155,312,0.1,0.1,480,30,40,12,400,400,5,classical
160,310,0.1,0.1,480,30,40,12,400,400,5,classical
165,312,0.1,0.1,480,30,40,12,400,400,5,classical
170,321,0.1,0.1,480,30,40,12,400,400,5,classical
175,316,0.1,0.1,480,30,40,12,400,400,5,classical
180,318,0.1,0.1,480,30,40,12,400,400,5,classical
185,319,0.1,0.1,480,30,40,12,400,400,5,classical
190,308,0.1,0.1,480,30,40,12,400,400,5,classical
195,323,0.1,0.1,480,30,40,12,400,400,5,classical
200,324,0.1,0.1,480,30,40,12,400,400,5,classical
205,318,0.1,0.1,480,30,40,12,400,400,5,classical
210,300,0.1,0.1,480,30,40,12,400,400,5,classical
215,306,0.1,0.1,480,30,40,12,400,400,5,classical
220,305,0.1,0.1,480,30,40,12,400,400,5,classical
225,297,0.1,0.1,480,30,40,12,400,400,5,classical
230,301,0.1,0.1,480,30,40,12,400,400,5,classical
235,317,0.1,0.1,480,30,40,12,400,400,5,classical
240,305,0.1,0.1,480,30,40,12,400,400,5,classical
245,318,0.1,0.1,480,30,40,12,400,400,5,classical
250,310,0.1,0.1,480,30,40,12,400,400,5,classical
255,313,0.1,0.1,480,30,40,12,400,400,5,classical
260,311,0.1,0.1,480,30,40,12,400,400,5,classical
265,316,0.1,0.1,480,30,40,12,400,400,5,classical
270,325,0.1,0.1,480,30,40,12,400,400,5,classical
275,318,0.1,0.1,480,30,40,12,400,400,5,classical
280,312,0.1,0.1,480,30,40,12,400,400,5,classical
285,303,0.1,0.1,480,30,40,12,400,400,5,classical
290,312,0.1,0.1,480,30,40,12,400,400,5,classical
295,307,0.1,0.1,480,30,40,12,400,400,5,classical
300,312,0.1,0.1,480,30,40,12,400,400,5,classical
305,308,0.1,0.1,480,30,40,12,400,400,5,classical
310,303,0.1,0.1,480,30,40,12,400,400,5,classical
315,306,0.1,0.1,480,30,40,12,400,400,5,classical
320,312,0.1,0.1,480,30,40,12,400,400,5,classical
325,305,0.1,0.1,480,30,40,12,400,400,5,classical
330,313,0.1,0.1,480,30,40,12,400,400,5,classical
335,306,0.1,0.1,480,30,40,12,400,400,5,classical
340,318,0.1,0.1,480,30,40,12,400,400,5,classical
345,318,0.1,0.1,480,30,40,12,400,400,5,classical
350,303,0.1,0.1,480,30,40,12,400,400,5,classical
355,300,0.1,0.1,480,30,40,12,400,400,5,classical
360,313,0.1,0.1,480,30,40,12,400,400,5,classical
365,314,0.1,0.1,480,30,40,12,400,400,5,classical
370,297,0.1,0.1,480,30,40,12,400,400,5,classical
375,305,0.1,0.1,480,30,40,12,400,400,5,classical
380,317,0.1,0.1,480,30,40,12,400,400,5,classical
385,305,0.1,0.1,480,30,40,12,400,400,5,classical
390,285,0.1,0.1,480,30,40,12,400,400,5,classical
395,299,0.1,0.1,480,30,40,12,400,400,5,classical
400,312,0.1,0.1,480,30,40,12,400,400,5,classical
