Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,71,0.1,0.1,250,30,25,30,300,200,5,quantum
10,107,0.1,0.1,250,30,25,30,300,200,5,quantum
15,144,0.1,0.1,250,30,25,30,300,200,5,quantum
20,191,0.1,0.1,250,30,25,30,300,200,5,quantum
25,205,0.1,0.1,250,30,25,30,300,200,5,quantum
30,212,0.1,0.1,250,30,25,30,300,200,5,quantum
35,214,0.1,0.1,250,30,25,30,300,200,5,quantum
40,222,0.1,0.1,250,30,25,30,300,200,5,quantum
45,228,0.1,0.1,250,30,25,30,300,200,5,quantum
50,232,0.1,0.1,250,30,25,30,300,200,5,quantum
55,230,0.1,0.1,250,30,25,30,300,200,5,quantum
60,234,0.1,0.1,250,30,25,30,300,200,5,quantum
65,231,0.1,0.1,250,30,25,30,300,200,5,quantum
70,233,0.1,0.1,250,30,25,30,300,200,5,quantum
75,236,0.1,0.1,250,30,25,30,300,200,5,quantum
80,230,0.1,0.1,250,30,25,30,300,200,5,quantum
85,228,0.1,0.1,250,30,25,30,300,200,5,quantum
90,230,0.1,0.1,250,30,25,30,300,200,5,quantum
95,223,0.1,0.1,250,30,25,30,300,200,5,quantum
100,231,0.1,0.1,250,30,25,30,300,200,5,quantum
105,235,0.1,0.1,250,30,25,30,300,200,5,quantum
110,231,0.1,0.1,250,30,25,30,300,200,5,quantum
115,233,0.1,0.1,250,30,25,30,300,200,5,quantum
120,235,0.1,0.1,250,30,25,30,300,200,5,quantum
125,233,0.1,0.1,250,30,25,30,300,200,5,quantum
130,236,0.1,0.1,250,30,25,30,300,200,5,quantum
135,231,0.1,0.1,250,30,25,30,300,200,5,quantum
140,234,0.1,0.1,250,30,25,30,300,200,5,quantum
145,237,0.1,0.1,250,30,25,30,300,200,5,quantum
150,237,0.1,0.1,250,30,25,30,300,200,5,quantum
155,241,0.1,0.1,250,30,25,30,300,200,5,quantum
160,238,0.1,0.1,250,30,25,30,300,200,5,quantum
165,240,0.1,0.1,250,30,25,30,300,200,5,quantum
170,239,0.1,0.1,250,30,25,30,300,200,5,quantum
175,238,0.1,0.1,250,30,25,30,300,200,5,quantum
180,232,0.1,0.1,250,30,25,30,300,200,5,quantum
185,238,0.1,0.1,250,30,25,30,300,200,5,quantum
190,233,0.1,0.1,250,30,25,30,300,200,5,quantum
195,235,0.1,0.1,250,30,25,30,300,200,5,quantum
200,232,0.1,0.1,250,30,25,30,300,200,5,quantum
