Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,83,0.1,0.1,250,30,25,30,300,200,5,quantum
10,141,0.1,0.1,250,30,25,30,300,200,5,quantum
15,179,0.1,0.1,250,30,25,30,300,200,5,quantum
20,196,0.1,0.1,250,30,25,30,300,200,5,quantum
25,206,0.1,0.1,250,30,25,30,300,200,5,quantum
30,211,0.1,0.1,250,30,25,30,300,200,5,quantum
35,210,0.1,0.1,250,30,25,30,300,200,5,quantum
40,224,0.1,0.1,250,30,25,30,300,200,5,quantum
45,225,0.1,0.1,250,30,25,30,300,200,5,quantum
50,225,0.1,0.1,250,30,25,30,300,200,5,quantum
55,225,0.1,0.1,250,30,25,30,300,200,5,quantum
60,227,0.1,0.1,250,30,25,30,300,200,5,quantum
65,232,0.1,0.1,250,30,25,30,300,200,5,quantum
70,230,0.1,0.1,250,30,25,30,300,200,5,quantum
75,231,0.1,0.1,250,30,25,30,300,200,5,quantum
80,229,0.1,0.1,250,30,25,30,300,200,5,quantum
85,231,0.1,0.1,250,30,25,30,300,200,5,quantum
90,232,0.1,0.1,250,30,25,30,300,200,5,quantum
95,234,0.1,0.1,250,30,25,30,300,200,5,quantum
100,233,0.1,0.1,250,30,25,30,300,200,5,quantum
105,231,0.1,0.1,250,30,25,30,300,200,5,quantum
110,231,0.1,0.1,250,30,25,30,300,200,5,quantum
115,227,0.1,0.1,250,30,25,30,300,200,5,quantum
120,228,0.1,0.1,250,30,25,30,300,200,5,quantum
125,229,0.1,0.1,250,30,25,30,300,200,5,quantum
130,228,0.1,0.1,250,30,25,30,300,200,5,quantum
135,227,0.1,0.1,250,30,25,30,300,200,5,quantum
140,222,0.1,0.1,250,30,25,30,300,200,5,quantum
145,223,0.1,0.1,250,30,25,30,300,200,5,quantum
150,224,0.1,0.1,250,30,25,30,300,200,5,quantum
155,231,0.1,0.1,250,30,25,30,300,200,5,quantum
160,227,0.1,0.1,250,30,25,30,300,200,5,quantum
165,227,0.1,0.1,250,30,25,30,300,200,5,quantum
170,222,0.1,0.1,250,30,25,30,300,200,5,quantum
175,224,0.1,0.1,250,30,25,30,300,200,5,quantum
180,219,0.1,0.1,250,30,25,30,300,200,5,quantum
185,229,0.1,0.1,250,30,25,30,300,200,5,quantum
190,230,0.1,0.1,250,30,25,30,300,200,5,quantum
195,231,0.1,0.1,250,30,25,30,300,200,5,quantum
200,231,0.1,0.1,250,30,25,30,300,200,5,quantum
