Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
1,41,0.1,0.1,480,30,48,10,400,400,1,classical
2,54,0.1,0.1,480,30,48,10,400,400,1,classical
3,57,0.1,0.1,480,30,48,10,400,400,1,classical
4,65,0.1,0.1,480,30,48,10,400,400,1,classical
5,77,0.1,0.1,480,30,48,10,400,400,1,classical
6,84,0.1,0.1,480,30,48,10,400,400,1,classical
7,90,0.1,0.1,480,30,48,10,400,400,1,classical
8,104,0.1,0.1,480,30,48,10,400,400,1,classical
9,116,0.1,0.1,480,30,48,10,400,400,1,classical
10,128,0.1,0.1,480,30,48,10,400,400,1,classical
11,134,0.1,0.1,480,30,48,10,400,400,1,classical
12,152,0.1,0.1,480,30,48,10,400,400,1,classical
13,154,0.1,0.1,480,30,48,10,400,400,1,classical
14,165,0.1,0.1,480,30,48,10,400,400,1,classical
15,185,0.1,0.1,480,30,48,10,400,400,1,classical
16,192,0.1,0.1,480,30,48,10,400,400,1,classical
17,204,0.1,0.1,480,30,48,10,400,400,1,classical
18,209,0.1,0.1,480,30,48,10,400,400,1,classical
19,205,0.1,0.1,480,30,48,10,400,400,1,classical
20,220,0.1,0.1,480,30,48,10,400,400,1,classical
21,243,0.1,0.1,480,30,48,10,400,400,1,classical
22,270,0.1,0.1,480,30,48,10,400,400,1,classical
23,277,0.1,0.1,480,30,48,10,400,400,1,classical
24,283,0.1,0.1,480,30,48,10,400,400,1,classical
25,288,0.1,0.1,480,30,48,10,400,400,1,classical
26,286,0.1,0.1,480,30,48,10,400,400,1,classical
27,289,0.1,0.1,480,30,48,10,400,400,1,classical
28,282,0.1,0.1,480,30,48,10,400,400,1,classical
29,297,0.1,0.1,480,30,48,10,400,400,1,classical
30,299,0.1,0.1,480,30,48,10,400,400,1,classical
31,293,0.1,0.1,480,30,48,10,400,400,1,classical
32,293,0.1,0.1,480,30,48,10,400,400,1,classical
33,290,0.1,0.1,480,30,48,10,400,400,1,classical
34,291,0.1,0.1,480,30,48,10,400,400,1,classical
35,284,0.1,0.1,480,30,48,10,400,400,1,classical
36,300,0.1,0.1,480,30,48,10,400,400,1,classical
37,300,0.1,0.1,480,30,48,10,400,400,1,classical
38,308,0.1,0.1,480,30,48,10,400,400,1,classical
39,312,0.1,0.1,480,30,48,10,400,400,1,classical
40,315,0.1,0.1,480,30,48,10,400,400,1,classical
41,314,0.1,0.1,480,30,48,10,400,400,1,classical
