Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
1,36,0.1,0.1,480,30,48,10,400,400,1,classical
2,48,0.1,0.1,480,30,48,10,400,400,1,classical
3,61,0.1,0.1,480,30,48,10,400,400,1,classical
4,66,0.1,0.1,480,30,48,10,400,400,1,classical
5,86,0.1,0.1,480,30,48,10,400,400,1,classical
6,100,0.1,0.1,480,30,48,10,400,400,1,classical
7,106,0.1,0.1,480,30,48,10,400,400,1,classical
8,124,0.1,0.1,480,30,48,10,400,400,1,classical
9,138,0.1,0.1,480,30,48,10,400,400,1,classical
10,148,0.1,0.1,480,30,48,10,400,400,1,classical
11,167,0.1,0.1,480,30,48,10,400,400,1,classical
12,197,0.1,0.1,480,30,48,10,400,400,1,classical
13,205,0.1,0.1,480,30,48,10,400,400,1,classical
14,214,0.1,0.1,480,30,48,10,400,400,1,classical
15,216,0.1,0.1,480,30,48,10,400,400,1,classical
16,238,0.1,0.1,480,30,48,10,400,400,1,classical
17,229,0.1,0.1,480,30,48,10,400,400,1,classical
18,248,0.1,0.1,480,30,48,10,400,400,1,classical
19,262,0.1,0.1,480,30,48,10,400,400,1,classical
20,264,0.1,0.1,480,30,48,10,400,400,1,classical
21,278,0.1,0.1,480,30,48,10,400,400,1,classical
22,277,0.1,0.1,480,30,48,10,400,400,1,classical
23,285,0.1,0.1,480,30,48,10,400,400,1,classical
24,283,0.1,0.1,480,30,48,10,400,400,1,classical
25,293,0.1,0.1,480,30,48,10,400,400,1,classical
26,288,0.1,0.1,480,30,48,10,400,400,1,classical
27,298,0.1,0.1,480,30,48,10,400,400,1,classical
28,298,0.1,0.1,480,30,48,10,400,400,1,classical
29,296,0.1,0.1,480,30,48,10,400,400,1,classical
30,298,0.1,0.1,480,30,48,10,400,400,1,classical
31,296,0.1,0.1,480,30,48,10,400,400,1,classical
32,297,0.1,0.1,480,30,48,10,400,400,1,classical
33,304,0.1,0.1,480,30,48,10,400,400,1,classical
34,303,0.1,0.1,480,30,48,10,400,400,1,classical
35,311,0.1,0.1,480,30,48,10,400,400,1,classical
36,314,0.1,0.1,480,30,48,10,400,400,1,classical
37,310,0.1,0.1,480,30,48,10,400,400,1,classical
38,307,0.1,0.1,480,30,48,10,400,400,1,classical
39,303,0.1,0.1,480,30,48,10,400,400,1,classical
40,299,0.1,0.1,480,30,48,10,400,400,1,classical
41,308,0.1,0.1,480,30,48,10,400,400,1,classical
42,310,0.1,0.1,480,30,48,10,400,400,1,classical
43,305,0.1,0.1,480,30,48,10,400,400,1,classical
44,300,0.1,0.1,480,30,48,10,400,400,1,classical
45,303,0.1,0.1,480,30,48,10,400,400,1,classical
46,296,0.1,0.1,480,30,48,10,400,400,1,classical
47,297,0.1,0.1,480,30,48,10,400,400,1,classical
48,295,0.1,0.1,480,30,48,10,400,400,1,classical
49,294,0.1,0.1,480,30,48,10,400,400,1,classical
50,293,0.1,0.1,480,30,48,10,400,400,1,classical
51,309,0.1,0.1,480,30,48,10,400,400,1,classical
52,310,0.1,0.1,480,30,48,10,400,400,1,classical
53,308,0.1,0.1,480,30,48,10,400,400,1,classical
54,318,0.1,0.1,480,30,48,10,400,400,1,classical
55,314,0.1,0.1,480,30,48,10,400,400,1,classical
56,310,0.1,0.1,480,30,48,10,400,400,1,classical
57,313,0.1,0.1,480,30,48,10,400,400,1,classical
58,308,0.1,0.1,480,30,48,10,400,400,1,classical
59,295,0.1,0.1,480,30,48,10,400,400,1,classical
60,289,0.1,0.1,480,30,48,10,400,400,1,classical
61,280,0.1,0.1,480,30,48,10,400,400,1,classical
62,273,0.1,0.1,480,30,48,10,400,400,1,classical
63,290,0.1,0.1,480,30,48,10,400,400,1,classical
64,281,0.1,0.1,480,30,48,10,400,400,1,classical
65,293,0.1,0.1,480,30,48,10,400,400,1,classical
66,297,0.1,0.1,480,30,48,10,400,400,1,classical
67,301,0.1,0.1,480,30,48,10,400,400,1,classical
68,313,0.1,0.1,480,30,48,10,400,400,1,classical
69,308,0.1,0.1,480,30,48,10,400,400,1,classical
70,303,0.1,0.1,480,30,48,10,400,400,1,classical
71,299,0.1,0.1,480,30,48,10,400,400,1,classical
72,305,0.1,0.1,480,30,48,10,400,400,1,classical
73,300,0.1,0.1,480,30,48,10,400,400,1,classical
74,297,0.1,0.1,480,30,48,10,400,400,1,classical
75,289,0.1,0.1,480,30,48,10,400,400,1,classical
76,295,0.1,0.1,480,30,48,10,400,400,1,classical
77,290,0.1,0.1,480,30,48,10,400,400,1,classical
78,292,0.1,0.1,480,30,48,10,400,400,1,classical
79,308,0.1,0.1,480,30,48,10,400,400,1,classical
80,311,0.1,0.1,480,30,48,10,400,400,1,classical
81,312,0.1,0.1,480,30,48,10,400,400,1,classical
82,310,0.1,0.1,480,30,48,10,400,400,1,classical
83,322,0.1,0.1,480,30,48,10,400,400,1,classical
84,327,0.1,0.1,480,30,48,10,400,400,1,classical
85,316,0.1,0.1,480,30,48,10,400,400,1,classical
86,321,0.1,0.1,480,30,48,10,400,400,1,classical
87,309,0.1,0.1,480,30,48,10,400,400,1,classical
88,300,0.1,0.1,480,30,48,10,400,400,1,classical
89,290,0.1,0.1,480,30,48,10,400,400,1,classical
90,295,0.1,0.1,480,30,48,10,400,400,1,classical
91,291,0.1,0.1,480,30,48,10,400,400,1,classical
92,306,0.1,0.1,480,30,48,10,400,400,1,classical
93,299,0.1,0.1,480,30,48,10,400,400,1,classical
94,312,0.1,0.1,480,30,48,10,400,400,1,classical
95,313,0.1,0.1,480,30,48,10,400,400,1,classical
96,324,0.1,0.1,480,30,48,10,400,400,1,classical
97,314,0.1,0.1,480,30,48,10,400,400,1,classical
98,305,0.1,0.1,480,30,48,10,400,400,1,classical
99,304,0.1,0.1,480,30,48,10,400,400,1,classical
100,308,0.1,0.1,480,30,48,10,400,400,1,classical
101,318,0.1,0.1,480,30,48,10,400,400,1,classical
102,315,0.1,0.1,480,30,48,10,400,400,1,classical
103,318,0.1,0.1,480,30,48,10,400,400,1,classical
104,315,0.1,0.1,480,30,48,10,400,400,1,classical
105,309,0.1,0.1,480,30,48,10,400,400,1,classical
106,307,0.1,0.1,480,30,48,10,400,400,1,classical
107,304,0.1,0.1,480,30,48,10,400,400,1,classical
108,305,0.1,0.1,480,30,48,10,400,400,1,classical
109,293,0.1,0.1,480,30,48,10,400,400,1,classical
110,292,0.1,0.1,480,30,48,10,400,400,1,classical
111,297,0.1,0.1,480,30,48,10,400,400,1,classical
112,290,0.1,0.1,480,30,48,10,400,400,1,classical
113,289,0.1,0.1,480,30,48,10,400,400,1,classical
114,304,0.1,0.1,480,30,48,10,400,400,1,classical
115,303,0.1,0.1,480,30,48,10,400,400,1,classical
116,300,0.1,0.1,480,30,48,10,400,400,1,classical
117,304,0.1,0.1,480,30,48,10,400,400,1,classical
118,290,0.1,0.1,480,30,48,10,400,400,1,classical
119,298,0.1,0.1,480,30,48,10,400,400,1,classical
120,306,0.1,0.1,480,30,48,10,400,400,1,classical
121,307,0.1,0.1,480,30,48,10,400,400,1,classical
122,303,0.1,0.1,480,30,48,10,400,400,1,classical
123,298,0.1,0.1,480,30,48,10,400,400,1,classical
124,305,0.1,0.1,480,30,48,10,400,400,1,classical
125,304,0.1,0.1,480,30,48,10,400,400,1,classical
126,306,0.1,0.1,480,30,48,10,400,400,1,classical
127,304,0.1,0.1,480,30,48,10,400,400,1,classical
128,307,0.1,0.1,480,30,48,10,400,400,1,classical
129,306,0.1,0.1,480,30,48,10,400,400,1,classical
130,299,0.1,0.1,480,30,48,10,400,400,1,classical
131,305,0.1,0.1,480,30,48,10,400,400,1,classical
132,299,0.1,0.1,480,30,48,10,400,400,1,classical
133,301,0.1,0.1,480,30,48,10,400,400,1,classical
134,297,0.1,0.1,480,30,48,10,400,400,1,classical
135,303,0.1,0.1,480,30,48,10,400,400,1,classical
136,304,0.1,0.1,480,30,48,10,400,400,1,classical
137,309,0.1,0.1,480,30,48,10,400,400,1,classical
138,316,0.1,0.1,480,30,48,10,400,400,1,classical
139,308,0.1,0.1,480,30,48,10,400,400,1,classical
140,308,0.1,0.1,480,30,48,10,400,400,1,classical
141,300,0.1,0.1,480,30,48,10,400,400,1,classical
142,300,0.1,0.1,480,30,48,10,400,400,1,classical
143,313,0.1,0.1,480,30,48,10,400,400,1,classical
144,305,0.1,0.1,480,30,48,10,400,400,1,classical
145,321,0.1,0.1,480,30,48,10,400,400,1,classical
146,314,0.1,0.1,480,30,48,10,400,400,1,classical
147,313,0.1,0.1,480,30,48,10,400,400,1,classical
148,307,0.1,0.1,480,30,48,10,400,400,1,classical
149,292,0.1,0.1,480,30,48,10,400,400,1,classical
150,289,0.1,0.1,480,30,48,10,400,400,1,classical
151,294,0.1,0.1,480,30,48,10,400,400,1,classical
152,302,0.1,0.1,480,30,48,10,400,400,1,classical
153,298,0.1,0.1,480,30,48,10,400,400,1,classical
154,302,0.1,0.1,480,30,48,10,400,400,1,classical
155,309,0.1,0.1,480,30,48,10,400,400,1,classical
156,318,0.1,0.1,480,30,48,10,400,400,1,classical
157,308,0.1,0.1,480,30,48,10,400,400,1,classical
158,306,0.1,0.1,480,30,48,10,400,400,1,classical
159,296,0.1,0.1,480,30,48,10,400,400,1,classical
160,301,0.1,0.1,480,30,48,10,400,400,1,classical
161,291,0.1,0.1,480,30,48,10,400,400,1,classical
162,301,0.1,0.1,480,30,48,10,400,400,1,classical
163,300,0.1,0.1,480,30,48,10,400,400,1,classical
164,297,0.1,0.1,480,30,48,10,400,400,1,classical
165,300,0.1,0.1,480,30,48,10,400,400,1,classical
166,306,0.1,0.1,480,30,48,10,400,400,1,classical
167,324,0.1,0.1,480,30,48,10,400,400,1,classical
168,323,0.1,0.1,480,30,48,10,400,400,1,classical
169,322,0.1,0.1,480,30,48,10,400,400,1,classical
170,306,0.1,0.1,480,30,48,10,400,400,1,classical
171,307,0.1,0.1,480,30,48,10,400,400,1,classical
172,320,0.1,0.1,480,30,48,10,400,400,1,classical
173,308,0.1,0.1,480,30,48,10,400,400,1,classical
174,302,0.1,0.1,480,30,48,10,400,400,1,classical
175,315,0.1,0.1,480,30,48,10,400,400,1,classical
176,308,0.1,0.1,480,30,48,10,400,400,1,classical
