Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,105,0.2,0.1,250,30,25,20,200,400,5,quantum
10,171,0.2,0.1,250,30,25,20,200,400,5,quantum
15,207,0.2,0.1,250,30,25,20,200,400,5,quantum
20,215,0.2,0.1,250,30,25,20,200,400,5,quantum
25,222,0.2,0.1,250,30,25,20,200,400,5,quantum
30,227,0.2,0.1,250,30,25,20,200,400,5,quantum
35,228,0.2,0.1,250,30,25,20,200,400,5,quantum
40,233,0.2,0.1,250,30,25,20,200,400,5,quantum
45,229,0.2,0.1,250,30,25,20,200,400,5,quantum
50,227,0.2,0.1,250,30,25,20,200,400,5,quantum
55,235,0.2,0.1,250,30,25,20,200,400,5,quantum
60,237,0.2,0.1,250,30,25,20,200,400,5,quantum
65,234,0.2,0.1,250,30,25,20,200,400,5,quantum
70,235,0.2,0.1,250,30,25,20,200,400,5,quantum
75,233,0.2,0.1,250,30,25,20,200,400,5,quantum
80,233,0.2,0.1,250,30,25,20,200,400,5,quantum
85,230,0.2,0.1,250,30,25,20,200,400,5,quantum
90,234,0.2,0.1,250,30,25,20,200,400,5,quantum
95,233,0.2,0.1,250,30,25,20,200,400,5,quantum
100,237,0.2,0.1,250,30,25,20,200,400,5,quantum
105,231,0.2,0.1,250,30,25,20,200,400,5,quantum
110,234,0.2,0.1,250,30,25,20,200,400,5,quantum
115,234,0.2,0.1,250,30,25,20,200,400,5,quantum
120,234,0.2,0.1,250,30,25,20,200,400,5,quantum
125,232,0.2,0.1,250,30,25,20,200,400,5,quantum
130,235,0.2,0.1,250,30,25,20,200,400,5,quantum
135,241,0.2,0.1,250,30,25,20,200,400,5,quantum
140,237,0.2,0.1,250,30,25,20,200,400,5,quantum
145,241,0.2,0.1,250,30,25,20,200,400,5,quantum
150,237,0.2,0.1,250,30,25,20,200,400,5,quantum
155,242,0.2,0.1,250,30,25,20,200,400,5,quantum
160,238,0.2,0.1,250,30,25,20,200,400,5,quantum
165,243,0.2,0.1,250,30,25,20,200,400,5,quantum
170,240,0.2,0.1,250,30,25,20,200,400,5,quantum
175,240,0.2,0.1,250,30,25,20,200,400,5,quantum
180,243,0.2,0.1,250,30,25,20,200,400,5,quantum
185,242,0.2,0.1,250,30,25,20,200,400,5,quantum
190,244,0.2,0.1,250,30,25,20,200,400,5,quantum
195,242,0.2,0.1,250,30,25,20,200,400,5,quantum
200,243,0.2,0.1,250,30,25,20,200,400,5,quantum
205,244,0.2,0.1,250,30,25,20,200,400,5,quantum
210,246,0.2,0.1,250,30,25,20,200,400,5,quantum
215,243,0.2,0.1,250,30,25,20,200,400,5,quantum
220,245,0.2,0.1,250,30,25,20,200,400,5,quantum
225,242,0.2,0.1,250,30,25,20,200,400,5,quantum
230,239,0.2,0.1,250,30,25,20,200,400,5,quantum
235,240,0.2,0.1,250,30,25,20,200,400,5,quantum
240,242,0.2,0.1,250,30,25,20,200,400,5,quantum
245,239,0.2,0.1,250,30,25,20,200,400,5,quantum
250,240,0.2,0.1,250,30,25,20,200,400,5,quantum
255,234,0.2,0.1,250,30,25,20,200,400,5,quantum
260,234,0.2,0.1,250,30,25,20,200,400,5,quantum
265,235,0.2,0.1,250,30,25,20,200,400,5,quantum
270,237,0.2,0.1,250,30,25,20,200,400,5,quantum
275,237,0.2,0.1,250,30,25,20,200,400,5,quantum
280,239,0.2,0.1,250,30,25,20,200,400,5,quantum
285,243,0.2,0.1,250,30,25,20,200,400,5,quantum
290,243,0.2,0.1,250,30,25,20,200,400,5,quantum
295,244,0.2,0.1,250,30,25,20,200,400,5,quantum
300,243,0.2,0.1,250,30,25,20,200,400,5,quantum
305,240,0.2,0.1,250,30,25,20,200,400,5,quantum
310,234,0.2,0.1,250,30,25,20,200,400,5,quantum
315,235,0.2,0.1,250,30,25,20,200,400,5,quantum
320,240,0.2,0.1,250,30,25,20,200,400,5,quantum
325,245,0.2,0.1,250,30,25,20,200,400,5,quantum
330,239,0.2,0.1,250,30,25,20,200,400,5,quantum
335,241,0.2,0.1,250,30,25,20,200,400,5,quantum
340,242,0.2,0.1,250,30,25,20,200,400,5,quantum
345,241,0.2,0.1,250,30,25,20,200,400,5,quantum
350,240,0.2,0.1,250,30,25,20,200,400,5,quantum
355,240,0.2,0.1,250,30,25,20,200,400,5,quantum
360,238,0.2,0.1,250,30,25,20,200,400,5,quantum
365,242,0.2,0.1,250,30,25,20,200,400,5,quantum
370,244,0.2,0.1,250,30,25,20,200,400,5,quantum
375,245,0.2,0.1,250,30,25,20,200,400,5,quantum
380,244,0.2,0.1,250,30,25,20,200,400,5,quantum
385,237,0.2,0.1,250,30,25,20,200,400,5,quantum
390,238,0.2,0.1,250,30,25,20,200,400,5,quantum
395,237,0.2,0.1,250,30,25,20,200,400,5,quantum
400,236,0.2,0.1,250,30,25,20,200,400,5,quantum
