Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
10,127,0.1,0.1,480,30,48,10,400,400,10,classical
20,251,0.1,0.1,480,30,48,10,400,400,10,classical
30,305,0.1,0.1,480,30,48,10,400,400,10,classical
40,315,0.1,0.1,480,30,48,10,400,400,10,classical
50,302,0.1,0.1,480,30,48,10,400,400,10,classical
60,297,0.1,0.1,480,30,48,10,400,400,10,classical
70,309,0.1,0.1,480,30,48,10,400,400,10,classical
80,308,0.1,0.1,480,30,48,10,400,400,10,classical
90,301,0.1,0.1,480,30,48,10,400,400,10,classical
100,304,0.1,0.1,480,30,48,10,400,400,10,classical
110,318,0.1,0.1,480,30,48,10,400,400,10,classical
120,307,0.1,0.1,480,30,48,10,400,400,10,classical
130,314,0.1,0.1,480,30,48,10,400,400,10,classical
140,336,0.1,0.1,480,30,48,10,400,400,10,classical
150,319,0.1,0.1,480,30,48,10,400,400,10,classical
160,301,0.1,0.1,480,30,48,10,400,400,10,classical
170,309,0.1,0.1,480,30,48,10,400,400,10,classical
180,314,0.1,0.1,480,30,48,10,400,400,10,classical
190,311,0.1,0.1,480,30,48,10,400,400,10,classical
200,297,0.1,0.1,480,30,48,10,400,400,10,classical
210,316,0.1,0.1,480,30,48,10,400,400,10,classical
220,322,0.1,0.1,480,30,48,10,400,400,10,classical
230,301,0.1,0.1,480,30,48,10,400,400,10,classical
240,299,0.1,0.1,480,30,48,10,400,400,10,classical
250,300,0.1,0.1,480,30,48,10,400,400,10,classical
260,300,0.1,0.1,480,30,48,10,400,400,10,classical
270,302,0.1,0.1,480,30,48,10,400,400,10,classical
280,305,0.1,0.1,480,30,48,10,400,400,10,classical
290,313,0.1,0.1,480,30,48,10,400,400,10,classical
300,329,0.1,0.1,480,30,48,10,400,400,10,classical
310,301,0.1,0.1,480,30,48,10,400,400,10,classical
320,308,0.1,0.1,480,30,48,10,400,400,10,classical
330,300,0.1,0.1,480,30,48,10,400,400,10,classical
340,309,0.1,0.1,480,30,48,10,400,400,10,classical
350,296,0.1,0.1,480,30,48,10,400,400,10,classical
360,310,0.1,0.1,480,30,48,10,400,400,10,classical
370,307,0.1,0.1,480,30,48,10,400,400,10,classical
380,315,0.1,0.1,480,30,48,10,400,400,10,classical
390,299,0.1,0.1,480,30,48,10,400,400,10,classical
400,317,0.1,0.1,480,30,48,10,400,400,10,classical
