Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
10,101,0.1,0.1,480,30,48,10,400,400,10,classical
20,230,0.1,0.1,480,30,48,10,400,400,10,classical
30,310,0.1,0.1,480,30,48,10,400,400,10,classical
40,309,0.1,0.1,480,30,48,10,400,400,10,classical
50,332,0.1,0.1,480,30,48,10,400,400,10,classical
60,315,0.1,0.1,480,30,48,10,400,400,10,classical
70,299,0.1,0.1,480,30,48,10,400,400,10,classical
80,306,0.1,0.1,480,30,48,10,400,400,10,classical
90,303,0.1,0.1,480,30,48,10,400,400,10,classical
100,291,0.1,0.1,480,30,48,10,400,400,10,classical
110,293,0.1,0.1,480,30,48,10,400,400,10,classical
120,297,0.1,0.1,480,30,48,10,400,400,10,classical
130,316,0.1,0.1,480,30,48,10,400,400,10,classical
140,288,0.1,0.1,480,30,48,10,400,400,10,classical
150,292,0.1,0.1,480,30,48,10,400,400,10,classical
160,317,0.1,0.1,480,30,48,10,400,400,10,classical
170,331,0.1,0.1,480,30,48,10,400,400,10,classical
180,309,0.1,0.1,480,30,48,10,400,400,10,classical
190,308,0.1,0.1,480,30,48,10,400,400,10,classical
200,318,0.1,0.1,480,30,48,10,400,400,10,classical
210,328,0.1,0.1,480,30,48,10,400,400,10,classical
220,310,0.1,0.1,480,30,48,10,400,400,10,classical
230,306,0.1,0.1,480,30,48,10,400,400,10,classical
240,305,0.1,0.1,480,30,48,10,400,400,10,classical
250,313,0.1,0.1,480,30,48,10,400,400,10,classical
260,305,0.1,0.1,480,30,48,10,400,400,10,classical
270,314,0.1,0.1,480,30,48,10,400,400,10,classical
280,309,0.1,0.1,480,30,48,10,400,400,10,classical
290,291,0.1,0.1,480,30,48,10,400,400,10,classical
300,316,0.1,0.1,480,30,48,10,400,400,10,classical
310,298,0.1,0.1,480,30,48,10,400,400,10,classical
320,303,0.1,0.1,480,30,48,10,400,400,10,classical
330,326,0.1,0.1,480,30,48,10,400,400,10,classical
340,319,0.1,0.1,480,30,48,10,400,400,10,classical
350,331,0.1,0.1,480,30,48,10,400,400,10,classical
360,303,0.1,0.1,480,30,48,10,400,400,10,classical
370,303,0.1,0.1,480,30,48,10,400,400,10,classical
380,300,0.1,0.1,480,30,48,10,400,400,10,classical
390,320,0.1,0.1,480,30,48,10,400,400,10,classical
400,316,0.1,0.1,480,30,48,10,400,400,10,classical
