Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,50,0.1,0.1,480,30,48,6,672,400,5,classical
10,144,0.1,0.1,480,30,48,6,672,400,5,classical
15,247,0.1,0.1,480,30,48,6,672,400,5,classical
20,279,0.1,0.1,480,30,48,6,672,400,5,classical
25,334,0.1,0.1,480,30,48,6,672,400,5,classical
30,316,0.1,0.1,480,30,48,6,672,400,5,classical
35,345,0.1,0.1,480,30,48,6,672,400,5,classical
40,331,0.1,0.1,480,30,48,6,672,400,5,classical
45,335,0.1,0.1,480,30,48,6,672,400,5,classical
50,321,0.1,0.1,480,30,48,6,672,400,5,classical
55,309,0.1,0.1,480,30,48,6,672,400,5,classical
60,309,0.1,0.1,480,30,48,6,672,400,5,classical
65,319,0.1,0.1,480,30,48,6,672,400,5,classical
70,313,0.1,0.1,480,30,48,6,672,400,5,classical
75,316,0.1,0.1,480,30,48,6,672,400,5,classical
80,345,0.1,0.1,480,30,48,6,672,400,5,classical
85,323,0.1,0.1,480,30,48,6,672,400,5,classical
90,326,0.1,0.1,480,30,48,6,672,400,5,classical
95,330,0.1,0.1,480,30,48,6,672,400,5,classical
100,328,0.1,0.1,480,30,48,6,672,400,5,classical
105,290,0.1,0.1,480,30,48,6,672,400,5,classical
110,319,0.1,0.1,480,30,48,6,672,400,5,classical
115,324,0.1,0.1,480,30,48,6,672,400,5,classical
120,341,0.1,0.1,480,30,48,6,672,400,5,classical
125,319,0.1,0.1,480,30,48,6,672,400,5,classical
130,302,0.1,0.1,480,30,48,6,672,400,5,classical
135,309,0.1,0.1,480,30,48,6,672,400,5,classical
140,298,0.1,0.1,480,30,48,6,672,400,5,classical
145,311,0.1,0.1,480,30,48,6,672,400,5,classical
150,302,0.1,0.1,480,30,48,6,672,400,5,classical
155,312,0.1,0.1,480,30,48,6,672,400,5,classical
160,331,0.1,0.1,480,30,48,6,672,400,5,classical
165,330,0.1,0.1,480,30,48,6,672,400,5,classical
170,306,0.1,0.1,480,30,48,6,672,400,5,classical
175,319,0.1,0.1,480,30,48,6,672,400,5,classical
180,335,0.1,0.1,480,30,48,6,672,400,5,classical
185,339,0.1,0.1,480,30,48,6,672,400,5,classical
190,339,0.1,0.1,480,30,48,6,672,400,5,classical
195,332,0.1,0.1,480,30,48,6,672,400,5,classical
200,343,0.1,0.1,480,30,48,6,672,400,5,classical
205,325,0.1,0.1,480,30,48,6,672,400,5,classical
210,323,0.1,0.1,480,30,48,6,672,400,5,classical
215,322,0.1,0.1,480,30,48,6,672,400,5,classical
220,333,0.1,0.1,480,30,48,6,672,400,5,classical
225,331,0.1,0.1,480,30,48,6,672,400,5,classical
230,313,0.1,0.1,480,30,48,6,672,400,5,classical
235,300,0.1,0.1,480,30,48,6,672,400,5,classical
240,321,0.1,0.1,480,30,48,6,672,400,5,classical
245,317,0.1,0.1,480,30,48,6,672,400,5,classical
250,325,0.1,0.1,480,30,48,6,672,400,5,classical
255,320,0.1,0.1,480,30,48,6,672,400,5,classical
260,329,0.1,0.1,480,30,48,6,672,400,5,classical
265,334,0.1,0.1,480,30,48,6,672,400,5,classical
270,337,0.1,0.1,480,30,48,6,672,400,5,classical
275,329,0.1,0.1,480,30,48,6,672,400,5,classical
280,306,0.1,0.1,480,30,48,6,672,400,5,classical
285,329,0.1,0.1,480,30,48,6,672,400,5,classical
290,309,0.1,0.1,480,30,48,6,672,400,5,classical
295,314,0.1,0.1,480,30,48,6,672,400,5,classical
300,323,0.1,0.1,480,30,48,6,672,400,5,classical
305,334,0.1,0.1,480,30,48,6,672,400,5,classical
310,333,0.1,0.1,480,30,48,6,672,400,5,classical
315,320,0.1,0.1,480,30,48,6,672,400,5,classical
320,331,0.1,0.1,480,30,48,6,672,400,5,classical
325,309,0.1,0.1,480,30,48,6,672,400,5,classical
330,318,0.1,0.1,480,30,48,6,672,400,5,classical
335,325,0.1,0.1,480,30,48,6,672,400,5,classical
340,325,0.1,0.1,480,30,48,6,672,400,5,classical
345,321,0.1,0.1,480,30,48,6,672,400,5,classical
350,312,0.1,0.1,480,30,48,6,672,400,5,classical
355,310,0.1,0.1,480,30,48,6,672,400,5,classical
360,323,0.1,0.1,480,30,48,6,672,400,5,classical
365,328,0.1,0.1,480,30,48,6,672,400,5,classical
370,331,0.1,0.1,480,30,48,6,672,400,5,classical
375,324,0.1,0.1,480,30,48,6,672,400,5,classical
380,324,0.1,0.1,480,30,48,6,672,400,5,classical
385,323,0.1,0.1,480,30,48,6,672,400,5,classical
390,337,0.1,0.1,480,30,48,6,672,400,5,classical
395,330,0.1,0.1,480,30,48,6,672,400,5,classical
400,320,0.1,0.1,480,30,48,6,672,400,5,classical
