Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,39,0.1,0.1,480,30,48,10,200,400,5,classical
10,68,0.1,0.1,480,30,48,10,200,400,5,classical
15,93,0.1,0.1,480,30,48,10,200,400,5,classical
20,149,0.1,0.1,480,30,48,10,200,400,5,classical
25,177,0.1,0.1,480,30,48,10,200,400,5,classical
30,189,0.1,0.1,480,30,48,10,200,400,5,classical
35,229,0.1,0.1,480,30,48,10,200,400,5,classical
40,238,0.1,0.1,480,30,48,10,200,400,5,classical
45,262,0.1,0.1,480,30,48,10,200,400,5,classical
50,250,0.1,0.1,480,30,48,10,200,400,5,classical
55,267,0.1,0.1,480,30,48,10,200,400,5,classical
60,243,0.1,0.1,480,30,48,10,200,400,5,classical
65,257,0.1,0.1,480,30,48,10,200,400,5,classical
70,253,0.1,0.1,480,30,48,10,200,400,5,classical
75,269,0.1,0.1,480,30,48,10,200,400,5,classical
80,274,0.1,0.1,480,30,48,10,200,400,5,classical
85,280,0.1,0.1,480,30,48,10,200,400,5,classical
90,262,0.1,0.1,480,30,48,10,200,400,5,classical
95,257,0.1,0.1,480,30,48,10,200,400,5,classical
100,256,0.1,0.1,480,30,48,10,200,400,5,classical
105,268,0.1,0.1,480,30,48,10,200,400,5,classical
110,260,0.1,0.1,480,30,48,10,200,400,5,classical
115,244,0.1,0.1,480,30,48,10,200,400,5,classical
120,239,0.1,0.1,480,30,48,10,200,400,5,classical
125,233,0.1,0.1,480,30,48,10,200,400,5,classical
130,235,0.1,0.1,480,30,48,10,200,400,5,classical
135,225,0.1,0.1,480,30,48,10,200,400,5,classical
140,257,0.1,0.1,480,30,48,10,200,400,5,classical
145,246,0.1,0.1,480,30,48,10,200,400,5,classical
150,255,0.1,0.1,480,30,48,10,200,400,5,classical
155,253,0.1,0.1,480,30,48,10,200,400,5,classical
160,261,0.1,0.1,480,30,48,10,200,400,5,classical
165,232,0.1,0.1,480,30,48,10,200,400,5,classical
170,244,0.1,0.1,480,30,48,10,200,400,5,classical
175,268,0.1,0.1,480,30,48,10,200,400,5,classical
180,272,0.1,0.1,480,30,48,10,200,400,5,classical
185,263,0.1,0.1,480,30,48,10,200,400,5,classical
190,225,0.1,0.1,480,30,48,10,200,400,5,classical
195,243,0.1,0.1,480,30,48,10,200,400,5,classical
200,239,0.1,0.1,480,30,48,10,200,400,5,classical
205,234,0.1,0.1,480,30,48,10,200,400,5,classical
210,261,0.1,0.1,480,30,48,10,200,400,5,classical
215,259,0.1,0.1,480,30,48,10,200,400,5,classical
220,258,0.1,0.1,480,30,48,10,200,400,5,classical
225,253,0.1,0.1,480,30,48,10,200,400,5,classical
230,264,0.1,0.1,480,30,48,10,200,400,5,classical
235,262,0.1,0.1,480,30,48,10,200,400,5,classical
240,255,0.1,0.1,480,30,48,10,200,400,5,classical
245,232,0.1,0.1,480,30,48,10,200,400,5,classical
250,233,0.1,0.1,480,30,48,10,200,400,5,classical
255,246,0.1,0.1,480,30,48,10,200,400,5,classical
260,246,0.1,0.1,480,30,48,10,200,400,5,classical
265,261,0.1,0.1,480,30,48,10,200,400,5,classical
270,273,0.1,0.1,480,30,48,10,200,400,5,classical
275,264,0.1,0.1,480,30,48,10,200,400,5,classical
280,266,0.1,0.1,480,30,48,10,200,400,5,classical
285,246,0.1,0.1,480,30,48,10,200,400,5,classical
290,248,0.1,0.1,480,30,48,10,200,400,5,classical
295,265,0.1,0.1,480,30,48,10,200,400,5,classical
300,248,0.1,0.1,480,30,48,10,200,400,5,classical
305,256,0.1,0.1,480,30,48,10,200,400,5,classical
310,254,0.1,0.1,480,30,48,10,200,400,5,classical
315,253,0.1,0.1,480,30,48,10,200,400,5,classical
320,255,0.1,0.1,480,30,48,10,200,400,5,classical
325,256,0.1,0.1,480,30,48,10,200,400,5,classical
330,253,0.1,0.1,480,30,48,10,200,400,5,classical
335,267,0.1,0.1,480,30,48,10,200,400,5,classical
340,260,0.1,0.1,480,30,48,10,200,400,5,classical
345,260,0.1,0.1,480,30,48,10,200,400,5,classical
350,260,0.1,0.1,480,30,48,10,200,400,5,classical
355,262,0.1,0.1,480,30,48,10,200,400,5,classical
360,254,0.1,0.1,480,30,48,10,200,400,5,classical
365,248,0.1,0.1,480,30,48,10,200,400,5,classical
370,271,0.1,0.1,480,30,48,10,200,400,5,classical
375,262,0.1,0.1,480,30,48,10,200,400,5,classical
380,245,0.1,0.1,480,30,48,10,200,400,5,classical
385,237,0.1,0.1,480,30,48,10,200,400,5,classical
390,222,0.1,0.1,480,30,48,10,200,400,5,classical
395,261,0.1,0.1,480,30,48,10,200,400,5,classical
400,248,0.1,0.1,480,30,48,10,200,400,5,classical
