Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,55,0.1,0.1,480,30,48,2,864,400,5,classical
10,118,0.1,0.1,480,30,48,2,864,400,5,classical
15,208,0.1,0.1,480,30,48,2,864,400,5,classical
20,258,0.1,0.1,480,30,48,2,864,400,5,classical
25,297,0.1,0.1,480,30,48,2,864,400,5,classical
30,299,0.1,0.1,480,30,48,2,864,400,5,classical
35,302,0.1,0.1,480,30,48,2,864,400,5,classical
40,314,0.1,0.1,480,30,48,2,864,400,5,classical
45,301,0.1,0.1,480,30,48,2,864,400,5,classical
50,308,0.1,0.1,480,30,48,2,864,400,5,classical
55,314,0.1,0.1,480,30,48,2,864,400,5,classical
60,317,0.1,0.1,480,30,48,2,864,400,5,classical
65,337,0.1,0.1,480,30,48,2,864,400,5,classical
70,304,0.1,0.1,480,30,48,2,864,400,5,classical
75,315,0.1,0.1,480,30,48,2,864,400,5,classical
80,320,0.1,0.1,480,30,48,2,864,400,5,classical
85,311,0.1,0.1,480,30,48,2,864,400,5,classical
90,316,0.1,0.1,480,30,48,2,864,400,5,classical
95,324,0.1,0.1,480,30,48,2,864,400,5,classical
100,306,0.1,0.1,480,30,48,2,864,400,5,classical
105,327,0.1,0.1,480,30,48,2,864,400,5,classical
110,314,0.1,0.1,480,30,48,2,864,400,5,classical
115,300,0.1,0.1,480,30,48,2,864,400,5,classical
120,313,0.1,0.1,480,30,48,2,864,400,5,classical
125,326,0.1,0.1,480,30,48,2,864,400,5,classical
130,311,0.1,0.1,480,30,48,2,864,400,5,classical
135,318,0.1,0.1,480,30,48,2,864,400,5,classical
140,321,0.1,0.1,480,30,48,2,864,400,5,classical
145,323,0.1,0.1,480,30,48,2,864,400,5,classical
150,326,0.1,0.1,480,30,48,2,864,400,5,classical
155,319,0.1,0.1,480,30,48,2,864,400,5,classical
160,314,0.1,0.1,480,30,48,2,864,400,5,classical
165,306,0.1,0.1,480,30,48,2,864,400,5,classical
170,336,0.1,0.1,480,30,48,2,864,400,5,classical
175,321,0.1,0.1,480,30,48,2,864,400,5,classical
180,320,0.1,0.1,480,30,48,2,864,400,5,classical
185,328,0.1,0.1,480,30,48,2,864,400,5,classical
190,318,0.1,0.1,480,30,48,2,864,400,5,classical
195,326,0.1,0.1,480,30,48,2,864,400,5,classical
200,303,0.1,0.1,480,30,48,2,864,400,5,classical
205,327,0.1,0.1,480,30,48,2,864,400,5,classical
210,330,0.1,0.1,480,30,48,2,864,400,5,classical
215,321,0.1,0.1,480,30,48,2,864,400,5,classical
220,321,0.1,0.1,480,30,48,2,864,400,5,classical
225,313,0.1,0.1,480,30,48,2,864,400,5,classical
230,308,0.1,0.1,480,30,48,2,864,400,5,classical
235,316,0.1,0.1,480,30,48,2,864,400,5,classical
240,309,0.1,0.1,480,30,48,2,864,400,5,classical
245,319,0.1,0.1,480,30,48,2,864,400,5,classical
250,297,0.1,0.1,480,30,48,2,864,400,5,classical
255,327,0.1,0.1,480,30,48,2,864,400,5,classical
260,321,0.1,0.1,480,30,48,2,864,400,5,classical
265,322,0.1,0.1,480,30,48,2,864,400,5,classical
270,310,0.1,0.1,480,30,48,2,864,400,5,classical
275,331,0.1,0.1,480,30,48,2,864,400,5,classical
280,328,0.1,0.1,480,30,48,2,864,400,5,classical
285,324,0.1,0.1,480,30,48,2,864,400,5,classical
290,336,0.1,0.1,480,30,48,2,864,400,5,classical
295,326,0.1,0.1,480,30,48,2,864,400,5,classical
300,331,0.1,0.1,480,30,48,2,864,400,5,classical
305,345,0.1,0.1,480,30,48,2,864,400,5,classical
310,328,0.1,0.1,480,30,48,2,864,400,5,classical
315,346,0.1,0.1,480,30,48,2,864,400,5,classical
320,310,0.1,0.1,480,30,48,2,864,400,5,classical
325,300,0.1,0.1,480,30,48,2,864,400,5,classical
330,324,0.1,0.1,480,30,48,2,864,400,5,classical
335,324,0.1,0.1,480,30,48,2,864,400,5,classical
340,324,0.1,0.1,480,30,48,2,864,400,5,classical
345,304,0.1,0.1,480,30,48,2,864,400,5,classical
350,307,0.1,0.1,480,30,48,2,864,400,5,classical
355,307,0.1,0.1,480,30,48,2,864,400,5,classical
360,311,0.1,0.1,480,30,48,2,864,400,5,classical
365,330,0.1,0.1,480,30,48,2,864,400,5,classical
370,314,0.1,0.1,480,30,48,2,864,400,5,classical
375,303,0.1,0.1,480,30,48,2,864,400,5,classical
380,320,0.1,0.1,480,30,48,2,864,400,5,classical
385,343,0.1,0.1,480,30,48,2,864,400,5,classical
390,324,0.1,0.1,480,30,48,2,864,400,5,classical
395,324,0.1,0.1,480,30,48,2,864,400,5,classical
400,325,0.1,0.1,480,30,48,2,864,400,5,classical
