Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,32,0.02,0.1,250,30,25,20,200,400,5,quantum
10,40,0.02,0.1,250,30,25,20,200,400,5,quantum
15,45,0.02,0.1,250,30,25,20,200,400,5,quantum
20,47,0.02,0.1,250,30,25,20,200,400,5,quantum
25,53,0.02,0.1,250,30,25,20,200,400,5,quantum
30,56,0.02,0.1,250,30,25,20,200,400,5,quantum
35,55,0.02,0.1,250,30,25,20,200,400,5,quantum
40,56,0.02,0.1,250,30,25,20,200,400,5,quantum
45,60,0.02,0.1,250,30,25,20,200,400,5,quantum
50,61,0.02,0.1,250,30,25,20,200,400,5,quantum
55,61,0.02,0.1,250,30,25,20,200,400,5,quantum
60,64,0.02,0.1,250,30,25,20,200,400,5,quantum
65,67,0.02,0.1,250,30,25,20,200,400,5,quantum
70,75,0.02,0.1,250,30,25,20,200,400,5,quantum
75,81,0.02,0.1,250,30,25,20,200,400,5,quantum
80,82,0.02,0.1,250,30,25,20,200,400,5,quantum
85,89,0.02,0.1,250,30,25,20,200,400,5,quantum
90,91,0.02,0.1,250,30,25,20,200,400,5,quantum
95,90,0.02,0.1,250,30,25,20,200,400,5,quantum
100,93,0.02,0.1,250,30,25,20,200,400,5,quantum
105,93,0.02,0.1,250,30,25,20,200,400,5,quantum
110,101,0.02,0.1,250,30,25,20,200,400,5,quantum
115,108,0.02,0.1,250,30,25,20,200,400,5,quantum
120,115,0.02,0.1,250,30,25,20,200,400,5,quantum
125,117,0.02,0.1,250,30,25,20,200,400,5,quantum
130,118,0.02,0.1,250,30,25,20,200,400,5,quantum
135,124,0.02,0.1,250,30,25,20,200,400,5,quantum
140,128,0.02,0.1,250,30,25,20,200,400,5,quantum
145,138,0.02,0.1,250,30,25,20,200,400,5,quantum
150,142,0.02,0.1,250,30,25,20,200,400,5,quantum
155,141,0.02,0.1,250,30,25,20,200,400,5,quantum
160,150,0.02,0.1,250,30,25,20,200,400,5,quantum
165,148,0.02,0.1,250,30,25,20,200,400,5,quantum
170,155,0.02,0.1,250,30,25,20,200,400,5,quantum
175,151,0.02,0.1,250,30,25,20,200,400,5,quantum
180,147,0.02,0.1,250,30,25,20,200,400,5,quantum
185,152,0.02,0.1,250,30,25,20,200,400,5,quantum
190,152,0.02,0.1,250,30,25,20,200,400,5,quantum
195,150,0.02,0.1,250,30,25,20,200,400,5,quantum
200,149,0.02,0.1,250,30,25,20,200,400,5,quantum
205,143,0.02,0.1,250,30,25,20,200,400,5,quantum
210,138,0.02,0.1,250,30,25,20,200,400,5,quantum
215,130,0.02,0.1,250,30,25,20,200,400,5,quantum
220,134,0.02,0.1,250,30,25,20,200,400,5,quantum
225,138,0.02,0.1,250,30,25,20,200,400,5,quantum
230,136,0.02,0.1,250,30,25,20,200,400,5,quantum
235,139,0.02,0.1,250,30,25,20,200,400,5,quantum
240,147,0.02,0.1,250,30,25,20,200,400,5,quantum
245,146,0.02,0.1,250,30,25,20,200,400,5,quantum
250,148,0.02,0.1,250,30,25,20,200,400,5,quantum
255,141,0.02,0.1,250,30,25,20,200,400,5,quantum
260,145,0.02,0.1,250,30,25,20,200,400,5,quantum
265,147,0.02,0.1,250,30,25,20,200,400,5,quantum
270,146,0.02,0.1,250,30,25,20,200,400,5,quantum
275,155,0.02,0.1,250,30,25,20,200,400,5,quantum
280,155,0.02,0.1,250,30,25,20,200,400,5,quantum
285,153,0.02,0.1,250,30,25,20,200,400,5,quantum
290,151,0.02,0.1,250,30,25,20,200,400,5,quantum
295,151,0.02,0.1,250,30,25,20,200,400,5,quantum
300,147,0.02,0.1,250,30,25,20,200,400,5,quantum
305,144,0.02,0.1,250,30,25,20,200,400,5,quantum
310,148,0.02,0.1,250,30,25,20,200,400,5,quantum
315,149,0.02,0.1,250,30,25,20,200,400,5,quantum
320,145,0.02,0.1,250,30,25,20,200,400,5,quantum
325,144,0.02,0.1,250,30,25,20,200,400,5,quantum
330,145,0.02,0.1,250,30,25,20,200,400,5,quantum
335,141,0.02,0.1,250,30,25,20,200,400,5,quantum
340,139,0.02,0.1,250,30,25,20,200,400,5,quantum
345,137,0.02,0.1,250,30,25,20,200,400,5,quantum
350,139,0.02,0.1,250,30,25,20,200,400,5,quantum
355,142,0.02,0.1,250,30,25,20,200,400,5,quantum
360,142,0.02,0.1,250,30,25,20,200,400,5,quantum
365,143,0.02,0.1,250,30,25,20,200,400,5,quantum
370,146,0.02,0.1,250,30,25,20,200,400,5,quantum
375,148,0.02,0.1,250,30,25,20,200,400,5,quantum
380,149,0.02,0.1,250,30,25,20,200,400,5,quantum
385,145,0.02,0.1,250,30,25,20,200,400,5,quantum
390,142,0.02,0.1,250,30,25,20,200,400,5,quantum
395,140,0.02,0.1,250,30,25,20,200,400,5,quantum
400,139,0.02,0.1,250,30,25,20,200,400,5,quantum
