Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,53,0.12,0.1,250,30,25,20,200,400,5,quantum
10,108,0.12,0.1,250,30,25,20,200,400,5,quantum
15,147,0.12,0.1,250,30,25,20,200,400,5,quantum
20,167,0.12,0.1,250,30,25,20,200,400,5,quantum
25,191,0.12,0.1,250,30,25,20,200,400,5,quantum
30,207,0.12,0.1,250,30,25,20,200,400,5,quantum
35,211,0.12,0.1,250,30,25,20,200,400,5,quantum
40,212,0.12,0.1,250,30,25,20,200,400,5,quantum
45,218,0.12,0.1,250,30,25,20,200,400,5,quantum
50,223,0.12,0.1,250,30,25,20,200,400,5,quantum
55,232,0.12,0.1,250,30,25,20,200,400,5,quantum
60,228,0.12,0.1,250,30,25,20,200,400,5,quantum
65,230,0.12,0.1,250,30,25,20,200,400,5,quantum
70,231,0.12,0.1,250,30,25,20,200,400,5,quantum
75,230,0.12,0.1,250,30,25,20,200,400,5,quantum
80,229,0.12,0.1,250,30,25,20,200,400,5,quantum
85,229,0.12,0.1,250,30,25,20,200,400,5,quantum
90,227,0.12,0.1,250,30,25,20,200,400,5,quantum
95,233,0.12,0.1,250,30,25,20,200,400,5,quantum
100,234,0.12,0.1,250,30,25,20,200,400,5,quantum
105,235,0.12,0.1,250,30,25,20,200,400,5,quantum
110,226,0.12,0.1,250,30,25,20,200,400,5,quantum
115,225,0.12,0.1,250,30,25,20,200,400,5,quantum
120,230,0.12,0.1,250,30,25,20,200,400,5,quantum
125,226,0.12,0.1,250,30,25,20,200,400,5,quantum
130,222,0.12,0.1,250,30,25,20,200,400,5,quantum
135,222,0.12,0.1,250,30,25,20,200,400,5,quantum
140,225,0.12,0.1,250,30,25,20,200,400,5,quantum
145,230,0.12,0.1,250,30,25,20,200,400,5,quantum
150,231,0.12,0.1,250,30,25,20,200,400,5,quantum
155,231,0.12,0.1,250,30,25,20,200,400,5,quantum
160,233,0.12,0.1,250,30,25,20,200,400,5,quantum
165,232,0.12,0.1,250,30,25,20,200,400,5,quantum
170,228,0.12,0.1,250,30,25,20,200,400,5,quantum
175,221,0.12,0.1,250,30,25,20,200,400,5,quantum
180,228,0.12,0.1,250,30,25,20,200,400,5,quantum
185,233,0.12,0.1,250,30,25,20,200,400,5,quantum
190,232,0.12,0.1,250,30,25,20,200,400,5,quantum
195,236,0.12,0.1,250,30,25,20,200,400,5,quantum
200,228,0.12,0.1,250,30,25,20,200,400,5,quantum
205,228,0.12,0.1,250,30,25,20,200,400,5,quantum
210,230,0.12,0.1,250,30,25,20,200,400,5,quantum
215,225,0.12,0.1,250,30,25,20,200,400,5,quantum
220,226,0.12,0.1,250,30,25,20,200,400,5,quantum
225,222,0.12,0.1,250,30,25,20,200,400,5,quantum
230,227,0.12,0.1,250,30,25,20,200,400,5,quantum
235,234,0.12,0.1,250,30,25,20,200,400,5,quantum
240,232,0.12,0.1,250,30,25,20,200,400,5,quantum
245,224,0.12,0.1,250,30,25,20,200,400,5,quantum
250,226,0.12,0.1,250,30,25,20,200,400,5,quantum
255,229,0.12,0.1,250,30,25,20,200,400,5,quantum
260,233,0.12,0.1,250,30,25,20,200,400,5,quantum
265,236,0.12,0.1,250,30,25,20,200,400,5,quantum
270,235,0.12,0.1,250,30,25,20,200,400,5,quantum
275,231,0.12,0.1,250,30,25,20,200,400,5,quantum
280,235,0.12,0.1,250,30,25,20,200,400,5,quantum
285,233,0.12,0.1,250,30,25,20,200,400,5,quantum
290,233,0.12,0.1,250,30,25,20,200,400,5,quantum
295,236,0.12,0.1,250,30,25,20,200,400,5,quantum
300,230,0.12,0.1,250,30,25,20,200,400,5,quantum
305,234,0.12,0.1,250,30,25,20,200,400,5,quantum
310,227,0.12,0.1,250,30,25,20,200,400,5,quantum
315,230,0.12,0.1,250,30,25,20,200,400,5,quantum
320,225,0.12,0.1,250,30,25,20,200,400,5,quantum
325,224,0.12,0.1,250,30,25,20,200,400,5,quantum
330,230,0.12,0.1,250,30,25,20,200,400,5,quantum
335,229,0.12,0.1,250,30,25,20,200,400,5,quantum
340,230,0.12,0.1,250,30,25,20,200,400,5,quantum
345,232,0.12,0.1,250,30,25,20,200,400,5,quantum
350,233,0.12,0.1,250,30,25,20,200,400,5,quantum
355,233,0.12,0.1,250,30,25,20,200,400,5,quantum
360,234,0.12,0.1,250,30,25,20,200,400,5,quantum
365,229,0.12,0.1,250,30,25,20,200,400,5,quantum
370,235,0.12,0.1,250,30,25,20,200,400,5,quantum
375,231,0.12,0.1,250,30,25,20,200,400,5,quantum
380,230,0.12,0.1,250,30,25,20,200,400,5,quantum
385,231,0.12,0.1,250,30,25,20,200,400,5,quantum
390,230,0.12,0.1,250,30,25,20,200,400,5,quantum
395,226,0.12,0.1,250,30,25,20,200,400,5,quantum
400,227,0.12,0.1,250,30,25,20,200,400,5,quantum
