Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,47,0.1,0.1,250,30,25,10,200,200,5,quantum
10,65,0.1,0.1,250,30,25,10,200,200,5,quantum
15,89,0.1,0.1,250,30,25,10,200,200,5,quantum
20,101,0.1,0.1,250,30,25,10,200,200,5,quantum
25,109,0.1,0.1,250,30,25,10,200,200,5,quantum
30,129,0.1,0.1,250,30,25,10,200,200,5,quantum
35,143,0.1,0.1,250,30,25,10,200,200,5,quantum
40,147,0.1,0.1,250,30,25,10,200,200,5,quantum
45,163,0.1,0.1,250,30,25,10,200,200,5,quantum
50,172,0.1,0.1,250,30,25,10,200,200,5,quantum
55,180,0.1,0.1,250,30,25,10,200,200,5,quantum
60,186,0.1,0.1,250,30,25,10,200,200,5,quantum
65,186,0.1,0.1,250,30,25,10,200,200,5,quantum
70,192,0.1,0.1,250,30,25,10,200,200,5,quantum
75,188,0.1,0.1,250,30,25,10,200,200,5,quantum
80,187,0.1,0.1,250,30,25,10,200,200,5,quantum
85,183,0.1,0.1,250,30,25,10,200,200,5,quantum
90,182,0.1,0.1,250,30,25,10,200,200,5,quantum
95,191,0.1,0.1,250,30,25,10,200,200,5,quantum
100,187,0.1,0.1,250,30,25,10,200,200,5,quantum
105,184,0.1,0.1,250,30,25,10,200,200,5,quantum
110,191,0.1,0.1,250,30,25,10,200,200,5,quantum
115,189,0.1,0.1,250,30,25,10,200,200,5,quantum
120,194,0.1,0.1,250,30,25,10,200,200,5,quantum
125,189,0.1,0.1,250,30,25,10,200,200,5,quantum
130,195,0.1,0.1,250,30,25,10,200,200,5,quantum
135,195,0.1,0.1,250,30,25,10,200,200,5,quantum
140,194,0.1,0.1,250,30,25,10,200,200,5,quantum
145,193,0.1,0.1,250,30,25,10,200,200,5,quantum
150,198,0.1,0.1,250,30,25,10,200,200,5,quantum
155,204,0.1,0.1,250,30,25,10,200,200,5,quantum
160,202,0.1,0.1,250,30,25,10,200,200,5,quantum
165,205,0.1,0.1,250,30,25,10,200,200,5,quantum
170,206,0.1,0.1,250,30,25,10,200,200,5,quantum
175,205,0.1,0.1,250,30,25,10,200,200,5,quantum
180,203,0.1,0.1,250,30,25,10,200,200,5,quantum
185,203,0.1,0.1,250,30,25,10,200,200,5,quantum
190,205,0.1,0.1,250,30,25,10,200,200,5,quantum
195,202,0.1,0.1,250,30,25,10,200,200,5,quantum
200,203,0.1,0.1,250,30,25,10,200,200,5,quantum
