Step,Infected Count,Infection Rate,Recovery Rate,Total People,Initial Infected,Num Clusters,Intra-cluster Connections,Inter-cluster Connections,Total Steps,Measure Interval,Method
5,102,0.1,0.1,480,30,48,10,600,400,5,classical
10,199,0.1,0.1,480,30,48,10,600,400,5,classical
15,259,0.1,0.1,480,30,48,10,600,400,5,classical
20,320,0.1,0.1,480,30,48,10,600,400,5,classical
25,312,0.1,0.1,480,30,48,10,600,400,5,classical
30,350,0.1,0.1,480,30,48,10,600,400,5,classical
35,332,0.1,0.1,480,30,48,10,600,400,5,classical
40,336,0.1,0.1,480,30,48,10,600,400,5,classical
45,360,0.1,0.1,480,30,48,10,600,400,5,classical
50,350,0.1,0.1,480,30,48,10,600,400,5,classical
55,347,0.1,0.1,480,30,48,10,600,400,5,classical
60,337,0.1,0.1,480,30,48,10,600,400,5,classical
65,326,0.1,0.1,480,30,48,10,600,400,5,classical
70,344,0.1,0.1,480,30,48,10,600,400,5,classical
75,348,0.1,0.1,480,30,48,10,600,400,5,classical
80,339,0.1,0.1,480,30,48,10,600,400,5,classical
85,349,0.1,0.1,480,30,48,10,600,400,5,classical
90,335,0.1,0.1,480,30,48,10,600,400,5,classical
95,354,0.1,0.1,480,30,48,10,600,400,5,classical
100,342,0.1,0.1,480,30,48,10,600,400,5,classical
105,338,0.1,0.1,480,30,48,10,600,400,5,classical
110,319,0.1,0.1,480,30,48,10,600,400,5,classical
115,340,0.1,0.1,480,30,48,10,600,400,5,classical
120,342,0.1,0.1,480,30,48,10,600,400,5,classical
125,344,0.1,0.1,480,30,48,10,600,400,5,classical
130,352,0.1,0.1,480,30,48,10,600,400,5,classical
135,360,0.1,0.1,480,30,48,10,600,400,5,classical
140,341,0.1,0.1,480,30,48,10,600,400,5,classical
145,340,0.1,0.1,480,30,48,10,600,400,5,classical
150,342,0.1,0.1,480,30,48,10,600,400,5,classical
155,345,0.1,0.1,480,30,48,10,600,400,5,classical
160,343,0.1,0.1,480,30,48,10,600,400,5,classical
165,337,0.1,0.1,480,30,48,10,600,400,5,classical
170,360,0.1,0.1,480,30,48,10,600,400,5,classical
175,339,0.1,0.1,480,30,48,10,600,400,5,classical
180,357,0.1,0.1,480,30,48,10,600,400,5,classical
185,361,0.1,0.1,480,30,48,10,600,400,5,classical
190,343,0.1,0.1,480,30,48,10,600,400,5,classical
195,320,0.1,0.1,480,30,48,10,600,400,5,classical
200,342,0.1,0.1,480,30,48,10,600,400,5,classical
205,334,0.1,0.1,480,30,48,10,600,400,5,classical
210,339,0.1,0.1,480,30,48,10,600,400,5,classical
215,338,0.1,0.1,480,30,48,10,600,400,5,classical
220,338,0.1,0.1,480,30,48,10,600,400,5,classical
225,337,0.1,0.1,480,30,48,10,600,400,5,classical
230,329,0.1,0.1,480,30,48,10,600,400,5,classical
235,370,0.1,0.1,480,30,48,10,600,400,5,classical
240,359,0.1,0.1,480,30,48,10,600,400,5,classical
245,331,0.1,0.1,480,30,48,10,600,400,5,classical
250,332,0.1,0.1,480,30,48,10,600,400,5,classical
255,359,0.1,0.1,480,30,48,10,600,400,5,classical
260,340,0.1,0.1,480,30,48,10,600,400,5,classical
265,348,0.1,0.1,480,30,48,10,600,400,5,classical
270,327,0.1,0.1,480,30,48,10,600,400,5,classical
275,338,0.1,0.1,480,30,48,10,600,400,5,classical
280,347,0.1,0.1,480,30,48,10,600,400,5,classical
285,322,0.1,0.1,480,30,48,10,600,400,5,classical
290,325,0.1,0.1,480,30,48,10,600,400,5,classical
295,339,0.1,0.1,480,30,48,10,600,400,5,classical
300,349,0.1,0.1,480,30,48,10,600,400,5,classical
305,340,0.1,0.1,480,30,48,10,600,400,5,classical
310,337,0.1,0.1,480,30,48,10,600,400,5,classical
315,348,0.1,0.1,480,30,48,10,600,400,5,classical
320,334,0.1,0.1,480,30,48,10,600,400,5,classical
325,340,0.1,0.1,480,30,48,10,600,400,5,classical
330,345,0.1,0.1,480,30,48,10,600,400,5,classical
335,340,0.1,0.1,480,30,48,10,600,400,5,classical
340,336,0.1,0.1,480,30,48,10,600,400,5,classical
345,335,0.1,0.1,480,30,48,10,600,400,5,classical
350,310,0.1,0.1,480,30,48,10,600,400,5,classical
355,331,0.1,0.1,480,30,48,10,600,400,5,classical
360,338,0.1,0.1,480,30,48,10,600,400,5,classical
365,350,0.1,0.1,480,30,48,10,600,400,5,classical
370,343,0.1,0.1,480,30,48,10,600,400,5,classical
375,350,0.1,0.1,480,30,48,10,600,400,5,classical
380,338,0.1,0.1,480,30,48,10,600,400,5,classical
385,335,0.1,0.1,480,30,48,10,600,400,5,classical
390,330,0.1,0.1,480,30,48,10,600,400,5,classical
395,325,0.1,0.1,480,30,48,10,600,400,5,classical
400,326,0.1,0.1,480,30,48,10,600,400,5,classical
